--Rotas do 1º turno-----------------------------
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 6º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (184)
102 -> 628 (79)
105 -> 89 (184)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (184)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 7º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (184)
102 -> 628 (79)
105 -> 89 (184)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (184)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 8º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (184)
102 -> 628 (79)
105 -> 89 (184)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (184)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 9º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (184)
102 -> 628 (79)
105 -> 89 (184)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (184)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 10º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (184)
102 -> 628 (79)
105 -> 89 (184)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (184)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 11º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (184)
102 -> 628 (79)
105 -> 89 (184)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (184)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1608
Arestas removidas: 52142

--Rotas do 12º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
89 -> 182 (94)
102 -> 628 (79)
105 -> 89 (94)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
182 -> 677 (94)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1518
Arestas removidas: 52142

--Rotas do 13º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1424
Arestas removidas: 52142

--Rotas do 14º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1424
Arestas removidas: 52142

--Rotas do 15º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1424
Arestas removidas: 52142

--Rotas do 16º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1424
Arestas removidas: 52142

--Rotas do 17º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1424
Arestas removidas: 52142

--Rotas do 18º turno-----------------------------
3 -> 146 (116)
22 -> 62 (198)
32 -> 620 (129)
62 -> 330 (198)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1424
Arestas removidas: 52142

--Rotas do 19º turno-----------------------------
3 -> 146 (116)
22 -> 62 (111)
32 -> 620 (129)
62 -> 330 (111)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1337
Arestas removidas: 52142

--Rotas do 20º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 21º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 22º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 23º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 24º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 25º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (185)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 26º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52142

--Rotas do 27º turno-----------------------------
3 -> 146 (116)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (116)
154 -> 549 (116)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (193)
257 -> 358 (10)
335 -> 478 (123)
355 -> 343 (197)
358 -> 355 (197)
389 -> 245 (79)
396 -> 421 (129)
466 -> 736 (116)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (116)
744 -> 335 (123)
Fluxo: 1226
Arestas removidas: 52143

--Rotas do 28º turno-----------------------------
3 -> 146 (29)
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
146 -> 466 (29)
154 -> 549 (29)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
466 -> 736 (29)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
736 -> 154 (29)
744 -> 335 (123)
Fluxo: 1090
Arestas removidas: 52167

--Rotas do 29º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1061
Arestas removidas: 52167

--Rotas do 30º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1061
Arestas removidas: 52167

--Rotas do 31º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (15)
209 -> 564 (189)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (189)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1061
Arestas removidas: 52167

--Rotas do 32º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 33º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 34º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 35º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 36º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 37º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 38º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 39º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 40º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 41º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 42º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 43º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 44º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
150 -> 209 (168)
209 -> 564 (168)
245 -> 471 (79)
250 -> 508 (193)
335 -> 478 (123)
352 -> 355 (148)
355 -> 343 (148)
389 -> 245 (79)
396 -> 421 (129)
438 -> 352 (148)
471 -> 131 (79)
508 -> 670 (193)
564 -> 667 (168)
620 -> 396 (129)
628 -> 389 (79)
668 -> 502 (200)
744 -> 335 (123)
Fluxo: 1040
Arestas removidas: 52172

--Rotas do 45º turno-----------------------------
32 -> 620 (129)
70 -> 32 (129)
102 -> 628 (79)
107 -> 744 (123)
131 -> 27 (79)
