--Rotas do 1º turno-----------------------------
--Rotas do 24º turno-----------------------------
3 -> 197 (188)
15 -> 188 (188)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (188)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1332
Arestas removidas: 7031

--Rotas do 25º turno-----------------------------
3 -> 197 (188)
15 -> 188 (188)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (188)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1332
Arestas removidas: 7031

--Rotas do 26º turno-----------------------------
3 -> 197 (188)
15 -> 188 (188)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (188)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1332
Arestas removidas: 7031

--Rotas do 27º turno-----------------------------
3 -> 197 (188)
15 -> 188 (188)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (188)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1332
Arestas removidas: 7031

--Rotas do 28º turno-----------------------------
3 -> 197 (188)
12 -> 185 (3)
15 -> 188 (188)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (188)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1332
Arestas removidas: 7031

--Rotas do 29º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1261
Arestas removidas: 7052

--Rotas do 30º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (200)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1261
Arestas removidas: 7052

--Rotas do 31º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (181)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1242
Arestas removidas: 7079

--Rotas do 32º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1229
Arestas removidas: 7079

--Rotas do 33º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1229
Arestas removidas: 7079

--Rotas do 34º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1229
Arestas removidas: 7079

--Rotas do 35º turno-----------------------------
3 -> 197 (188)
12 -> 185 (117)
15 -> 188 (117)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
67 -> 74 (167)
81 -> 162 (194)
91 -> 144 (167)
137 -> 1 (197)
144 -> 67 (167)
150 -> 137 (197)
174 -> 3 (188)
185 -> 15 (117)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (188)
Fluxo: 1229
Arestas removidas: 7079

--Rotas do 36º turno-----------------------------
3 -> 197 (174)
12 -> 91 (151)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (194)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (174)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (174)
Fluxo: 1082
Arestas removidas: 7140

--Rotas do 37º turno-----------------------------
3 -> 197 (150)
12 -> 91 (151)
21 -> 45 (38)
26 -> 150 (197)
45 -> 81 (194)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (194)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (150)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (150)
Fluxo: 1058
Arestas removidas: 7140

--Rotas do 38º turno-----------------------------
3 -> 197 (150)
12 -> 91 (151)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (150)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (150)
Fluxo: 944
Arestas removidas: 7153

--Rotas do 39º turno-----------------------------
3 -> 197 (150)
12 -> 91 (151)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (150)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (150)
Fluxo: 944
Arestas removidas: 7153

--Rotas do 40º turno-----------------------------
3 -> 197 (150)
12 -> 91 (151)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (150)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (150)
Fluxo: 944
Arestas removidas: 7153

--Rotas do 41º turno-----------------------------
3 -> 197 (150)
12 -> 91 (151)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (150)
187 -> 40 (168)
192 -> 179 (198)
197 -> 105 (150)
Fluxo: 944
Arestas removidas: 7153

--Rotas do 42º turno-----------------------------
3 -> 197 (150)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (121)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (150)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (150)
187 -> 40 (168)
192 -> 179 (175)
197 -> 105 (150)
Fluxo: 921
Arestas removidas: 7171

--Rotas do 43º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 911
Arestas removidas: 7192

--Rotas do 44º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 45 (80)
26 -> 150 (197)
45 -> 81 (80)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
81 -> 162 (80)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 911
Arestas removidas: 7192

--Rotas do 45º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (157)
26 -> 150 (197)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (197)
144 -> 67 (151)
150 -> 137 (197)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 831
Arestas removidas: 7195

--Rotas do 46º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 47º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 48º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 49º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 50º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 51º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 52º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 53º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 54º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 55º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 56º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 57º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 58º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 59º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7210

--Rotas do 60º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (174)
26 -> 150 (174)
34 -> 25 (44)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
91 -> 144 (151)
137 -> 1 (174)
144 -> 67 (151)
150 -> 137 (174)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 808
Arestas removidas: 7212

--Rotas do 61º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (111)
26 -> 150 (111)
49 -> 187 (168)
65 -> 174 (147)
67 -> 74 (151)
68 -> 25 (111)
91 -> 144 (151)
137 -> 1 (111)
144 -> 67 (151)
150 -> 137 (111)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 745
Arestas removidas: 7221

--Rotas do 62º turno-----------------------------
3 -> 197 (147)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (147)
25 -> 26 (111)
26 -> 150 (111)
49 -> 187 (168)
65 -> 174 (147)
66 -> 18 (77)
67 -> 74 (151)
68 -> 25 (111)
91 -> 144 (151)
137 -> 1 (111)
144 -> 67 (151)
150 -> 137 (111)
174 -> 3 (147)
187 -> 40 (168)
192 -> 179 (168)
197 -> 105 (147)
Fluxo: 745
Arestas removidas: 7223

--Rotas do 63º turno-----------------------------
3 -> 197 (136)
12 -> 91 (151)
16 -> 192 (168)
18 -> 65 (136)
25 -> 26 (111)
26 -> 150 (111)
49 -> 187 (168)
65 -> 174 (136)
66 -> 18 (136)
67 -> 74 (151)
68 -> 25 (111)
91 -> 144 (151)
137 -> 1 (111)
144 -> 67 (151)
150 -> 137 (111)
174 -> 3 (136)
