--Rotas do 1º turno-----------------------------
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (188)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
137 -> 1 (108)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (188)
Fluxo: 1690
Arestas removidas: 9669

--Rotas do 7º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
12 -> 62 (53)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (168)
62 -> 137 (53)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (188)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
137 -> 1 (53)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (188)
Fluxo: 1635
Arestas removidas: 9681

--Rotas do 8º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (188)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (188)
Fluxo: 1582
Arestas removidas: 9681

--Rotas do 9º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (174)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (174)
Fluxo: 1568
Arestas removidas: 9701

--Rotas do 10º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1418
Arestas removidas: 9701

--Rotas do 11º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1418
Arestas removidas: 9701

--Rotas do 12º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1418
Arestas removidas: 9701

--Rotas do 13º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1418
Arestas removidas: 9701

--Rotas do 14º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1418
Arestas removidas: 9701

--Rotas do 15º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (168)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (70)
109 -> 89 (147)
127 -> 168 (168)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (168)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1418
Arestas removidas: 9705

--Rotas do 16º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9728

--Rotas do 17º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9728

--Rotas do 18º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9728

--Rotas do 19º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (43)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9734

--Rotas do 20º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9734

--Rotas do 21º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9734

--Rotas do 22º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 105 (24)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
105 -> 197 (24)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (200)
197 -> 106 (24)
Fluxo: 1336
Arestas removidas: 9734

--Rotas do 23º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (164)
Fluxo: 1276
Arestas removidas: 9735

--Rotas do 24º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 25º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 26º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 27º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 28º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 29º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 30º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 31º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 32º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 33º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 34º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 35º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 36º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 37º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 38º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 39º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 40º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (127)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (127)
Fluxo: 1239
Arestas removidas: 9735

--Rotas do 41º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 191 (51)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (78)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (78)
Fluxo: 1190
Arestas removidas: 9760

--Rotas do 42º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 191 (51)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (51)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (51)
Fluxo: 1163
Arestas removidas: 9760

--Rotas do 43º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
16 -> 144 (161)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 191 (51)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
66 -> 31 (104)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (51)
157 -> 127 (86)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (51)
Fluxo: 1163
Arestas removidas: 9765

--Rotas do 44º turno-----------------------------
0 -> 145 (200)
3 -> 25 (127)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 191 (51)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
66 -> 31 (147)
68 -> 167 (161)
74 -> 0 (8)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (51)
157 -> 127 (86)
167 -> 144 (161)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (51)
Fluxo: 1163
Arestas removidas: 9778

--Rotas do 45º turno-----------------------------
0 -> 145 (114)
3 -> 25 (127)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 191 (51)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
66 -> 31 (147)
68 -> 167 (161)
77 -> 0 (114)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (51)
157 -> 127 (86)
167 -> 144 (161)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (51)
Fluxo: 1077
Arestas removidas: 9791

--Rotas do 46º turno-----------------------------
0 -> 145 (114)
3 -> 25 (127)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
34 -> 3 (127)
38 -> 191 (51)
45 -> 165 (199)
59 -> 157 (86)
65 -> 34 (127)
66 -> 31 (147)
68 -> 167 (161)
77 -> 0 (114)
89 -> 35 (147)
91 -> 33 (192)
108 -> 59 (86)
109 -> 89 (147)
127 -> 168 (86)
129 -> 138 (147)
138 -> 109 (147)
144 -> 186 (161)
155 -> 106 (51)
157 -> 127 (86)
167 -> 144 (161)
172 -> 158 (161)
186 -> 172 (161)
191 -> 155 (51)
Fluxo: 1077
Arestas removidas: 9791

--Rotas do 47º turno-----------------------------
0 -> 145 (114)
3 -> 25 (127)
18 -> 65 (127)
25 -> 114 (127)
31 -> 129 (147)
