--Rotas do 1º turno-----------------------------
Arestas removidas: 142200

--Rotas do 340º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 341º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 342º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 343º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 344º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 345º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 346º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 347º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 348º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 349º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 350º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 351º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 352º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 353º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 354º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 355º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 356º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 357º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 358º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 359º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 360º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 361º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 362º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 363º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 364º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 365º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 366º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 367º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 368º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 369º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 370º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 371º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 372º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 373º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 374º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 375º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 376º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 377º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 378º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 379º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 380º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 381º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 382º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 383º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 384º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 385º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 386º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 387º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 388º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 389º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 390º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 391º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 392º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 393º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 394º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 395º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 396º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 397º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 398º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 399º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 400º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 401º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 402º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 403º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 404º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 405º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 406º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 407º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 408º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 409º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 410º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 411º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 412º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 413º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 414º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 415º turno-----------------------------
271 -> 459 (72)
272 -> 245 (82)
384 -> 825 (82)
568 -> 271 (72)
623 -> 813 (72)
659 -> 623 (72)
678 -> 272 (82)
687 -> 659 (72)
698 -> 717 (82)
717 -> 678 (82)
739 -> 698 (82)
813 -> 568 (72)
825 -> 739 (82)
Fluxo: 154
Arestas removidas: 142200

--Rotas do 416º turno-----------------------------
245 -> 110 (52)
271 -> 459 (72)
272 -> 245 (82)
