--Rotas do 1º turno-----------------------------
310 -> 227 (190)
499 -> 133 (188)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
672 -> 946 (188)
684 -> 844 (198)
757 -> 126 (143)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (188)
Fluxo: 1432
Arestas removidas: 119776

--Rotas do 7º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (190)
246 -> 505 (161)
310 -> 227 (190)
499 -> 133 (188)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
672 -> 946 (188)
684 -> 844 (198)
757 -> 126 (143)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (188)
Fluxo: 1432
Arestas removidas: 119776

--Rotas do 8º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (190)
246 -> 505 (161)
310 -> 227 (190)
499 -> 133 (188)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
672 -> 946 (188)
684 -> 844 (198)
757 -> 126 (143)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (188)
Fluxo: 1432
Arestas removidas: 119776

--Rotas do 9º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (190)
246 -> 505 (161)
310 -> 227 (190)
499 -> 133 (188)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
672 -> 946 (188)
684 -> 844 (198)
757 -> 126 (143)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (188)
Fluxo: 1432
Arestas removidas: 119776

--Rotas do 10º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (190)
246 -> 505 (161)
310 -> 227 (190)
499 -> 133 (188)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
672 -> 946 (188)
684 -> 844 (198)
757 -> 126 (143)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (188)
Fluxo: 1432
Arestas removidas: 119776

--Rotas do 11º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
246 -> 505 (161)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (188)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
553 -> 672 (39)
672 -> 946 (188)
684 -> 844 (198)
757 -> 126 (143)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (188)
Fluxo: 1363
Arestas removidas: 119912

--Rotas do 12º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
246 -> 505 (161)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (132)
500 -> 854 (196)
505 -> 309 (161)
509 -> 757 (143)
524 -> 246 (161)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 1307
Arestas removidas: 120146

--Rotas do 13º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
246 -> 505 (29)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (132)
500 -> 854 (196)
505 -> 309 (29)
509 -> 757 (143)
524 -> 246 (29)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 1175
Arestas removidas: 120146

--Rotas do 14º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (132)
500 -> 854 (196)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 1146
Arestas removidas: 120146

--Rotas do 15º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (132)
500 -> 854 (196)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
854 -> 320 (196)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 1146
Arestas removidas: 120146

--Rotas do 16º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (132)
500 -> 854 (160)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
854 -> 320 (160)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 1110
Arestas removidas: 120146

--Rotas do 17º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (194)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 950
Arestas removidas: 120146

--Rotas do 18º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (149)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 905
Arestas removidas: 120159

--Rotas do 19º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 20º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 21º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 22º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 23º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 24º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 25º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 26º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 27º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 28º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 29º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 30º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 31º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 32º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 33º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (121)
271 -> 482 (121)
306 -> 874 (115)
482 -> 227 (121)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 871
Arestas removidas: 120159

--Rotas do 34º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
227 -> 338 (69)
271 -> 482 (69)
306 -> 874 (115)
482 -> 227 (69)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 819
Arestas removidas: 120352

--Rotas do 35º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 36º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 37º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 38º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 39º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 40º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 41º turno-----------------------------
2 -> 967 (162)
61 -> 2 (162)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 750
Arestas removidas: 120352

--Rotas do 42º turno-----------------------------
2 -> 967 (131)
61 -> 2 (131)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
428 -> 61 (107)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 719
Arestas removidas: 120359

--Rotas do 43º turno-----------------------------
2 -> 967 (107)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
428 -> 61 (107)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 695
Arestas removidas: 120359

--Rotas do 44º turno-----------------------------
2 -> 967 (107)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
428 -> 61 (107)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 695
Arestas removidas: 120359

--Rotas do 45º turno-----------------------------
2 -> 967 (107)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
428 -> 61 (107)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 695
Arestas removidas: 120359

--Rotas do 46º turno-----------------------------
2 -> 967 (107)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
428 -> 61 (107)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 695
Arestas removidas: 120359

--Rotas do 47º turno-----------------------------
2 -> 967 (107)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
428 -> 61 (107)
499 -> 133 (132)
509 -> 757 (143)
676 -> 849 (132)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (132)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (132)
Fluxo: 695
Arestas removidas: 120359

--Rotas do 48º turno-----------------------------
2 -> 967 (107)
4 -> 312 (89)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
312 -> 849 (89)
428 -> 61 (107)
499 -> 133 (89)
509 -> 757 (143)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (89)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (89)
Fluxo: 652
Arestas removidas: 120503

--Rotas do 49º turno-----------------------------
2 -> 967 (107)
4 -> 312 (89)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
306 -> 874 (115)
312 -> 849 (89)
428 -> 61 (107)
499 -> 133 (89)
509 -> 757 (143)
684 -> 844 (198)
757 -> 126 (143)
849 -> 946 (89)
874 -> 981 (115)
891 -> 684 (198)
946 -> 499 (89)
Fluxo: 652
Arestas removidas: 120503

--Rotas do 50º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (115)
312 -> 849 (88)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (191)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (115)
891 -> 684 (191)
946 -> 499 (88)
Fluxo: 644
Arestas removidas: 120835

--Rotas do 51º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (115)
312 -> 849 (88)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (115)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 640
Arestas removidas: 120835

--Rotas do 52º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (115)
312 -> 849 (88)
325 -> 306 (5)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (115)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 640
Arestas removidas: 120836

--Rotas do 53º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 54º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 55º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 56º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 57º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 58º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 59º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 60º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
312 -> 849 (88)
325 -> 306 (77)
428 -> 61 (107)
499 -> 133 (88)
509 -> 757 (143)
684 -> 844 (187)
757 -> 126 (143)
849 -> 946 (88)
874 -> 981 (77)
891 -> 684 (187)
946 -> 499 (88)
Fluxo: 602
Arestas removidas: 120839

--Rotas do 61º turno-----------------------------
2 -> 967 (107)
4 -> 891 (187)
61 -> 2 (107)
62 -> 509 (143)
96 -> 62 (44)
126 -> 261 (143)
202 -> 294 (88)
294 -> 312 (88)
306 -> 874 (77)
