--Rotas do 1º turno-----------------------------
1 -> 509 (145)
1 -> 612 (52)
2 -> 6 (152)
2 -> 10 (99)
2 -> 15 (102)
2 -> 19 (193)
2 -> 21 (179)
2 -> 23 (141)
2 -> 30 (109)
2 -> 32 (117)
2 -> 43 (148)
2 -> 45 (187)
2 -> 51 (172)
2 -> 61 (124)
2 -> 64 (162)
2 -> 81 (141)
2 -> 86 (136)
2 -> 88 (179)
2 -> 92 (179)
2 -> 93 (133)
2 -> 106 (178)
2 -> 116 (107)
2 -> 130 (11)
2 -> 145 (162)
2 -> 201 (193)
2 -> 240 (114)
2 -> 274 (198)
2 -> 348 (168)
2 -> 351 (189)
2 -> 382 (159)
2 -> 395 (130)
2 -> 451 (111)
2 -> 586 (92)
2 -> 629 (130)
2 -> 691 (186)
2 -> 786 (186)
3 -> 569 (149)
5 -> 45 (169)
6 -> 395 (175)
7 -> 45 (155)
7 -> 249 (4)
8 -> 451 (118)
9 -> 569 (160)
10 -> 45 (174)
11 -> 145 (100)
11 -> 249 (70)
12 -> 145 (106)
12 -> 451 (14)
14 -> 45 (197)
15 -> 395 (72)
15 -> 612 (30)
16 -> 45 (125)
16 -> 655 (33)
17 -> 145 (109)
17 -> 451 (4)
18 -> 629 (148)
19 -> 145 (189)
19 -> 509 (4)
20 -> 451 (157)
21 -> 145 (179)
22 -> 3 (149)
22 -> 5 (169)
22 -> 8 (118)
22 -> 10 (75)
22 -> 11 (170)
22 -> 14 (136)
22 -> 23 (19)
22 -> 31 (180)
22 -> 35 (161)
22 -> 41 (160)
22 -> 54 (141)
22 -> 58 (147)
22 -> 62 (198)
22 -> 70 (148)
22 -> 77 (165)
22 -> 99 (91)
22 -> 104 (125)
22 -> 118 (182)
22 -> 119 (116)
22 -> 126 (134)
22 -> 129 (139)
22 -> 134 (191)
22 -> 249 (112)
22 -> 334 (130)
22 -> 395 (125)
22 -> 449 (92)
22 -> 509 (83)
22 -> 519 (156)
22 -> 604 (153)
22 -> 612 (116)
22 -> 621 (103)
22 -> 645 (165)
23 -> 395 (160)
24 -> 315 (18)
24 -> 569 (131)
25 -> 45 (165)
26 -> 249 (159)
26 -> 509 (14)
28 -> 45 (138)
28 -> 249 (15)
29 -> 526 (124)
29 -> 569 (55)
30 -> 145 (171)
31 -> 509 (104)
31 -> 569 (76)
32 -> 45 (139)
33 -> 395 (124)
33 -> 612 (24)
34 -> 451 (139)
34 -> 569 (57)
35 -> 249 (191)
36 -> 509 (98)
37 -> 249 (200)
38 -> 526 (162)
39 -> 45 (132)
39 -> 612 (40)
40 -> 249 (76)
40 -> 509 (96)
41 -> 451 (160)
42 -> 451 (96)
42 -> 629 (53)
43 -> 526 (164)
44 -> 509 (128)
44 -> 629 (69)
46 -> 12 (120)
46 -> 14 (61)
46 -> 17 (113)
46 -> 20 (149)
46 -> 28 (153)
46 -> 29 (179)
46 -> 30 (62)
46 -> 34 (196)
46 -> 35 (30)
46 -> 40 (172)
46 -> 48 (138)
46 -> 55 (165)
46 -> 56 (145)
46 -> 61 (24)
46 -> 67 (197)
46 -> 69 (169)
46 -> 72 (125)
46 -> 89 (196)
46 -> 90 (173)
46 -> 97 (164)
46 -> 99 (53)
46 -> 112 (170)
46 -> 116 (50)
46 -> 124 (132)
46 -> 137 (147)
46 -> 145 (113)
46 -> 154 (180)
46 -> 185 (189)
46 -> 249 (110)
46 -> 269 (106)
46 -> 285 (153)
46 -> 315 (179)
46 -> 370 (112)
46 -> 379 (130)
46 -> 425 (84)
46 -> 450 (136)
46 -> 509 (117)
46 -> 569 (109)
46 -> 618 (85)
46 -> 700 (174)
47 -> 145 (142)
47 -> 629 (55)
48 -> 45 (193)
49 -> 629 (151)
50 -> 145 (184)
50 -> 629 (11)
51 -> 45 (107)
51 -> 145 (65)
52 -> 45 (114)
53 -> 45 (190)
54 -> 509 (157)
55 -> 45 (136)
55 -> 612 (29)
56 -> 45 (168)
57 -> 249 (184)
58 -> 509 (124)
58 -> 526 (23)
59 -> 249 (179)
60 -> 249 (199)
61 -> 249 (148)
62 -> 45 (122)
62 -> 569 (76)
63 -> 509 (105)
64 -> 145 (152)
64 -> 509 (10)
65 -> 526 (132)
65 -> 718 (4)
67 -> 451 (154)
67 -> 569 (43)
68 -> 249 (195)
69 -> 145 (191)
70 -> 45 (148)
71 -> 145 (129)
71 -> 451 (10)
72 -> 451 (191)
73 -> 45 (155)
73 -> 317 (11)
74 -> 6 (23)
74 -> 16 (158)
74 -> 38 (162)
74 -> 44 (197)
74 -> 57 (179)
74 -> 60 (170)
74 -> 65 (136)
74 -> 68 (143)
74 -> 72 (66)
74 -> 78 (135)
74 -> 81 (17)
74 -> 82 (99)
74 -> 83 (181)
74 -> 86 (8)
74 -> 100 (188)
74 -> 102 (180)
74 -> 104 (23)
74 -> 109 (189)
74 -> 110 (131)
74 -> 113 (197)
74 -> 143 (115)
74 -> 145 (195)
74 -> 162 (159)
74 -> 278 (159)
74 -> 320 (115)
74 -> 355 (93)
74 -> 395 (139)
74 -> 451 (118)
74 -> 562 (177)
74 -> 569 (171)
74 -> 600 (154)
74 -> 602 (140)
74 -> 612 (135)
74 -> 705 (133)
74 -> 735 (150)
74 -> 742 (150)
75 -> 7 (159)
75 -> 20 (8)
75 -> 26 (173)
75 -> 33 (148)
75 -> 37 (132)
75 -> 42 (149)
75 -> 53 (190)
75 -> 68 (52)
75 -> 71 (139)
75 -> 82 (77)
75 -> 84 (163)
75 -> 85 (179)
75 -> 95 (173)
75 -> 111 (194)
75 -> 117 (160)
75 -> 121 (113)
75 -> 126 (57)
75 -> 127 (163)
75 -> 129 (17)
75 -> 133 (140)
75 -> 159 (97)
75 -> 179 (181)
75 -> 249 (142)
75 -> 349 (191)
75 -> 361 (184)
75 -> 372 (166)
75 -> 384 (153)
75 -> 451 (152)
75 -> 515 (115)
75 -> 516 (167)
75 -> 612 (102)
75 -> 777 (199)
76 -> 451 (126)
77 -> 45 (137)
77 -> 509 (28)
78 -> 145 (117)
78 -> 612 (18)
79 -> 612 (182)
80 -> 45 (176)
81 -> 45 (158)
82 -> 45 (176)
83 -> 45 (186)
84 -> 45 (132)
84 -> 145 (31)
85 -> 145 (158)
85 -> 451 (21)
86 -> 45 (144)
87 -> 18 (132)
87 -> 36 (98)
87 -> 39 (172)
87 -> 43 (16)
87 -> 45 (141)
87 -> 47 (197)
87 -> 48 (55)
87 -> 52 (114)
87 -> 59 (176)
87 -> 79 (182)
87 -> 83 (5)
87 -> 103 (194)
87 -> 105 (168)
87 -> 128 (153)
87 -> 146 (135)
87 -> 249 (194)
87 -> 327 (157)
87 -> 423 (191)
87 -> 443 (124)
87 -> 509 (128)
87 -> 553 (107)
87 -> 612 (177)
87 -> 625 (119)
87 -> 629 (97)
87 -> 643 (144)
87 -> 726 (151)
87 -> 735 (44)
88 -> 526 (198)
89 -> 145 (184)
89 -> 629 (12)
90 -> 249 (173)
91 -> 509 (196)
92 -> 45 (110)
92 -> 569 (69)
93 -> 145 (133)
94 -> 1 (197)
94 -> 24 (149)
94 -> 650 (138)
95 -> 45 (187)
96 -> 526 (118)
97 -> 45 (109)
97 -> 569 (55)
98 -> 45 (123)
98 -> 76 (126)
98 -> 249 (196)
98 -> 395 (196)
98 -> 581 (109)
98 -> 618 (50)
98 -> 674 (155)
99 -> 249 (144)
100 -> 45 (182)
100 -> 145 (6)
101 -> 145 (170)
101 -> 451 (21)
102 -> 249 (150)
102 -> 509 (30)
103 -> 145 (150)
103 -> 569 (44)
104 -> 45 (148)
105 -> 509 (168)
106 -> 451 (187)
107 -> 45 (181)
107 -> 145 (16)
108 -> 451 (133)
108 -> 629 (18)
109 -> 451 (110)
109 -> 509 (79)
110 -> 145 (187)
111 -> 451 (194)
112 -> 526 (137)
112 -> 612 (33)
113 -> 451 (185)
113 -> 730 (12)
114 -> 32 (22)
114 -> 69 (22)
114 -> 91 (98)
114 -> 107 (197)
114 -> 108 (151)
114 -> 110 (56)
114 -> 115 (180)
114 -> 120 (153)
114 -> 139 (183)
114 -> 141 (187)
114 -> 145 (181)
114 -> 150 (96)
114 -> 160 (151)
114 -> 177 (118)
114 -> 178 (125)
114 -> 184 (178)
114 -> 195 (194)
114 -> 196 (153)
114 -> 200 (152)
114 -> 204 (135)
114 -> 212 (155)
114 -> 234 (149)
114 -> 237 (181)
114 -> 243 (103)
114 -> 271 (179)
114 -> 317 (169)
114 -> 371 (168)
114 -> 378 (142)
114 -> 397 (106)
114 -> 453 (148)
114 -> 478 (177)
114 -> 506 (141)
114 -> 509 (165)
114 -> 526 (115)
114 -> 533 (178)
114 -> 547 (157)
114 -> 563 (155)
114 -> 578 (133)
114 -> 599 (155)
114 -> 616 (154)
114 -> 629 (114)
114 -> 634 (124)
114 -> 637 (138)
114 -> 761 (189)
114 -> 762 (100)
115 -> 509 (180)
116 -> 145 (157)
117 -> 145 (129)
117 -> 509 (31)
118 -> 145 (193)
119 -> 45 (119)
120 -> 451 (190)
121 -> 45 (159)
122 -> 37 (68)
122 -> 101 (191)
122 -> 120 (37)
122 -> 133 (28)
122 -> 143 (67)
122 -> 158 (138)
122 -> 161 (192)
122 -> 168 (132)
122 -> 170 (194)
122 -> 176 (189)
122 -> 181 (134)
122 -> 186 (184)
122 -> 187 (164)
122 -> 196 (25)
122 -> 203 (139)
122 -> 206 (121)
122 -> 209 (167)
122 -> 217 (104)
122 -> 222 (184)
122 -> 231 (122)
122 -> 338 (162)
122 -> 347 (134)
122 -> 369 (118)
122 -> 383 (105)
122 -> 398 (137)
122 -> 444 (131)
122 -> 448 (111)
122 -> 469 (129)
122 -> 491 (168)
122 -> 495 (139)
122 -> 505 (110)
122 -> 526 (163)
122 -> 612 (154)
123 -> 145 (110)
124 -> 509 (163)
125 -> 45 (186)
126 -> 45 (191)
127 -> 451 (127)
127 -> 612 (36)
128 -> 629 (153)
129 -> 45 (156)
130 -> 625 (11)
131 -> 57 (5)
131 -> 119 (3)
131 -> 125 (168)
131 -> 132 (145)
131 -> 140 (175)
131 -> 149 (175)
131 -> 155 (192)
131 -> 159 (22)
131 -> 199 (185)
131 -> 204 (20)
131 -> 206 (75)
131 -> 213 (138)
131 -> 223 (196)
131 -> 226 (190)
131 -> 231 (52)
131 -> 236 (129)
131 -> 239 (148)
131 -> 244 (116)
131 -> 250 (136)
131 -> 251 (171)
131 -> 266 (167)
131 -> 267 (148)
131 -> 268 (196)
131 -> 289 (166)
131 -> 293 (155)
131 -> 299 (165)
131 -> 302 (142)
131 -> 328 (183)
131 -> 332 (172)
131 -> 395 (131)
131 -> 409 (133)
131 -> 452 (104)
131 -> 490 (143)
131 -> 502 (87)
131 -> 564 (179)
131 -> 584 (134)
131 -> 612 (121)
131 -> 624 (135)
131 -> 629 (164)
131 -> 650 (31)
131 -> 668 (139)
131 -> 695 (114)
131 -> 707 (126)
132 -> 45 (139)
132 -> 249 (6)
133 -> 45 (168)
134 -> 395 (156)
134 -> 451 (35)
135 -> 509 (142)
136 -> 9 (160)
136 -> 45 (87)
136 -> 50 (195)
136 -> 56 (23)
136 -> 91 (98)
136 -> 125 (18)
136 -> 138 (173)
136 -> 145 (71)
136 -> 150 (20)
136 -> 162 (29)
136 -> 234 (45)
136 -> 267 (4)
136 -> 269 (93)
136 -> 302 (55)
136 -> 431 (166)
136 -> 451 (85)
136 -> 507 (173)
136 -> 569 (80)
136 -> 591 (113)
136 -> 652 (186)
136 -> 655 (127)
137 -> 612 (147)
138 -> 45 (137)
138 -> 451 (36)
139 -> 249 (164)
139 -> 612 (19)
140 -> 569 (146)
140 -> 629 (29)
141 -> 249 (137)
141 -> 509 (50)
142 -> 569 (169)
142 -> 629 (27)
143 -> 451 (182)
144 -> 45 (143)
144 -> 60 (29)
144 -> 123 (110)
144 -> 152 (110)
144 -> 157 (190)
144 -> 173 (145)
144 -> 180 (159)
144 -> 181 (22)
144 -> 205 (172)
144 -> 210 (191)
144 -> 211 (115)
144 -> 220 (115)
144 -> 241 (111)
144 -> 249 (120)
144 -> 252 (149)
144 -> 258 (158)
144 -> 263 (189)
144 -> 264 (198)
144 -> 284 (191)
144 -> 297 (176)
144 -> 311 (126)
144 -> 346 (137)
144 -> 364 (128)
144 -> 389 (182)
144 -> 473 (183)
144 -> 497 (139)
144 -> 499 (123)
144 -> 509 (145)
144 -> 514 (131)
144 -> 526 (117)
144 -> 532 (156)
144 -> 548 (156)
144 -> 559 (129)
144 -> 573 (130)
144 -> 588 (163)
144 -> 619 (115)
144 -> 629 (139)
144 -> 635 (180)
144 -> 656 (123)
144 -> 664 (200)
144 -> 686 (134)
144 -> 692 (182)
144 -> 702 (158)
144 -> 783 (163)
146 -> 45 (135)
147 -> 145 (185)
148 -> 45 (86)
148 -> 142 (196)
148 -> 145 (150)
148 -> 172 (170)
148 -> 190 (166)
148 -> 207 (170)
148 -> 249 (129)
148 -> 509 (123)
148 -> 607 (148)
148 -> 621 (38)
148 -> 629 (169)
148 -> 766 (134)
149 -> 249 (170)
149 -> 509 (5)
150 -> 45 (116)
151 -> 45 (177)
151 -> 158 (62)
151 -> 191 (183)
151 -> 197 (104)
151 -> 198 (115)
151 -> 238 (146)
151 -> 243 (51)
151 -> 260 (136)
151 -> 282 (174)
151 -> 290 (146)
151 -> 303 (136)
151 -> 336 (67)
151 -> 354 (178)
151 -> 375 (109)
151 -> 385 (198)
151 -> 395 (198)
151 -> 402 (174)
151 -> 526 (130)
151 -> 591 (65)
151 -> 593 (138)
151 -> 688 (157)
151 -> 724 (115)
151 -> 754 (161)
152 -> 451 (163)
154 -> 451 (180)
155 -> 145 (192)
156 -> 45 (134)
156 -> 451 (30)
157 -> 145 (172)
157 -> 451 (18)
158 -> 249 (200)
159 -> 612 (119)
160 -> 249 (118)
160 -> 554 (33)
161 -> 509 (128)
161 -> 612 (64)
162 -> 45 (188)
163 -> 249 (177)
164 -> 80 (170)
164 -> 145 (125)
164 -> 152 (53)
164 -> 183 (147)
164 -> 214 (176)
164 -> 220 (61)
164 -> 233 (183)
164 -> 246 (194)
164 -> 253 (180)
164 -> 270 (134)
164 -> 293 (36)
164 -> 298 (139)
164 -> 329 (169)
164 -> 437 (9)
164 -> 451 (135)
164 -> 493 (97)
164 -> 503 (150)
164 -> 526 (112)
164 -> 590 (106)
164 -> 663 (172)
164 -> 681 (143)
164 -> 707 (61)
164 -> 731 (99)
164 -> 732 (117)
164 -> 744 (173)
165 -> 145 (149)
165 -> 509 (41)
167 -> 451 (82)
168 -> 249 (103)
168 -> 629 (29)
169 -> 45 (168)
169 -> 145 (30)
170 -> 45 (164)
170 -> 249 (30)
171 -> 145 (197)
172 -> 451 (170)
173 -> 145 (145)
174 -> 629 (190)
175 -> 165 (190)
175 -> 169 (198)
175 -> 189 (188)
175 -> 192 (197)
175 -> 194 (140)
175 -> 198 (49)
175 -> 203 (31)
175 -> 208 (160)
175 -> 249 (81)
175 -> 300 (200)
175 -> 337 (157)
175 -> 526 (114)
175 -> 629 (168)
176 -> 45 (178)
176 -> 451 (11)
177 -> 145 (90)
177 -> 451 (28)
178 -> 569 (125)
179 -> 451 (164)
179 -> 509 (17)
180 -> 249 (136)
180 -> 629 (23)
181 -> 451 (156)
182 -> 448 (45)
182 -> 568 (15)
182 -> 587 (32)
182 -> 705 (15)
183 -> 45 (165)
184 -> 45 (197)
185 -> 451 (149)
185 -> 628 (40)
186 -> 145 (173)
186 -> 249 (11)
187 -> 45 (131)
187 -> 612 (33)
188 -> 45 (155)
188 -> 509 (31)
189 -> 249 (177)
189 -> 629 (11)
190 -> 249 (166)
191 -> 145 (183)
192 -> 249 (174)
192 -> 629 (23)
193 -> 156 (164)
193 -> 245 (177)
193 -> 247 (174)
193 -> 266 (13)
