--Rotas do 1º turno-----------------------------
90 -> 171 (190)
91 -> 99 (10)
92 -> 409 (157)
93 -> 287 (74)
94 -> 303 (119)
95 -> 150 (181)
96 -> 258 (154)
96 -> 336 (11)
97 -> 114 (162)
98 -> 284 (167)
99 -> 53 (166)
100 -> 150 (107)
100 -> 336 (61)
101 -> 258 (176)
102 -> 114 (134)
103 -> 5 (191)
103 -> 7 (33)
103 -> 10 (164)
103 -> 19 (135)
103 -> 26 (17)
103 -> 56 (147)
103 -> 57 (121)
103 -> 63 (188)
103 -> 74 (188)
103 -> 76 (193)
103 -> 107 (130)
103 -> 111 (62)
103 -> 132 (197)
103 -> 133 (187)
103 -> 137 (133)
103 -> 150 (154)
103 -> 171 (184)
103 -> 189 (168)
103 -> 191 (163)
103 -> 252 (124)
103 -> 279 (166)
103 -> 303 (124)
103 -> 326 (183)
103 -> 421 (120)
103 -> 441 (58)
103 -> 449 (133)
103 -> 463 (103)
103 -> 480 (122)
103 -> 500 (137)
103 -> 502 (113)
103 -> 545 (191)
103 -> 579 (105)
104 -> 150 (108)
104 -> 409 (71)
105 -> 171 (154)
106 -> 336 (95)
107 -> 114 (162)
108 -> 258 (200)
110 -> 171 (192)
110 -> 303 (8)
111 -> 114 (191)
112 -> 303 (121)
113 -> 150 (111)
113 -> 336 (23)
116 -> 150 (137)
117 -> 150 (157)
118 -> 114 (95)
118 -> 287 (25)
119 -> 1 (35)
119 -> 9 (31)
119 -> 58 (141)
119 -> 97 (162)
119 -> 101 (16)
119 -> 107 (32)
119 -> 116 (33)
119 -> 128 (197)
119 -> 135 (129)
119 -> 150 (180)
119 -> 159 (153)
119 -> 161 (166)
119 -> 171 (136)
119 -> 178 (146)
119 -> 191 (17)
119 -> 198 (148)
119 -> 199 (155)
119 -> 207 (185)
119 -> 236 (179)
119 -> 239 (101)
119 -> 249 (93)
119 -> 261 (91)
119 -> 287 (111)
119 -> 308 (167)
119 -> 319 (146)
119 -> 336 (144)
119 -> 436 (108)
119 -> 474 (155)
119 -> 568 (149)
119 -> 596 (178)
119 -> 597 (130)
121 -> 303 (149)
122 -> 33 (190)
122 -> 70 (20)
122 -> 118 (120)
122 -> 148 (165)
122 -> 150 (155)
122 -> 284 (153)
122 -> 449 (147)
122 -> 525 (168)
122 -> 564 (95)
123 -> 114 (101)
123 -> 303 (93)
124 -> 258 (158)
125 -> 284 (129)
126 -> 585 (190)
127 -> 303 (139)
127 -> 336 (54)
128 -> 114 (163)
128 -> 287 (34)
129 -> 284 (141)
130 -> 114 (102)
131 -> 21 (47)
131 -> 34 (120)
131 -> 52 (171)
131 -> 65 (100)
131 -> 77 (172)
131 -> 84 (70)
131 -> 89 (8)
131 -> 102 (124)
131 -> 129 (141)
131 -> 135 (12)
131 -> 150 (91)
131 -> 152 (162)
131 -> 153 (179)
131 -> 169 (3)
131 -> 173 (124)
131 -> 178 (47)
131 -> 183 (165)
131 -> 201 (150)
131 -> 208 (134)
131 -> 258 (146)
131 -> 283 (118)
131 -> 303 (160)
131 -> 314 (143)
131 -> 331 (160)
131 -> 349 (179)
131 -> 371 (175)
131 -> 392 (131)
131 -> 563 (84)
131 -> 580 (161)
132 -> 150 (119)
132 -> 287 (78)
133 -> 409 (187)
134 -> 114 (199)
135 -> 287 (141)
136 -> 336 (71)
137 -> 336 (143)
138 -> 258 (121)
138 -> 409 (74)
139 -> 114 (113)
139 -> 258 (69)
140 -> 114 (125)
141 -> 202 (65)
141 -> 287 (126)
142 -> 114 (123)
142 -> 287 (7)
144 -> 114 (163)
145 -> 336 (142)
146 -> 171 (177)
146 -> 258 (8)
147 -> 287 (110)
147 -> 336 (40)
148 -> 258 (165)
149 -> 94 (119)
149 -> 114 (116)
149 -> 123 (194)
149 -> 146 (185)
149 -> 158 (44)
149 -> 159 (47)
149 -> 166 (193)
149 -> 176 (157)
149 -> 186 (141)
149 -> 210 (174)
149 -> 220 (169)
149 -> 225 (178)
149 -> 229 (193)
149 -> 234 (200)
149 -> 258 (154)
149 -> 262 (152)
149 -> 269 (80)
149 -> 272 (174)
149 -> 277 (158)
149 -> 298 (145)
149 -> 316 (36)
149 -> 347 (171)
149 -> 361 (133)
149 -> 367 (183)
149 -> 385 (105)
149 -> 409 (91)
149 -> 421 (44)
149 -> 429 (147)
149 -> 433 (132)
149 -> 449 (116)
151 -> 150 (178)
152 -> 171 (151)
152 -> 303 (11)
153 -> 409 (97)
153 -> 449 (82)
155 -> 258 (111)
156 -> 303 (188)
157 -> 287 (188)
158 -> 336 (185)
159 -> 287 (200)
160 -> 258 (108)
161 -> 449 (166)
162 -> 114 (119)
162 -> 409 (4)
163 -> 114 (175)
163 -> 303 (2)
164 -> 171 (114)
164 -> 258 (29)
165 -> 287 (175)
166 -> 258 (122)
166 -> 409 (71)
167 -> 258 (157)
169 -> 150 (131)
170 -> 114 (158)
170 -> 287 (31)
172 -> 409 (159)
173 -> 114 (108)
173 -> 150 (16)
174 -> 114 (150)
174 -> 449 (9)
175 -> 284 (131)
176 -> 336 (187)
177 -> 114 (151)
178 -> 409 (193)
179 -> 409 (194)
180 -> 449 (105)
181 -> 256 (47)
182 -> 15 (14)
182 -> 65 (91)
182 -> 87 (142)
182 -> 114 (100)
182 -> 117 (6)
182 -> 137 (10)
182 -> 150 (128)
182 -> 167 (125)
182 -> 176 (30)
182 -> 184 (183)
182 -> 198 (30)
182 -> 203 (183)
182 -> 249 (8)
182 -> 258 (89)
182 -> 270 (139)
182 -> 327 (123)
182 -> 345 (138)
182 -> 409 (113)
182 -> 455 (18)
182 -> 505 (189)
182 -> 548 (164)
183 -> 258 (199)
184 -> 150 (127)
184 -> 449 (56)
185 -> 75 (27)
185 -> 78 (179)
185 -> 96 (165)
185 -> 114 (126)
185 -> 156 (137)
185 -> 171 (103)
185 -> 211 (132)
185 -> 212 (199)
185 -> 215 (143)
185 -> 225 (15)
185 -> 226 (153)
185 -> 236 (3)
185 -> 276 (172)
185 -> 301 (142)
185 -> 317 (171)
185 -> 320 (119)
185 -> 400 (195)
185 -> 458 (179)
185 -> 514 (120)
185 -> 521 (139)
186 -> 150 (187)
187 -> 449 (175)
188 -> 409 (166)
188 -> 449 (2)
189 -> 171 (168)
190 -> 258 (118)
190 -> 287 (51)
191 -> 114 (180)
192 -> 336 (156)
193 -> 258 (156)
194 -> 49 (184)
194 -> 79 (192)
194 -> 114 (125)
194 -> 171 (84)
194 -> 174 (159)
194 -> 187 (175)
194 -> 205 (25)
194 -> 209 (106)
194 -> 238 (174)
194 -> 245 (147)
194 -> 256 (97)
194 -> 258 (91)
194 -> 259 (139)
194 -> 266 (155)
194 -> 268 (167)
194 -> 271 (171)
194 -> 280 (187)
194 -> 284 (198)
194 -> 289 (96)
194 -> 293 (199)
194 -> 304 (176)
194 -> 312 (189)
194 -> 322 (198)
194 -> 337 (186)
194 -> 339 (185)
194 -> 350 (34)
194 -> 386 (115)
194 -> 395 (172)
194 -> 508 (114)
194 -> 525 (27)
194 -> 533 (196)
194 -> 575 (100)
194 -> 590 (128)
194 -> 592 (178)
195 -> 303 (152)
198 -> 303 (178)
199 -> 114 (155)
200 -> 114 (161)
201 -> 336 (81)
201 -> 409 (69)
202 -> 114 (65)
203 -> 114 (96)
203 -> 303 (87)
204 -> 449 (90)
205 -> 258 (118)
206 -> 258 (102)
207 -> 114 (167)
207 -> 150 (18)
208 -> 303 (60)
208 -> 449 (74)
209 -> 287 (184)
210 -> 114 (164)
210 -> 150 (10)
211 -> 114 (122)
211 -> 567 (10)
212 -> 150 (117)
212 -> 303 (82)
214 -> 372 (193)
215 -> 114 (143)
216 -> 114 (175)
217 -> 114 (181)
218 -> 287 (189)
218 -> 553 (10)
219 -> 72 (173)
219 -> 92 (118)
219 -> 139 (182)
219 -> 164 (143)
219 -> 171 (128)
219 -> 209 (78)
219 -> 216 (53)
219 -> 241 (174)
219 -> 251 (122)
219 -> 258 (59)
219 -> 284 (122)
219 -> 286 (182)
219 -> 287 (170)
219 -> 297 (147)
219 -> 336 (156)
219 -> 343 (132)
219 -> 358 (154)
219 -> 374 (136)
219 -> 410 (111)
219 -> 449 (160)
220 -> 150 (137)
220 -> 449 (32)
221 -> 287 (159)
221 -> 336 (29)
222 -> 67 (79)
222 -> 81 (72)
222 -> 86 (192)
222 -> 90 (132)
222 -> 92 (39)
222 -> 102 (10)
222 -> 108 (96)
222 -> 114 (49)
222 -> 171 (47)
222 -> 221 (188)
222 -> 244 (140)
222 -> 257 (159)
222 -> 268 (7)
222 -> 281 (138)
222 -> 282 (182)
222 -> 294 (180)
222 -> 299 (154)
222 -> 303 (184)
222 -> 310 (142)
222 -> 332 (190)
222 -> 333 (164)
222 -> 357 (163)
222 -> 360 (180)
222 -> 367 (11)
222 -> 375 (149)
222 -> 387 (194)
222 -> 391 (122)
222 -> 420 (197)
222 -> 439 (153)
222 -> 558 (152)
222 -> 575 (39)
223 -> 171 (144)
223 -> 287 (50)
224 -> 114 (129)
224 -> 233 (51)
225 -> 258 (193)
226 -> 114 (181)
227 -> 53 (22)
227 -> 171 (170)
229 -> 287 (124)
229 -> 449 (69)
231 -> 336 (166)
232 -> 114 (193)
233 -> 409 (51)
234 -> 171 (147)
234 -> 336 (53)
235 -> 258 (182)
236 -> 287 (182)
237 -> 114 (127)
237 -> 287 (48)
238 -> 171 (191)
239 -> 150 (173)
241 -> 258 (164)
241 -> 275 (10)
242 -> 183 (34)
242 -> 186 (46)
242 -> 232 (158)
242 -> 235 (144)
242 -> 239 (72)
242 -> 243 (164)
242 -> 255 (196)
242 -> 258 (98)
242 -> 287 (182)
242 -> 299 (45)
242 -> 302 (130)
242 -> 303 (44)
242 -> 305 (118)
242 -> 310 (4)
242 -> 336 (133)
242 -> 354 (174)
242 -> 405 (177)
242 -> 428 (193)
242 -> 498 (129)
242 -> 595 (160)
243 -> 150 (164)
244 -> 336 (126)
244 -> 409 (14)
245 -> 258 (147)
246 -> 336 (163)
247 -> 409 (168)
248 -> 167 (32)
248 -> 258 (151)
249 -> 258 (101)
250 -> 114 (110)
250 -> 171 (78)
251 -> 284 (122)
252 -> 114 (124)
253 -> 150 (168)
254 -> 378 (118)
255 -> 284 (111)
255 -> 336 (85)
256 -> 449 (144)
257 -> 171 (159)
259 -> 114 (132)
259 -> 303 (7)
260 -> 171 (84)
261 -> 336 (80)
261 -> 449 (11)
262 -> 171 (179)
263 -> 303 (140)
263 -> 409 (10)
264 -> 303 (196)
265 -> 24 (178)
265 -> 40 (157)
265 -> 59 (8)
265 -> 73 (2)
265 -> 114 (84)
265 -> 156 (51)
265 -> 190 (169)
265 -> 200 (143)
265 -> 214 (7)
265 -> 223 (194)
265 -> 274 (117)
265 -> 284 (96)
265 -> 287 (186)
265 -> 311 (168)
265 -> 320 (78)
265 -> 336 (110)
265 -> 403 (153)
265 -> 409 (69)
265 -> 460 (147)
266 -> 258 (196)
267 -> 567 (125)
268 -> 336 (174)
269 -> 114 (161)
270 -> 409 (190)
271 -> 150 (198)
272 -> 258 (163)
272 -> 303 (11)
273 -> 2 (53)
273 -> 57 (66)
273 -> 66 (169)
273 -> 71 (161)
273 -> 106 (95)
273 -> 138 (195)
273 -> 144 (163)
273 -> 150 (190)
273 -> 200 (18)
273 -> 237 (175)
273 -> 248 (183)
273 -> 262 (27)
273 -> 264 (95)
273 -> 267 (125)
273 -> 283 (24)
273 -> 296 (138)
273 -> 301 (32)
273 -> 331 (2)
273 -> 357 (29)
273 -> 364 (198)
273 -> 369 (109)
273 -> 370 (137)
273 -> 404 (148)
273 -> 423 (166)
273 -> 432 (145)
273 -> 437 (128)
273 -> 443 (194)
273 -> 449 (43)
273 -> 465 (103)
273 -> 491 (165)
273 -> 540 (144)
273 -> 563 (105)
274 -> 287 (164)
275 -> 171 (10)
276 -> 303 (172)
277 -> 258 (179)
278 -> 171 (198)
279 -> 287 (166)
280 -> 114 (199)
281 -> 150 (138)
282 -> 114 (146)
282 -> 284 (36)
283 -> 150 (142)
285 -> 150 (161)
286 -> 284 (173)
286 -> 303 (9)
288 -> 171 (131)
289 -> 258 (96)
290 -> 90 (58)
290 -> 218 (199)
290 -> 449 (100)
291 -> 284 (184)
293 -> 150 (189)
293 -> 171 (10)
294 -> 114 (93)
294 -> 336 (87)
295 -> 171 (193)
296 -> 150 (106)
296 -> 269 (32)
297 -> 336 (147)
298 -> 171 (145)
299 -> 258 (199)
300 -> 287 (111)
300 -> 303 (77)
301 -> 171 (174)
302 -> 449 (130)
304 -> 287 (149)
304 -> 336 (27)
305 -> 258 (94)
305 -> 449 (24)
306 -> 409 (142)
307 -> 171 (177)
307 -> 303 (1)
308 -> 409 (167)
309 -> 114 (121)
309 -> 284 (26)
310 -> 449 (146)
311 -> 409 (195)
312 -> 114 (141)
312 -> 287 (48)
314 -> 303 (143)
315 -> 150 (79)
315 -> 171 (93)
315 -> 449 (22)
316 -> 114 (162)
317 -> 114 (115)
317 -> 303 (56)
318 -> 68 (175)
318 -> 150 (120)
318 -> 171 (128)
318 -> 253 (156)
318 -> 258 (149)
318 -> 270 (51)
318 -> 287 (147)
318 -> 303 (36)
318 -> 311 (27)
318 -> 409 (141)
318 -> 449 (130)
319 -> 114 (146)
320 -> 258 (197)
321 -> 114 (64)
322 -> 258 (141)
322 -> 336 (57)
323 -> 47 (135)
323 -> 114 (112)
323 -> 124 (158)
323 -> 238 (17)
323 -> 258 (68)
323 -> 266 (41)
323 -> 278 (186)
323 -> 300 (188)
323 -> 306 (142)
323 -> 351 (180)
323 -> 390 (160)
323 -> 397 (154)
323 -> 409 (190)
323 -> 597 (29)
324 -> 336 (154)
324 -> 449 (12)
325 -> 171 (120)
325 -> 303 (49)
326 -> 258 (183)
327 -> 171 (123)
328 -> 303 (146)
329 -> 171 (196)
331 -> 150 (162)
332 -> 150 (148)
332 -> 171 (42)
333 -> 287 (164)
334 -> 171 (80)
334 -> 436 (30)
335 -> 114 (173)
337 -> 114 (194)
338 -> 303 (152)
339 -> 114 (185)
340 -> 150 (185)
340 -> 449 (12)
341 -> 303 (137)
342 -> 336 (169)
343 -> 287 (143)
344 -> 114 (170)
345 -> 303 (138)
346 -> 35 (102)
346 -> 47 (45)
346 -> 114 (96)
346 -> 177 (29)
346 -> 179 (32)
346 -> 193 (156)
346 -> 274 (47)
346 -> 278 (12)
346 -> 285 (161)
346 -> 287 (127)
346 -> 303 (12)
346 -> 328 (146)
346 -> 336 (33)
346 -> 363 (164)
346 -> 388 (120)
346 -> 390 (18)
346 -> 394 (150)
346 -> 403 (41)
346 -> 414 (182)
346 -> 424 (172)
346 -> 434 (142)
346 -> 438 (182)
346 -> 447 (159)
346 -> 449 (139)
346 -> 459 (151)
346 -> 475 (191)
346 -> 492 (133)
346 -> 509 (140)
346 -> 513 (196)
346 -> 520 (185)
346 -> 526 (155)
346 -> 540 (32)
346 -> 555 (139)
346 -> 557 (162)
346 -> 560 (200)
346 -> 573 (33)
346 -> 592 (16)
346 -> 594 (138)
347 -> 449 (171)
348 -> 12 (134)
348 -> 19 (32)
348 -> 126 (190)
348 -> 150 (133)
348 -> 231 (166)
348 -> 258 (94)
348 -> 263 (150)
348 -> 287 (124)
348 -> 291 (122)
348 -> 307 (178)
348 -> 343 (11)
348 -> 353 (125)
348 -> 393 (165)
348 -> 396 (159)
348 -> 397 (12)
348 -> 409 (109)
348 -> 470 (184)
348 -> 523 (196)
348 -> 536 (171)
348 -> 546 (199)
348 -> 559 (114)
349 -> 258 (117)
349 -> 303 (62)
350 -> 449 (161)
351 -> 114 (147)
351 -> 303 (33)
352 -> 25 (64)
352 -> 114 (125)
352 -> 232 (35)
352 -> 258 (163)
352 -> 280 (12)
352 -> 284 (196)
352 -> 287 (144)
352 -> 325 (169)
352 -> 373 (173)
352 -> 382 (145)
352 -> 413 (188)
352 -> 419 (176)
352 -> 430 (177)
352 -> 435 (140)
352 -> 484 (154)
352 -> 519 (177)
352 -> 520 (5)
352 -> 524 (196)
352 -> 565 (148)
353 -> 287 (130)
354 -> 336 (196)
355 -> 287 (161)
356 -> 140 (125)
356 -> 150 (29)
356 -> 258 (80)
356 -> 277 (21)
356 -> 321 (64)
356 -> 344 (166)
356 -> 384 (187)
356 -> 388 (78)
356 -> 409 (109)
356 -> 449 (197)
356 -> 461 (170)
356 -> 471 (198)
356 -> 489 (177)
356 -> 493 (166)
356 -> 504 (141)
356 -> 515 (154)
356 -> 518 (169)
356 -> 542 (153)
356 -> 552 (149)
357 -> 409 (192)
358 -> 287 (186)
359 -> 150 (194)
359 -> 258 (133)
359 -> 271 (27)
359 -> 287 (94)
359 -> 303 (124)
359 -> 335 (173)
359 -> 336 (42)
359 -> 382 (20)
359 -> 398 (194)
359 -> 449 (148)
359 -> 473 (142)
359 -> 530 (198)
359 -> 534 (167)
359 -> 543 (136)
360 -> 171 (180)
361 -> 171 (133)
362 -> 91 (10)
362 -> 114 (111)
362 -> 145 (29)
362 -> 150 (75)
362 -> 165 (175)
362 -> 181 (40)
362 -> 246 (163)
362 -> 258 (188)
362 -> 284 (142)
362 -> 309 (147)
362 -> 379 (94)
362 -> 417 (158)
362 -> 445 (171)
362 -> 487 (146)
362 -> 496 (123)
362 -> 522 (10)
362 -> 547 (117)
362 -> 561 (181)
362 -> 571 (177)
362 -> 574 (148)
362 -> 577 (166)
362 -> 598 (119)
363 -> 287 (188)
364 -> 171 (173)
364 -> 449 (25)
366 -> 134 (25)
366 -> 464 (162)
367 -> 150 (194)
368 -> 28 (68)
368 -> 114 (34)
368 -> 150 (90)
368 -> 155 (111)
368 -> 160 (108)
368 -> 303 (86)
368 -> 409 (49)
368 -> 450 (157)
368 -> 453 (181)
368 -> 510 (173)
368 -> 551 (140)
368 -> 558 (16)
368 -> 596 (9)
369 -> 150 (109)
370 -> 303 (143)
371 -> 303 (175)
372 -> 258 (193)
373 -> 114 (147)
373 -> 171 (26)
374 -> 287 (136)
375 -> 171 (91)
375 -> 303 (58)
378 -> 150 (114)
378 -> 287 (4)
379 -> 465 (94)
380 -> 449 (157)
381 -> 336 (195)
382 -> 287 (165)
383 -> 114 (183)
384 -> 287 (176)
384 -> 303 (11)
385 -> 287 (158)
386 -> 114 (115)
387 -> 171 (122)
387 -> 303 (72)
388 -> 150 (198)
390 -> 258 (178)
391 -> 171 (122)
392 -> 570 (131)
393 -> 303 (148)
393 -> 336 (17)
394 -> 150 (150)
395 -> 171 (172)
396 -> 114 (147)
396 -> 547 (12)
397 -> 114 (166)
398 -> 303 (199)
400 -> 114 (195)
401 -> 150 (179)
401 -> 171 (16)
402 -> 287 (130)
403 -> 114 (194)
404 -> 287 (162)
405 -> 171 (177)
407 -> 23 (189)
407 -> 55 (104)
407 -> 171 (101)
407 -> 235 (38)
407 -> 258 (142)
407 -> 264 (101)
407 -> 287 (185)
407 -> 336 (147)
407 -> 363 (24)
407 -> 366 (187)
407 -> 409 (71)
407 -> 422 (173)
407 -> 426 (169)
407 -> 452 (172)
407 -> 467 (166)
407 -> 501 (151)
407 -> 554 (179)
407 -> 578 (191)
407 -> 599 (141)
408 -> 258 (133)
408 -> 381 (165)
408 -> 422 (18)
410 -> 409 (111)
411 -> 55 (58)
411 -> 171 (178)
411 -> 180 (105)
411 -> 287 (196)
411 -> 303 (9)
411 -> 336 (54)
411 -> 354 (22)
411 -> 401 (195)
411 -> 440 (38)
411 -> 451 (136)
411 -> 454 (172)
411 -> 457 (131)
411 -> 466 (155)
411 -> 485 (196)
411 -> 511 (194)
411 -> 535 (168)
411 -> 556 (196)
412 -> 71 (8)
412 -> 449 (130)
413 -> 114 (118)
413 -> 409 (70)
414 -> 150 (173)
414 -> 303 (9)
415 -> 287 (192)
416 -> 114 (67)
416 -> 150 (99)
416 -> 258 (42)
416 -> 383 (134)
416 -> 385 (53)
416 -> 415 (182)
416 -> 463 (91)
416 -> 503 (127)
417 -> 287 (158)
419 -> 114 (121)
419 -> 449 (55)
420 -> 150 (158)
420 -> 171 (39)
421 -> 171 (164)
422 -> 409 (191)
423 -> 258 (138)
423 -> 449 (28)
424 -> 258 (172)
425 -> 150 (179)
425 -> 303 (16)
426 -> 336 (169)
428 -> 150 (124)
428 -> 409 (69)
429 -> 303 (147)
430 -> 303 (177)
431 -> 171 (177)
432 -> 409 (145)
433 -> 336 (132)
434 -> 150 (121)
434 -> 518 (21)
435 -> 114 (142)
436 -> 150 (138)
437 -> 449 (128)
438 -> 409 (182)
439 -> 171 (146)
439 -> 449 (7)
440 -> 358 (32)
440 -> 496 (6)
441 -> 303 (128)
442 -> 99 (15)
442 -> 171 (131)
443 -> 303 (194)
444 -> 284 (119)
444 -> 291 (62)
444 -> 303 (123)
444 -> 449 (141)
444 -> 529 (150)
445 -> 171 (171)
446 -> 247 (168)
446 -> 258 (159)
446 -> 260 (84)
446 -> 336 (16)
446 -> 344 (4)
446 -> 381 (30)
446 -> 383 (49)
446 -> 409 (73)
446 -> 457 (61)
446 -> 472 (183)
446 -> 541 (182)
446 -> 587 (152)
447 -> 287 (75)
447 -> 336 (84)
448 -> 114 (126)
450 -> 171 (157)
451 -> 192 (156)
452 -> 114 (86)
452 -> 150 (86)
453 -> 150 (147)
453 -> 171 (34)
454 -> 114 (165)
454 -> 150 (7)
455 -> 171 (191)
456 -> 303 (181)
457 -> 114 (192)
458 -> 150 (179)
459 -> 114 (151)
460 -> 409 (147)
461 -> 409 (170)
462 -> 336 (118)
462 -> 409 (43)
463 -> 171 (194)
464 -> 150 (132)
464 -> 171 (30)
465 -> 171 (197)
466 -> 171 (155)
467 -> 287 (69)
467 -> 303 (97)
469 -> 82 (6)
469 -> 226 (28)
470 -> 336 (182)
470 -> 435 (2)
471 -> 114 (189)
471 -> 171 (9)
472 -> 303 (187)
473 -> 171 (102)
473 -> 287 (40)
474 -> 336 (155)
475 -> 114 (191)
476 -> 114 (141)
476 -> 171 (35)
477 -> 150 (171)
478 -> 171 (120)
478 -> 315 (194)
478 -> 324 (166)
478 -> 398 (5)
478 -> 409 (57)
478 -> 456 (167)
478 -> 549 (171)
478 -> 564 (82)
478 -> 589 (191)
479 -> 125 (129)
479 -> 171 (19)
479 -> 253 (12)
479 -> 258 (192)
479 -> 287 (182)
479 -> 303 (108)
