--Rotas do 1º turno-----------------------------
181 -> 149 (177)
181 -> 441 (184)
181 -> 459 (122)
181 -> 490 (119)
181 -> 497 (130)
181 -> 531 (160)
181 -> 533 (101)
181 -> 550 (54)
181 -> 574 (72)
181 -> 586 (44)
181 -> 587 (135)
181 -> 610 (31)
181 -> 618 (78)
181 -> 630 (25)
181 -> 632 (82)
181 -> 640 (11)
181 -> 646 (86)
182 -> 245 (179)
182 -> 459 (12)
183 -> 114 (171)
184 -> 466 (121)
185 -> 114 (127)
185 -> 654 (47)
186 -> 245 (139)
187 -> 29 (96)
187 -> 245 (81)
188 -> 29 (114)
188 -> 654 (8)
189 -> 459 (198)
190 -> 245 (185)
191 -> 29 (198)
192 -> 466 (197)
193 -> 29 (111)
193 -> 110 (71)
194 -> 459 (81)
194 -> 953 (97)
195 -> 110 (187)
196 -> 114 (152)
196 -> 459 (6)
197 -> 110 (153)
197 -> 459 (96)
198 -> 110 (166)
198 -> 245 (18)
199 -> 29 (171)
200 -> 29 (117)
201 -> 646 (197)
202 -> 110 (121)
202 -> 114 (36)
203 -> 114 (96)
203 -> 671 (23)
204 -> 459 (129)
205 -> 705 (102)
206 -> 110 (148)
206 -> 966 (15)
207 -> 245 (153)
208 -> 245 (114)
209 -> 646 (197)
210 -> 466 (152)
211 -> 110 (133)
211 -> 459 (31)
212 -> 682 (7)
212 -> 705 (88)
213 -> 29 (174)
214 -> 29 (98)
215 -> 344 (26)
215 -> 705 (140)
216 -> 150 (33)
216 -> 646 (132)
217 -> 29 (99)
218 -> 29 (164)
218 -> 110 (6)
219 -> 110 (124)
219 -> 245 (2)
220 -> 245 (149)
221 -> 654 (167)
222 -> 114 (198)
223 -> 114 (104)
223 -> 245 (57)
224 -> 29 (131)
225 -> 110 (180)
226 -> 114 (190)
227 -> 466 (155)
227 -> 646 (18)
228 -> 110 (146)
229 -> 110 (148)
229 -> 245 (28)
230 -> 110 (182)
231 -> 654 (130)
231 -> 948 (28)
232 -> 466 (163)
233 -> 29 (161)
234 -> 114 (140)
235 -> 466 (124)
236 -> 110 (167)
237 -> 459 (164)
238 -> 646 (156)
238 -> 654 (2)
239 -> 110 (199)
240 -> 29 (150)
241 -> 114 (151)
242 -> 245 (198)
243 -> 29 (124)
244 -> 29 (199)
246 -> 29 (108)
247 -> 245 (135)
247 -> 695 (7)
248 -> 466 (187)
249 -> 110 (92)
250 -> 466 (167)
250 -> 577 (3)
250 -> 798 (4)
251 -> 110 (131)
252 -> 175 (31)
253 -> 705 (144)
254 -> 654 (165)
255 -> 31 (26)
255 -> 42 (185)
255 -> 55 (150)
255 -> 70 (154)
255 -> 80 (61)
255 -> 91 (171)
255 -> 110 (148)
255 -> 121 (124)
255 -> 141 (128)
255 -> 152 (131)
255 -> 245 (163)
255 -> 278 (101)
255 -> 292 (163)
255 -> 500 (115)
255 -> 520 (116)
255 -> 586 (125)
255 -> 618 (79)
255 -> 640 (86)
255 -> 703 (134)
255 -> 705 (136)
255 -> 720 (86)
255 -> 747 (40)
255 -> 756 (83)
255 -> 774 (105)
255 -> 779 (158)
255 -> 788 (143)
255 -> 814 (159)
255 -> 834 (188)
255 -> 835 (43)
255 -> 836 (87)
255 -> 840 (100)
255 -> 856 (46)
256 -> 466 (156)
257 -> 6 (56)
257 -> 705 (101)
257 -> 893 (31)
258 -> 245 (132)
259 -> 301 (45)
