--Rotas do 1º turno-----------------------------
26 -> 40 (42)
26 -> 47 (29)
26 -> 58 (41)
26 -> 90 (9)
26 -> 98 (182)
26 -> 111 (161)
26 -> 112 (158)
26 -> 121 (129)
26 -> 134 (3)
26 -> 141 (116)
26 -> 150 (197)
26 -> 153 (117)
26 -> 154 (149)
26 -> 162 (116)
26 -> 173 (141)
26 -> 175 (101)
26 -> 190 (21)
26 -> 194 (27)
26 -> 197 (155)
27 -> 1 (172)
28 -> 1 (43)
28 -> 17 (196)
28 -> 23 (47)
28 -> 30 (64)
28 -> 32 (36)
28 -> 40 (119)
28 -> 74 (151)
28 -> 86 (171)
28 -> 103 (199)
28 -> 105 (116)
28 -> 111 (22)
28 -> 120 (136)
28 -> 125 (153)
28 -> 146 (134)
28 -> 175 (69)
29 -> 0 (197)
29 -> 1 (92)
29 -> 3 (105)
29 -> 6 (170)
29 -> 27 (69)
29 -> 40 (53)
29 -> 44 (183)
29 -> 74 (50)
29 -> 104 (130)
29 -> 105 (126)
29 -> 139 (91)
29 -> 140 (166)
29 -> 188 (96)
31 -> 107 (150)
31 -> 188 (45)
32 -> 1 (173)
34 -> 9 (56)
34 -> 15 (9)
34 -> 30 (116)
34 -> 31 (195)
34 -> 40 (151)
34 -> 105 (116)
34 -> 107 (40)
34 -> 125 (5)
34 -> 132 (191)
34 -> 138 (199)
34 -> 146 (63)
34 -> 179 (65)
34 -> 188 (19)
34 -> 196 (133)
34 -> 198 (185)
35 -> 1 (167)
35 -> 30 (94)
35 -> 42 (156)
35 -> 61 (6)
35 -> 89 (190)
35 -> 95 (183)
35 -> 105 (13)
35 -> 133 (129)
35 -> 135 (117)
35 -> 147 (155)
35 -> 154 (41)
35 -> 162 (30)
35 -> 180 (110)
35 -> 188 (105)
36 -> 0 (87)
36 -> 1 (121)
36 -> 30 (62)
36 -> 40 (104)
36 -> 60 (185)
36 -> 74 (169)
36 -> 75 (140)
36 -> 105 (25)
36 -> 121 (21)
36 -> 162 (160)
36 -> 164 (150)
36 -> 188 (44)
37 -> 0 (163)
37 -> 1 (33)
38 -> 1 (135)
38 -> 9 (100)
38 -> 10 (2)
38 -> 40 (61)
38 -> 51 (21)
38 -> 105 (24)
38 -> 162 (84)
38 -> 179 (61)
39 -> 50 (127)
39 -> 74 (79)
39 -> 97 (125)
39 -> 105 (160)
39 -> 142 (36)
39 -> 179 (132)
39 -> 188 (77)
41 -> 30 (185)
42 -> 30 (174)
43 -> 0 (180)
44 -> 40 (141)
44 -> 188 (42)
45 -> 54 (117)
45 -> 67 (99)
45 -> 81 (194)
45 -> 84 (16)
45 -> 105 (185)
45 -> 147 (14)
45 -> 179 (138)
45 -> 188 (116)
46 -> 1 (192)
47 -> 30 (195)
48 -> 188 (166)
49 -> 30 (4)
49 -> 54 (68)
49 -> 59 (163)
49 -> 67 (100)
49 -> 74 (4)
49 -> 104 (27)
49 -> 107 (137)
49 -> 144 (177)
49 -> 166 (182)
49 -> 170 (200)
50 -> 30 (124)
50 -> 40 (3)
51 -> 107 (182)
52 -> 1 (197)
53 -> 188 (112)
54 -> 40 (185)
55 -> 105 (132)
55 -> 179 (36)
56 -> 105 (167)
57 -> 162 (171)
58 -> 74 (162)
59 -> 30 (143)
59 -> 105 (20)
60 -> 1 (142)
60 -> 30 (43)
61 -> 74 (156)
62 -> 1 (167)
62 -> 105 (159)
62 -> 162 (106)
62 -> 179 (100)
64 -> 0 (196)
65 -> 30 (173)
65 -> 40 (65)
65 -> 74 (7)
65 -> 105 (97)
65 -> 107 (85)
65 -> 179 (8)
66 -> 0 (192)
66 -> 30 (94)
66 -> 42 (18)
66 -> 74 (131)
66 -> 85 (19)
66 -> 152 (142)
67 -> 1 (199)
68 -> 1 (78)
68 -> 30 (171)
68 -> 48 (138)
68 -> 107 (134)
68 -> 172 (198)
68 -> 188 (88)
69 -> 74 (113)
69 -> 162 (70)
70 -> 40 (154)
70 -> 164 (15)
71 -> 105 (133)
71 -> 188 (4)
72 -> 179 (116)
72 -> 188 (26)
73 -> 30 (161)
75 -> 40 (106)
75 -> 162 (34)
76 -> 156 (195)
76 -> 179 (10)
78 -> 30 (187)
79 -> 30 (109)
80 -> 30 (121)
81 -> 30 (150)
81 -> 74 (44)
82 -> 30 (139)
82 -> 74 (12)
83 -> 0 (172)
84 -> 1 (200)
85 -> 173 (19)
86 -> 107 (148)
86 -> 162 (23)
87 -> 1 (110)
87 -> 30 (197)
87 -> 40 (64)
87 -> 107 (51)
87 -> 162 (97)
88 -> 1 (26)
88 -> 105 (164)
88 -> 107 (41)
88 -> 162 (81)
89 -> 40 (177)
89 -> 162 (13)
90 -> 107 (162)
91 -> 30 (179)
91 -> 107 (155)
92 -> 1 (114)
92 -> 162 (59)
93 -> 179 (50)
94 -> 30 (62)
94 -> 40 (169)
94 -> 107 (165)
94 -> 179 (160)
94 -> 188 (104)
95 -> 1 (126)
95 -> 74 (57)
97 -> 188 (125)
98 -> 30 (72)
98 -> 179 (110)
99 -> 1 (6)
99 -> 40 (67)
99 -> 74 (74)
99 -> 107 (80)
99 -> 162 (77)
99 -> 179 (125)
99 -> 188 (67)
100 -> 1 (124)
101 -> 30 (115)
101 -> 40 (33)
102 -> 107 (146)
103 -> 30 (177)
103 -> 74 (22)
104 -> 1 (157)
106 -> 107 (59)
106 -> 179 (123)
108 -> 1 (134)
108 -> 107 (9)
109 -> 40 (124)
110 -> 1 (195)
111 -> 30 (183)
112 -> 30 (139)
112 -> 74 (19)
113 -> 40 (127)
114 -> 74 (100)
114 -> 179 (159)
115 -> 188 (189)
116 -> 30 (179)
117 -> 30 (132)
117 -> 105 (25)
117 -> 188 (162)
118 -> 1 (102)
118 -> 107 (54)
119 -> 40 (146)
119 -> 105 (49)
120 -> 74 (128)
120 -> 107 (8)
121 -> 1 (150)
122 -> 40 (133)
122 -> 74 (36)
123 -> 1 (182)
123 -> 74 (103)
123 -> 107 (135)
123 -> 162 (122)
123 -> 179 (188)
123 -> 188 (46)
124 -> 30 (181)
125 -> 1 (158)
126 -> 74 (143)
126 -> 162 (25)
127 -> 0 (130)
127 -> 30 (65)
128 -> 179 (117)
128 -> 188 (76)
129 -> 74 (146)
130 -> 30 (121)
131 -> 0 (176)
132 -> 30 (139)
132 -> 40 (52)
133 -> 40 (58)
133 -> 105 (71)
134 -> 107 (155)
135 -> 1 (78)
135 -> 40 (39)
136 -> 40 (116)
137 -> 1 (200)
138 -> 1 (153)
138 -> 179 (46)
139 -> 40 (183)
140 -> 74 (166)
141 -> 40 (116)
142 -> 40 (163)
143 -> 70 (169)
144 -> 1 (132)
144 -> 30 (45)
145 -> 105 (163)
145 -> 179 (32)
146 -> 162 (197)
147 -> 30 (169)
149 -> 48 (28)
149 -> 179 (111)
150 -> 30 (125)
150 -> 107 (72)
151 -> 179 (191)
152 -> 179 (142)
153 -> 1 (196)
154 -> 188 (190)
155 -> 0 (145)
155 -> 1 (114)
155 -> 105 (102)
155 -> 162 (32)
156 -> 162 (144)
156 -> 188 (51)
158 -> 1 (22)
158 -> 74 (2)
158 -> 105 (22)
160 -> 30 (32)
160 -> 74 (36)
160 -> 107 (29)
160 -> 179 (101)
160 -> 188 (1)
161 -> 1 (165)
161 -> 30 (128)
161 -> 107 (182)
161 -> 162 (131)
161 -> 179 (129)
161 -> 188 (69)
163 -> 74 (181)
164 -> 107 (165)
166 -> 1 (150)
166 -> 40 (32)
167 -> 1 (155)
167 -> 74 (37)
168 -> 1 (132)
169 -> 40 (68)
169 -> 74 (49)
169 -> 162 (187)
169 -> 188 (46)
170 -> 162 (189)
170 -> 188 (11)
171 -> 0 (123)
171 -> 30 (77)
171 -> 105 (162)
171 -> 107 (175)
172 -> 30 (179)
172 -> 74 (19)
173 -> 40 (160)
174 -> 1 (127)
174 -> 74 (97)
174 -> 105 (124)
174 -> 162 (17)
174 -> 179 (79)
174 -> 188 (112)
175 -> 1 (170)
176 -> 40 (138)
176 -> 107 (55)
176 -> 179 (151)
176 -> 188 (173)
177 -> 1 (83)
177 -> 107 (192)
178 -> 74 (115)
178 -> 105 (188)
180 -> 0 (110)
181 -> 1 (17)
181 -> 40 (17)
181 -> 74 (183)
181 -> 162 (34)
181 -> 179 (159)
182 -> 162 (181)
183 -> 1 (155)
183 -> 30 (2)
183 -> 179 (180)
185 -> 0 (149)
185 -> 1 (148)
185 -> 74 (148)
185 -> 107 (17)
185 -> 162 (90)
185 -> 179 (83)
185 -> 188 (125)
186 -> 1 (125)
186 -> 74 (88)
186 -> 162 (162)
186 -> 179 (167)
186 -> 188 (142)
187 -> 1 (157)
187 -> 40 (200)
187 -> 105 (44)
187 -> 162 (49)
187 -> 188 (113)
189 -> 1 (145)
189 -> 105 (36)
190 -> 105 (151)
191 -> 40 (77)
191 -> 105 (151)
191 -> 107 (25)
191 -> 162 (122)
191 -> 188 (174)
192 -> 1 (83)
192 -> 30 (152)
192 -> 74 (4)
192 -> 105 (127)
192 -> 179 (198)
193 -> 1 (135)
193 -> 107 (46)
194 -> 1 (162)
195 -> 1 (126)
195 -> 30 (72)
196 -> 40 (133)
197 -> 105 (155)
198 -> 107 (164)
198 -> 188 (21)
199 -> 1 (193)
199 -> 30 (144)
199 -> 40 (2)
199 -> 107 (13)
Fluxo: 42967
Arestas removidas: 7267

--Rotas do 2º turno-----------------------------
0 -> 1 (157)
2 -> 107 (180)
3 -> 1 (105)
4 -> 74 (125)
4 -> 188 (15)
5 -> 40 (130)
5 -> 179 (38)
6 -> 74 (129)
6 -> 105 (41)
7 -> 40 (103)
7 -> 162 (82)
8 -> 40 (165)
8 -> 74 (18)
9 -> 1 (156)
10 -> 107 (193)
12 -> 5 (168)
12 -> 7 (185)
12 -> 30 (99)
12 -> 46 (176)
12 -> 52 (128)
12 -> 53 (112)
12 -> 56 (143)
12 -> 72 (142)
12 -> 73 (119)
12 -> 78 (179)
12 -> 107 (134)
12 -> 110 (161)
12 -> 115 (189)
12 -> 116 (111)
12 -> 119 (195)
12 -> 127 (103)
12 -> 129 (146)
12 -> 145 (195)
12 -> 167 (28)
12 -> 188 (171)
13 -> 188 (199)
14 -> 1 (85)
14 -> 188 (108)
15 -> 162 (176)
16 -> 0 (157)
16 -> 4 (140)
16 -> 10 (191)
16 -> 23 (151)
16 -> 47 (166)
16 -> 58 (121)
16 -> 61 (150)
16 -> 71 (137)
16 -> 92 (173)
16 -> 100 (46)
16 -> 107 (173)
17 -> 107 (163)
17 -> 179 (33)
18 -> 8 (183)
18 -> 14 (193)
18 -> 30 (125)
18 -> 52 (69)
18 -> 57 (171)
18 -> 69 (183)
18 -> 84 (84)
18 -> 109 (117)
19 -> 74 (150)
19 -> 107 (23)
20 -> 13 (103)
20 -> 40 (57)
20 -> 107 (75)
20 -> 128 (179)
20 -> 179 (140)
20 -> 188 (183)
21 -> 1 (40)
21 -> 13 (96)
21 -> 16 (160)
21 -> 27 (103)
21 -> 41 (149)
21 -> 74 (109)
21 -> 79 (109)
21 -> 80 (97)
21 -> 105 (68)
21 -> 110 (34)
21 -> 116 (68)
21 -> 118 (156)
21 -> 124 (143)
21 -> 126 (168)
21 -> 134 (152)
21 -> 136 (116)
21 -> 142 (127)
21 -> 143 (155)
21 -> 149 (139)
21 -> 153 (55)
21 -> 163 (124)
21 -> 179 (25)
21 -> 190 (130)
21 -> 194 (135)
22 -> 162 (137)
23 -> 1 (198)
25 -> 40 (188)
25 -> 41 (36)
25 -> 55 (168)
25 -> 56 (24)
25 -> 62 (97)
25 -> 82 (151)
25 -> 105 (3)
25 -> 108 (143)
25 -> 130 (121)
25 -> 137 (144)
25 -> 151 (175)
25 -> 160 (40)
25 -> 162 (198)
25 -> 168 (132)
25 -> 179 (113)
25 -> 182 (128)
26 -> 2 (180)
26 -> 15 (167)
26 -> 19 (173)
26 -> 22 (137)
26 -> 33 (75)
26 -> 37 (165)
26 -> 40 (42)
26 -> 47 (29)
26 -> 58 (41)
26 -> 90 (162)
26 -> 98 (182)
26 -> 111 (161)
26 -> 112 (158)
26 -> 121 (129)
26 -> 134 (3)
26 -> 141 (116)
26 -> 150 (197)
26 -> 153 (141)
26 -> 154 (149)
26 -> 162 (116)
26 -> 165 (71)
26 -> 173 (141)
26 -> 175 (101)
26 -> 190 (21)
26 -> 194 (27)
26 -> 197 (155)
27 -> 1 (172)
28 -> 1 (43)
28 -> 17 (196)
28 -> 23 (47)
28 -> 30 (64)
28 -> 32 (140)
28 -> 40 (119)
28 -> 74 (151)
28 -> 86 (171)
28 -> 103 (199)
28 -> 105 (116)
28 -> 111 (22)
28 -> 120 (136)
28 -> 125 (153)
28 -> 146 (134)
28 -> 175 (69)
29 -> 1 (92)
29 -> 3 (105)
29 -> 6 (170)
29 -> 27 (69)
29 -> 44 (183)
29 -> 104 (130)
29 -> 105 (126)
29 -> 139 (148)
29 -> 140 (116)
29 -> 188 (96)
31 -> 107 (150)
31 -> 188 (45)
32 -> 1 (140)
33 -> 102 (75)
34 -> 9 (56)
34 -> 15 (9)
34 -> 30 (116)
34 -> 31 (195)
34 -> 40 (151)
34 -> 105 (116)
34 -> 107 (40)
34 -> 125 (5)
34 -> 132 (191)
34 -> 138 (199)
34 -> 146 (63)
34 -> 179 (65)
34 -> 188 (19)
34 -> 196 (133)
34 -> 198 (185)
35 -> 1 (167)
35 -> 30 (94)
35 -> 42 (156)
35 -> 61 (6)
35 -> 89 (190)
35 -> 95 (183)
35 -> 105 (13)
35 -> 133 (129)
35 -> 135 (117)
35 -> 147 (155)
35 -> 154 (41)
35 -> 161 (151)
35 -> 162 (30)
35 -> 188 (105)
36 -> 1 (121)
36 -> 30 (62)
36 -> 40 (104)
36 -> 60 (185)
36 -> 74 (169)
36 -> 75 (140)
36 -> 105 (25)
36 -> 121 (21)
36 -> 162 (160)
36 -> 164 (150)
36 -> 188 (44)
37 -> 1 (165)
38 -> 1 (135)
38 -> 9 (100)
38 -> 10 (2)
38 -> 12 (167)
38 -> 40 (61)
38 -> 51 (182)
38 -> 105 (24)
38 -> 162 (84)
38 -> 179 (61)
39 -> 50 (127)
39 -> 74 (79)
39 -> 97 (125)
39 -> 105 (160)
39 -> 142 (36)
39 -> 176 (168)
39 -> 179 (132)
39 -> 182 (53)
39 -> 188 (77)
41 -> 30 (185)
42 -> 30 (174)
44 -> 40 (141)
44 -> 188 (42)
45 -> 54 (117)
45 -> 67 (99)
45 -> 81 (194)
45 -> 84 (116)
45 -> 105 (185)
45 -> 147 (14)
45 -> 179 (138)
45 -> 188 (116)
46 -> 1 (176)
47 -> 30 (195)
48 -> 188 (166)
49 -> 29 (106)
49 -> 30 (4)
49 -> 54 (68)
49 -> 59 (163)
49 -> 67 (100)
49 -> 74 (4)
49 -> 104 (27)
49 -> 107 (137)
49 -> 144 (177)
49 -> 166 (182)
49 -> 170 (200)
50 -> 30 (124)
50 -> 40 (3)
51 -> 107 (182)
52 -> 1 (197)
53 -> 188 (112)
54 -> 40 (185)
55 -> 105 (132)
55 -> 179 (36)
56 -> 105 (167)
57 -> 162 (171)
58 -> 74 (162)
59 -> 30 (143)
59 -> 105 (20)
60 -> 1 (142)
60 -> 30 (43)
61 -> 74 (156)
62 -> 1 (167)
62 -> 105 (159)
62 -> 162 (106)
62 -> 179 (100)
65 -> 30 (173)
65 -> 40 (65)
65 -> 74 (7)
65 -> 105 (97)
65 -> 107 (85)
65 -> 179 (8)
66 -> 18 (136)
66 -> 20 (154)
66 -> 30 (94)
66 -> 42 (18)
66 -> 74 (131)
66 -> 85 (19)
66 -> 113 (127)
66 -> 152 (142)
67 -> 1 (199)
68 -> 1 (78)
68 -> 30 (171)
68 -> 48 (138)
68 -> 107 (134)
68 -> 172 (198)
68 -> 188 (88)
69 -> 74 (113)
69 -> 162 (70)
70 -> 40 (154)
70 -> 164 (15)
71 -> 105 (133)
71 -> 188 (4)
72 -> 179 (116)
72 -> 188 (26)
73 -> 30 (119)
75 -> 40 (106)
75 -> 162 (34)
76 -> 143 (14)
76 -> 156 (195)
76 -> 179 (10)
78 -> 30 (179)
79 -> 30 (109)
80 -> 30 (97)
81 -> 30 (150)
81 -> 74 (44)
82 -> 30 (139)
82 -> 74 (12)
84 -> 1 (200)
85 -> 173 (19)
86 -> 107 (148)
86 -> 162 (23)
87 -> 1 (110)
87 -> 30 (197)
87 -> 40 (64)
87 -> 107 (51)
87 -> 162 (97)
88 -> 1 (26)
88 -> 105 (164)
88 -> 107 (41)
88 -> 162 (81)
89 -> 40 (177)
89 -> 162 (13)
90 -> 107 (162)
91 -> 30 (179)
91 -> 107 (155)
92 -> 1 (114)
92 -> 162 (59)
93 -> 179 (50)
94 -> 30 (62)
94 -> 40 (169)
94 -> 107 (165)
94 -> 179 (160)
94 -> 188 (104)
95 -> 1 (126)
95 -> 74 (57)
97 -> 188 (125)
98 -> 30 (72)
98 -> 179 (110)
99 -> 1 (6)
99 -> 40 (67)
99 -> 74 (74)
99 -> 107 (80)
99 -> 162 (77)
99 -> 179 (125)
99 -> 188 (67)
100 -> 1 (46)
102 -> 107 (146)
103 -> 30 (177)
103 -> 74 (22)
104 -> 1 (157)
106 -> 107 (59)
106 -> 179 (123)
108 -> 1 (134)
108 -> 107 (9)
109 -> 40 (117)
110 -> 1 (195)
111 -> 30 (183)
112 -> 30 (139)
112 -> 74 (19)
113 -> 40 (127)
114 -> 74 (100)
114 -> 179 (159)
115 -> 188 (189)
116 -> 30 (179)
117 -> 30 (132)
117 -> 105 (25)
117 -> 188 (162)
118 -> 1 (102)
118 -> 107 (54)
119 -> 40 (146)
119 -> 105 (49)
120 -> 74 (128)
120 -> 107 (8)
121 -> 1 (150)
123 -> 1 (182)
123 -> 74 (103)
123 -> 107 (135)
123 -> 162 (122)
123 -> 179 (188)
123 -> 188 (46)
124 -> 30 (143)
125 -> 1 (158)
126 -> 74 (143)
126 -> 162 (25)
127 -> 30 (103)
128 -> 179 (117)
128 -> 188 (62)
129 -> 74 (146)
130 -> 30 (121)
132 -> 30 (139)
132 -> 40 (52)
133 -> 40 (58)
133 -> 105 (71)
134 -> 107 (155)
135 -> 1 (78)
135 -> 40 (39)
136 -> 40 (116)
137 -> 1 (144)
138 -> 1 (153)
138 -> 179 (46)
139 -> 40 (148)
140 -> 74 (116)
141 -> 40 (116)
142 -> 40 (163)
143 -> 70 (169)
144 -> 1 (132)
144 -> 30 (45)
145 -> 105 (163)
145 -> 179 (32)
146 -> 162 (197)
147 -> 30 (169)
149 -> 48 (28)
149 -> 179 (111)
150 -> 30 (125)
150 -> 107 (72)
151 -> 179 (175)
152 -> 179 (142)
153 -> 1 (196)
154 -> 188 (190)
155 -> 1 (114)
155 -> 105 (102)
155 -> 162 (32)
156 -> 162 (144)
156 -> 188 (51)
158 -> 1 (22)
158 -> 74 (2)
158 -> 105 (22)
160 -> 30 (32)
160 -> 74 (36)
160 -> 179 (86)
161 -> 1 (165)
161 -> 30 (128)
161 -> 107 (17)
163 -> 74 (124)
164 -> 107 (165)
165 -> 102 (71)
166 -> 1 (150)
166 -> 40 (32)
167 -> 1 (28)
168 -> 1 (132)
169 -> 40 (68)
169 -> 74 (49)
169 -> 162 (187)
169 -> 188 (46)
170 -> 162 (189)
170 -> 188 (11)
171 -> 30 (77)
171 -> 105 (162)
171 -> 107 (175)
172 -> 30 (179)
172 -> 74 (19)
173 -> 40 (160)
174 -> 1 (127)
174 -> 74 (97)
174 -> 105 (124)
174 -> 162 (17)
174 -> 179 (79)
174 -> 188 (112)
175 -> 1 (170)
176 -> 40 (138)
176 -> 179 (30)
177 -> 1 (83)
177 -> 107 (192)
178 -> 74 (115)
178 -> 105 (188)
181 -> 1 (17)
181 -> 40 (17)
181 -> 74 (183)
181 -> 162 (34)
181 -> 179 (159)
182 -> 162 (181)
183 -> 1 (155)
183 -> 30 (2)
183 -> 179 (180)
185 -> 1 (148)
185 -> 74 (148)
185 -> 107 (17)
185 -> 162 (90)
185 -> 179 (83)
185 -> 188 (125)
186 -> 1 (125)
186 -> 74 (88)
186 -> 162 (162)
186 -> 179 (167)
186 -> 188 (142)
187 -> 1 (157)
187 -> 40 (200)
187 -> 105 (44)
187 -> 162 (49)
187 -> 188 (113)
190 -> 105 (151)
191 -> 40 (77)
191 -> 105 (151)
191 -> 107 (25)
191 -> 162 (122)
191 -> 188 (174)
192 -> 1 (83)
192 -> 30 (152)
192 -> 74 (4)
192 -> 105 (127)
192 -> 179 (198)
194 -> 1 (162)
196 -> 40 (133)
197 -> 105 (155)
198 -> 107 (164)
198 -> 188 (21)
199 -> 1 (193)
199 -> 30 (144)
199 -> 40 (2)
199 -> 107 (13)
Fluxo: 37521
Arestas removidas: 7486

--Rotas do 3º turno-----------------------------
0 -> 1 (157)
2 -> 107 (180)
3 -> 1 (105)
8 -> 40 (11)
9 -> 1 (119)
10 -> 107 (93)
12 -> 30 (99)
12 -> 188 (68)
13 -> 188 (137)
15 -> 162 (167)
16 -> 107 (160)
17 -> 107 (163)
17 -> 179 (33)
18 -> 8 (11)
18 -> 30 (125)
19 -> 74 (150)
20 -> 40 (57)
20 -> 179 (97)
21 -> 13 (137)
21 -> 16 (160)
21 -> 27 (103)
21 -> 41 (149)
21 -> 65 (196)
21 -> 74 (109)
21 -> 79 (109)
21 -> 80 (97)
21 -> 110 (148)
21 -> 116 (84)
21 -> 118 (156)
21 -> 124 (143)
21 -> 126 (168)
21 -> 134 (152)
21 -> 136 (116)
21 -> 142 (127)
21 -> 149 (111)
21 -> 163 (124)
21 -> 190 (130)
21 -> 194 (123)
22 -> 162 (137)
23 -> 1 (102)
25 -> 40 (188)
26 -> 2 (180)
26 -> 15 (167)
26 -> 19 (150)
26 -> 22 (137)
26 -> 25 (174)
26 -> 37 (165)
26 -> 47 (173)
26 -> 58 (139)
26 -> 90 (162)
26 -> 98 (182)
26 -> 111 (161)
26 -> 112 (158)
26 -> 115 (189)
26 -> 141 (116)
26 -> 150 (197)
26 -> 153 (189)
26 -> 154 (149)
26 -> 162 (116)
26 -> 173 (44)
26 -> 175 (101)
27 -> 1 (103)
28 -> 17 (196)
28 -> 23 (102)
28 -> 32 (140)
28 -> 40 (119)
28 -> 74 (151)
28 -> 86 (171)
28 -> 103 (199)
28 -> 105 (116)
28 -> 120 (136)
29 -> 1 (92)
29 -> 105 (14)
31 -> 107 (150)
31 -> 188 (45)
32 -> 1 (140)
33 -> 102 (55)
34 -> 30 (116)
34 -> 31 (195)
34 -> 40 (151)
34 -> 105 (116)
34 -> 125 (89)
34 -> 132 (191)
34 -> 138 (199)
34 -> 146 (184)
34 -> 168 (132)
34 -> 196 (133)
34 -> 198 (104)
35 -> 1 (167)
35 -> 30 (94)
35 -> 42 (156)
35 -> 61 (78)
35 -> 89 (190)
35 -> 95 (183)
35 -> 105 (13)
35 -> 133 (129)
35 -> 135 (117)
35 -> 147 (155)
35 -> 154 (41)
35 -> 161 (151)
35 -> 162 (30)
35 -> 186 (175)
35 -> 188 (105)
36 -> 1 (121)
36 -> 30 (62)
36 -> 40 (104)
36 -> 60 (185)
36 -> 74 (169)
36 -> 75 (140)
36 -> 162 (160)
36 -> 164 (126)
37 -> 1 (165)
38 -> 1 (135)
38 -> 9 (119)
38 -> 10 (93)
38 -> 12 (167)
38 -> 39 (200)
38 -> 40 (61)
38 -> 51 (182)
38 -> 105 (24)
38 -> 157 (108)
38 -> 162 (84)
38 -> 179 (61)
39 -> 105 (160)
39 -> 179 (113)
41 -> 30 (149)
42 -> 30 (174)
45 -> 25 (14)
45 -> 28 (126)
45 -> 54 (117)
45 -> 58 (23)
45 -> 67 (99)
45 -> 81 (194)
45 -> 84 (116)
45 -> 105 (185)
45 -> 147 (14)
45 -> 153 (7)
45 -> 179 (138)
45 -> 188 (116)
47 -> 30 (173)
48 -> 188 (138)
49 -> 21 (127)
49 -> 29 (106)
49 -> 30 (4)
49 -> 54 (68)
49 -> 59 (163)
49 -> 67 (100)
49 -> 74 (4)
49 -> 104 (118)
49 -> 107 (137)
49 -> 121 (150)
49 -> 144 (177)
49 -> 166 (182)
49 -> 170 (200)
51 -> 107 (182)
53 -> 188 (112)
54 -> 40 (185)
58 -> 74 (162)
59 -> 30 (143)
59 -> 105 (20)
60 -> 1 (142)
60 -> 30 (43)
61 -> 74 (78)
62 -> 1 (167)
62 -> 105 (23)
63 -> 3 (53)
