--Rotas do 1º turno-----------------------------
0 -> 1 (157)
0 -> 4 (146)
0 -> 6 (195)
0 -> 9 (161)
0 -> 10 (173)
0 -> 11 (168)
0 -> 21 (153)
0 -> 23 (149)
0 -> 26 (175)
0 -> 29 (142)
0 -> 32 (165)
0 -> 37 (163)
0 -> 40 (173)
0 -> 42 (168)
0 -> 43 (180)
0 -> 55 (115)
0 -> 57 (163)
0 -> 58 (137)
0 -> 64 (196)
0 -> 82 (178)
0 -> 83 (172)
0 -> 88 (146)
0 -> 89 (172)
0 -> 92 (195)
0 -> 93 (89)
0 -> 95 (175)
0 -> 102 (113)
0 -> 106 (96)
0 -> 107 (143)
0 -> 113 (195)
0 -> 120 (171)
0 -> 127 (130)
0 -> 131 (176)
0 -> 137 (160)
0 -> 145 (200)
0 -> 155 (145)
0 -> 156 (182)
0 -> 165 (16)
0 -> 168 (66)
0 -> 172 (155)
0 -> 194 (139)
2 -> 1 (124)
2 -> 26 (15)
2 -> 33 (177)
2 -> 35 (97)
2 -> 107 (24)
2 -> 114 (109)
2 -> 130 (85)
2 -> 165 (50)
2 -> 168 (78)
3 -> 35 (163)
4 -> 114 (192)
5 -> 145 (170)
6 -> 1 (113)
6 -> 106 (82)
7 -> 106 (160)
8 -> 3 (122)
8 -> 4 (46)
8 -> 33 (13)
8 -> 37 (2)
8 -> 39 (116)
8 -> 47 (168)
8 -> 48 (131)
8 -> 50 (84)
8 -> 52 (180)
8 -> 61 (174)
8 -> 82 (18)
8 -> 88 (18)
8 -> 93 (81)
8 -> 99 (147)
8 -> 114 (11)
8 -> 120 (18)
8 -> 130 (76)
8 -> 132 (186)
8 -> 139 (100)
8 -> 145 (187)
8 -> 147 (172)
8 -> 148 (184)
8 -> 152 (119)
8 -> 156 (7)
8 -> 158 (140)
8 -> 160 (152)
8 -> 165 (184)
8 -> 168 (175)
8 -> 189 (175)
8 -> 198 (169)
9 -> 1 (156)
9 -> 33 (5)
10 -> 33 (154)
10 -> 114 (19)
11 -> 1 (127)
11 -> 33 (41)
12 -> 1 (85)
12 -> 5 (168)
12 -> 145 (138)
12 -> 168 (63)
13 -> 35 (129)
14 -> 33 (130)
14 -> 106 (63)
15 -> 33 (156)
15 -> 35 (34)
16 -> 22 (125)
16 -> 23 (49)
16 -> 33 (64)
16 -> 35 (104)
16 -> 43 (2)
16 -> 47 (12)
16 -> 50 (104)
16 -> 58 (55)
16 -> 67 (172)
16 -> 72 (137)
16 -> 100 (124)
16 -> 101 (148)
16 -> 103 (127)
16 -> 124 (153)
16 -> 138 (186)
16 -> 139 (72)
16 -> 144 (200)
16 -> 145 (152)
16 -> 154 (186)
16 -> 155 (193)
16 -> 157 (81)
16 -> 158 (99)
16 -> 164 (99)
16 -> 165 (60)
17 -> 1 (142)
17 -> 35 (52)
18 -> 1 (155)
18 -> 3 (41)
18 -> 13 (90)
18 -> 14 (193)
18 -> 17 (194)
18 -> 22 (24)
18 -> 24 (159)
18 -> 30 (94)
18 -> 33 (184)
18 -> 41 (121)
18 -> 49 (170)
18 -> 52 (17)
18 -> 53 (169)
18 -> 57 (37)
18 -> 63 (178)
18 -> 78 (198)
18 -> 85 (139)
18 -> 90 (153)
18 -> 106 (191)
18 -> 114 (127)
18 -> 145 (52)
18 -> 155 (160)
18 -> 158 (129)
18 -> 168 (92)
19 -> 1 (187)
20 -> 13 (39)
20 -> 19 (168)
20 -> 28 (155)
20 -> 32 (8)
20 -> 36 (153)
20 -> 46 (167)
20 -> 60 (133)
20 -> 106 (76)
20 -> 145 (150)
20 -> 165 (172)
21 -> 155 (153)
22 -> 145 (149)
23 -> 1 (198)
24 -> 35 (178)
25 -> 106 (160)
25 -> 114 (5)
26 -> 145 (190)
27 -> 1 (172)
27 -> 106 (27)
28 -> 158 (135)
28 -> 165 (21)
29 -> 114 (151)
30 -> 35 (94)
31 -> 1 (59)
31 -> 7 (158)
31 -> 15 (190)
31 -> 27 (199)
31 -> 34 (195)
31 -> 44 (178)
31 -> 46 (25)
31 -> 53 (2)
31 -> 54 (83)
31 -> 56 (169)
31 -> 67 (13)
31 -> 70 (95)
31 -> 71 (191)
31 -> 72 (29)
31 -> 86 (165)
31 -> 98 (137)
31 -> 102 (38)
31 -> 106 (63)
31 -> 114 (92)
31 -> 122 (199)
31 -> 128 (181)
31 -> 129 (200)
31 -> 132 (6)
31 -> 158 (1)
31 -> 165 (110)
31 -> 168 (68)
32 -> 1 (173)
34 -> 114 (181)
34 -> 145 (14)
36 -> 1 (121)
36 -> 106 (32)
37 -> 1 (165)
38 -> 1 (116)
38 -> 5 (2)
38 -> 39 (58)
38 -> 51 (182)
38 -> 56 (17)
38 -> 99 (31)
38 -> 103 (35)
38 -> 106 (84)
38 -> 114 (16)
38 -> 125 (159)
38 -> 136 (159)
38 -> 145 (40)
38 -> 149 (185)
38 -> 150 (183)
38 -> 153 (150)
38 -> 158 (177)
38 -> 168 (182)
39 -> 165 (174)
40 -> 155 (195)
41 -> 158 (63)
41 -> 165 (58)
42 -> 35 (156)
42 -> 106 (12)
43 -> 1 (182)
44 -> 114 (164)
44 -> 145 (14)
45 -> 7 (2)
45 -> 24 (19)
45 -> 25 (165)
45 -> 33 (195)
45 -> 35 (131)
45 -> 70 (45)
45 -> 79 (186)
45 -> 81 (194)
45 -> 86 (20)
45 -> 109 (186)
45 -> 112 (189)
45 -> 114 (105)
45 -> 158 (35)
45 -> 165 (199)
45 -> 168 (142)
45 -> 171 (171)
46 -> 1 (192)
47 -> 35 (180)
48 -> 35 (160)
49 -> 114 (101)
49 -> 158 (69)
50 -> 33 (188)
51 -> 35 (145)
51 -> 145 (37)
52 -> 1 (197)
53 -> 33 (171)
54 -> 165 (83)
55 -> 35 (65)
55 -> 106 (50)
