--Rotas do 1º turno-----------------------------
34 -> 343 (62)
35 -> 343 (140)
36 -> 330 (82)
36 -> 667 (115)
37 -> 421 (132)
38 -> 27 (192)
39 -> 343 (133)
40 -> 667 (161)
41 -> 330 (138)
41 -> 343 (59)
42 -> 27 (173)
43 -> 27 (125)
43 -> 330 (17)
44 -> 27 (86)
45 -> 343 (144)
46 -> 670 (74)
46 -> 677 (71)
47 -> 27 (120)
47 -> 502 (21)
48 -> 27 (108)
48 -> 502 (36)
49 -> 27 (83)
51 -> 667 (169)
52 -> 330 (114)
52 -> 667 (61)
53 -> 330 (199)
54 -> 330 (141)
55 -> 670 (89)
56 -> 7 (124)
56 -> 9 (113)
56 -> 45 (144)
56 -> 46 (145)
56 -> 51 (130)
56 -> 68 (145)
56 -> 325 (62)
56 -> 330 (143)
56 -> 337 (91)
56 -> 478 (84)
56 -> 670 (182)
56 -> 677 (125)
57 -> 478 (163)
57 -> 667 (4)
58 -> 330 (157)
60 -> 421 (167)
61 -> 667 (112)
61 -> 670 (13)
62 -> 330 (200)
64 -> 343 (19)
65 -> 6 (139)
65 -> 26 (167)
65 -> 40 (157)
65 -> 78 (150)
65 -> 138 (110)
65 -> 159 (155)
65 -> 164 (145)
65 -> 171 (102)
65 -> 502 (117)
65 -> 670 (174)
66 -> 330 (160)
67 -> 677 (58)
68 -> 667 (91)
68 -> 670 (54)
69 -> 549 (185)
70 -> 0 (15)
70 -> 10 (121)
70 -> 22 (56)
70 -> 27 (149)
70 -> 32 (200)
70 -> 54 (141)
70 -> 58 (10)
70 -> 61 (125)
70 -> 82 (134)
70 -> 84 (168)
70 -> 91 (136)
70 -> 98 (181)
70 -> 108 (128)
70 -> 111 (106)
70 -> 144 (112)
70 -> 152 (36)
70 -> 154 (185)
70 -> 155 (182)
70 -> 191 (181)
70 -> 210 (186)
70 -> 240 (136)
70 -> 272 (112)
70 -> 290 (56)
70 -> 297 (113)
70 -> 316 (161)
70 -> 317 (190)
70 -> 324 (90)
70 -> 331 (179)
70 -> 333 (181)
70 -> 343 (197)
70 -> 362 (175)
70 -> 364 (95)
70 -> 376 (88)
70 -> 410 (61)
70 -> 413 (158)
70 -> 425 (96)
70 -> 436 (154)
70 -> 446 (120)
70 -> 447 (167)
70 -> 459 (138)
70 -> 469 (172)
70 -> 501 (5)
70 -> 502 (151)
70 -> 526 (122)
70 -> 532 (132)
70 -> 537 (141)
70 -> 576 (110)
70 -> 582 (99)
70 -> 604 (94)
70 -> 607 (162)
70 -> 641 (169)
70 -> 655 (89)
70 -> 664 (129)
70 -> 682 (180)
70 -> 698 (95)
70 -> 757 (160)
70 -> 792 (97)
71 -> 382 (37)
72 -> 421 (189)
74 -> 27 (182)
75 -> 330 (155)
76 -> 330 (121)
76 -> 343 (53)
77 -> 549 (90)
78 -> 27 (112)
78 -> 677 (38)
79 -> 330 (193)
81 -> 449 (7)
82 -> 343 (143)
83 -> 670 (120)
84 -> 670 (168)
85 -> 343 (145)
86 -> 27 (189)
88 -> 549 (162)
88 -> 677 (11)
89 -> 421 (136)
89 -> 670 (48)
90 -> 502 (120)
90 -> 677 (36)
91 -> 190 (12)
91 -> 667 (124)
92 -> 330 (180)
93 -> 667 (146)
94 -> 670 (136)
95 -> 667 (87)
96 -> 330 (77)
96 -> 502 (109)
97 -> 502 (50)
98 -> 135 (26)
98 -> 667 (155)
99 -> 421 (167)
100 -> 330 (96)
100 -> 421 (66)
101 -> 677 (178)
102 -> 9 (65)
102 -> 35 (57)
102 -> 38 (179)
102 -> 53 (102)
102 -> 69 (101)
102 -> 71 (37)
102 -> 75 (131)
102 -> 90 (156)
102 -> 94 (119)
102 -> 117 (164)
102 -> 132 (154)
102 -> 152 (36)
102 -> 172 (94)
102 -> 176 (165)
102 -> 190 (57)
102 -> 192 (45)
102 -> 196 (56)
102 -> 207 (172)
102 -> 212 (73)
102 -> 216 (100)
102 -> 220 (179)
102 -> 249 (150)
102 -> 271 (106)
102 -> 276 (152)
102 -> 279 (49)
102 -> 284 (185)
102 -> 287 (138)
102 -> 313 (158)
102 -> 335 (190)
102 -> 350 (74)
102 -> 372 (41)
102 -> 392 (132)
102 -> 404 (196)
102 -> 406 (33)
102 -> 422 (102)
102 -> 435 (140)
102 -> 442 (186)
102 -> 455 (167)
102 -> 457 (84)
102 -> 461 (122)
102 -> 470 (157)
102 -> 481 (133)
102 -> 512 (117)
102 -> 521 (108)
102 -> 533 (156)
102 -> 567 (127)
102 -> 571 (17)
102 -> 579 (193)
102 -> 587 (80)
102 -> 595 (179)
102 -> 605 (156)
102 -> 614 (124)
102 -> 623 (50)
102 -> 628 (200)
102 -> 638 (125)
102 -> 683 (87)
102 -> 726 (33)
102 -> 744 (154)
102 -> 746 (144)
102 -> 747 (51)
102 -> 784 (134)
102 -> 798 (167)
103 -> 330 (154)
105 -> 13 (87)
105 -> 15 (155)
105 -> 16 (71)
105 -> 47 (141)
105 -> 53 (97)
105 -> 60 (145)
105 -> 85 (137)
105 -> 88 (173)
105 -> 89 (184)
105 -> 126 (52)
105 -> 158 (155)
105 -> 174 (124)
105 -> 238 (167)
105 -> 244 (109)
105 -> 248 (21)
105 -> 251 (106)
105 -> 277 (7)
105 -> 281 (13)
105 -> 308 (70)
105 -> 339 (29)
105 -> 421 (75)
106 -> 478 (125)
106 -> 667 (48)
107 -> 1 (156)
107 -> 8 (116)
107 -> 20 (193)
107 -> 37 (132)
107 -> 48 (144)
107 -> 52 (175)
107 -> 79 (153)
107 -> 92 (122)
107 -> 100 (162)
107 -> 121 (185)
107 -> 125 (116)
107 -> 145 (190)
107 -> 153 (115)
107 -> 182 (122)
107 -> 194 (91)
107 -> 202 (77)
107 -> 216 (84)
107 -> 218 (150)
107 -> 221 (133)
107 -> 223 (116)
107 -> 225 (196)
107 -> 233 (117)
107 -> 247 (3)
107 -> 262 (165)
107 -> 270 (91)
107 -> 282 (60)
107 -> 286 (198)
107 -> 296 (113)
107 -> 301 (164)
107 -> 330 (103)
107 -> 334 (10)
107 -> 349 (159)
107 -> 360 (120)
107 -> 371 (81)
107 -> 378 (65)
107 -> 390 (86)
107 -> 394 (67)
107 -> 398 (120)
107 -> 410 (32)
107 -> 419 (145)
107 -> 425 (73)
107 -> 429 (40)
107 -> 431 (167)
107 -> 432 (197)
107 -> 433 (39)
107 -> 488 (88)
107 -> 490 (81)
107 -> 492 (130)
107 -> 515 (189)
107 -> 552 (149)
107 -> 562 (183)
107 -> 572 (120)
107 -> 590 (184)
107 -> 616 (123)
107 -> 629 (45)
107 -> 647 (146)
107 -> 658 (180)
107 -> 675 (118)
107 -> 677 (70)
107 -> 685 (107)
107 -> 745 (146)
107 -> 763 (51)
108 -> 667 (128)
109 -> 753 (25)
110 -> 27 (197)
111 -> 667 (171)
112 -> 667 (182)
112 -> 670 (6)
113 -> 478 (139)
113 -> 670 (40)
114 -> 677 (87)
115 -> 478 (146)
115 -> 667 (28)
116 -> 478 (157)
117 -> 667 (200)
118 -> 343 (113)
119 -> 25 (162)
119 -> 33 (178)
119 -> 232 (150)
119 -> 281 (52)
119 -> 670 (146)
121 -> 454 (188)
122 -> 12 (103)
122 -> 17 (145)
122 -> 76 (174)
122 -> 101 (178)
122 -> 106 (173)
122 -> 112 (188)
122 -> 116 (157)
122 -> 130 (45)
122 -> 131 (180)
122 -> 133 (130)
122 -> 141 (116)
122 -> 161 (105)
122 -> 166 (128)
122 -> 259 (166)
122 -> 306 (104)
122 -> 332 (141)
122 -> 336 (115)
122 -> 343 (172)
122 -> 421 (101)
122 -> 471 (63)
122 -> 529 (55)
122 -> 545 (55)
122 -> 578 (155)
122 -> 622 (120)
124 -> 478 (98)
125 -> 502 (116)
126 -> 549 (186)
127 -> 667 (114)
128 -> 502 (60)
129 -> 421 (17)
130 -> 330 (200)
131 -> 27 (197)
132 -> 502 (179)
133 -> 330 (130)
134 -> 502 (131)
135 -> 478 (26)
136 -> 421 (147)
136 -> 667 (24)
138 -> 343 (110)
139 -> 31 (127)
139 -> 43 (142)
139 -> 200 (140)
139 -> 268 (134)
139 -> 270 (43)
139 -> 273 (32)
139 -> 304 (120)
139 -> 320 (55)
139 -> 667 (60)
140 -> 27 (133)
140 -> 670 (34)
141 -> 677 (116)
142 -> 421 (166)
143 -> 478 (185)
144 -> 330 (184)
145 -> 330 (162)
145 -> 670 (28)
146 -> 27 (111)
146 -> 667 (78)
147 -> 478 (199)
148 -> 330 (142)
148 -> 478 (24)
149 -> 631 (98)
149 -> 670 (98)
150 -> 15 (4)
150 -> 35 (83)
150 -> 39 (47)
150 -> 66 (105)
150 -> 75 (24)
150 -> 77 (90)
150 -> 109 (25)
150 -> 114 (87)
150 -> 117 (36)
150 -> 118 (113)
150 -> 130 (155)
150 -> 149 (196)
150 -> 152 (127)
150 -> 160 (85)
150 -> 169 (78)
150 -> 186 (68)
150 -> 248 (68)
150 -> 255 (84)
150 -> 318 (121)
150 -> 346 (83)
150 -> 385 (155)
150 -> 396 (194)
150 -> 398 (21)
150 -> 401 (193)
150 -> 430 (68)
150 -> 458 (93)
150 -> 473 (114)
150 -> 475 (145)
150 -> 486 (67)
150 -> 487 (89)
150 -> 514 (113)
150 -> 518 (157)
150 -> 550 (41)
150 -> 573 (103)
150 -> 579 (2)
150 -> 584 (142)
150 -> 593 (193)
150 -> 609 (107)
150 -> 611 (166)
150 -> 646 (94)
150 -> 649 (119)
150 -> 669 (162)
150 -> 671 (117)
150 -> 677 (170)
150 -> 732 (73)
150 -> 733 (101)
150 -> 740 (117)
150 -> 754 (185)
150 -> 760 (161)
150 -> 761 (164)
150 -> 765 (173)
150 -> 780 (80)
152 -> 421 (199)
153 -> 667 (79)
153 -> 670 (36)
154 -> 549 (200)
155 -> 190 (64)
155 -> 478 (118)
156 -> 330 (133)
156 -> 667 (49)
157 -> 478 (175)
158 -> 502 (161)
159 -> 421 (155)
160 -> 502 (85)
161 -> 421 (105)
162 -> 421 (116)
163 -> 27 (123)
163 -> 421 (12)
164 -> 421 (145)
166 -> 27 (186)
167 -> 549 (169)
167 -> 667 (2)
168 -> 502 (150)
169 -> 343 (161)
170 -> 330 (111)
170 -> 343 (17)
171 -> 677 (142)
172 -> 667 (94)
173 -> 93 (146)
173 -> 171 (38)
173 -> 177 (194)
173 -> 205 (111)
173 -> 229 (128)
173 -> 305 (94)
173 -> 421 (93)
173 -> 441 (32)
173 -> 455 (28)
173 -> 472 (123)
173 -> 494 (58)
174 -> 343 (195)
176 -> 670 (102)
176 -> 677 (63)
177 -> 27 (194)
178 -> 502 (24)
179 -> 330 (27)
180 -> 478 (109)
180 -> 667 (40)
182 -> 677 (191)
183 -> 27 (127)
183 -> 330 (40)
184 -> 82 (9)
184 -> 110 (71)
184 -> 131 (17)
184 -> 136 (171)
184 -> 157 (156)
184 -> 171 (2)
184 -> 213 (138)
184 -> 223 (57)
184 -> 229 (48)
184 -> 256 (156)
184 -> 280 (102)
184 -> 326 (110)
184 -> 337 (57)
184 -> 478 (83)
184 -> 507 (114)
184 -> 528 (162)
184 -> 563 (16)
184 -> 592 (150)
184 -> 630 (128)
184 -> 692 (135)
184 -> 782 (130)
185 -> 374 (26)
186 -> 670 (68)
189 -> 670 (137)
190 -> 148 (166)
191 -> 543 (31)
191 -> 567 (9)
191 -> 670 (141)
192 -> 330 (197)
193 -> 330 (139)
193 -> 478 (60)
194 -> 769 (91)
195 -> 343 (136)
196 -> 446 (56)
197 -> 330 (160)
197 -> 670 (32)
198 -> 670 (39)
199 -> 27 (171)
200 -> 343 (70)
200 -> 677 (70)
201 -> 2 (75)
201 -> 12 (89)
201 -> 13 (65)
201 -> 14 (192)
201 -> 27 (172)
201 -> 128 (60)
201 -> 144 (72)
201 -> 157 (19)
201 -> 226 (175)
201 -> 235 (198)
201 -> 260 (142)
201 -> 263 (121)
201 -> 268 (52)
201 -> 277 (37)
201 -> 281 (56)
201 -> 309 (185)
201 -> 328 (112)
201 -> 357 (115)
201 -> 384 (148)
201 -> 411 (162)
201 -> 413 (42)
201 -> 434 (151)
201 -> 435 (2)
201 -> 519 (99)
201 -> 637 (160)
201 -> 690 (112)
201 -> 758 (87)
202 -> 502 (77)
203 -> 27 (151)
203 -> 330 (8)
205 -> 670 (111)
206 -> 677 (69)
207 -> 670 (172)
208 -> 27 (179)
208 -> 730 (3)
209 -> 11 (27)
209 -> 42 (17)
209 -> 140 (167)
209 -> 180 (149)
209 -> 244 (37)
209 -> 249 (25)
209 -> 258 (49)
209 -> 273 (144)
209 -> 280 (97)
209 -> 288 (126)
209 -> 289 (133)
209 -> 294 (113)
209 -> 296 (49)
209 -> 344 (94)
209 -> 354 (127)
209 -> 393 (6)
209 -> 397 (63)
209 -> 458 (54)
209 -> 484 (154)
209 -> 489 (124)
209 -> 502 (31)
209 -> 516 (172)
209 -> 540 (118)
209 -> 552 (43)
209 -> 553 (151)
209 -> 560 (115)
209 -> 564 (189)
209 -> 621 (145)
209 -> 677 (151)
209 -> 687 (83)
209 -> 753 (103)
209 -> 762 (140)
209 -> 767 (136)
209 -> 777 (105)
209 -> 790 (80)
210 -> 27 (85)
210 -> 421 (101)
211 -> 502 (187)
212 -> 667 (73)
213 -> 330 (137)
213 -> 677 (1)
214 -> 18 (92)
214 -> 38 (13)
214 -> 57 (167)
214 -> 66 (55)
214 -> 121 (3)
214 -> 143 (125)
214 -> 183 (167)
214 -> 185 (26)
214 -> 237 (162)
214 -> 262 (13)
214 -> 277 (142)
214 -> 281 (23)
214 -> 338 (111)
214 -> 361 (155)
214 -> 379 (165)
214 -> 382 (132)
214 -> 445 (178)
214 -> 493 (114)
214 -> 495 (196)
214 -> 505 (147)
214 -> 513 (75)
214 -> 520 (123)
214 -> 531 (110)
214 -> 554 (113)
214 -> 591 (142)
214 -> 652 (167)
214 -> 667 (110)
214 -> 687 (59)
214 -> 714 (164)
214 -> 723 (186)
215 -> 27 (106)
215 -> 502 (50)
216 -> 549 (184)
217 -> 343 (178)
217 -> 667 (9)
218 -> 27 (85)
218 -> 502 (65)
220 -> 414 (87)
220 -> 670 (92)
221 -> 478 (133)
222 -> 667 (139)
222 -> 771 (56)
223 -> 343 (173)
224 -> 330 (171)
224 -> 677 (29)
225 -> 330 (120)
225 -> 677 (76)
226 -> 330 (152)
226 -> 771 (23)
227 -> 343 (84)
228 -> 27 (133)
229 -> 478 (176)
231 -> 330 (130)
231 -> 478 (50)
232 -> 330 (185)
233 -> 677 (117)
234 -> 502 (170)
235 -> 343 (177)
235 -> 421 (21)
237 -> 27 (159)
237 -> 677 (3)
238 -> 677 (173)
239 -> 502 (95)
239 -> 667 (48)
240 -> 27 (76)
240 -> 478 (60)
241 -> 502 (64)
242 -> 27 (144)
242 -> 549 (54)
243 -> 421 (109)
243 -> 667 (28)
244 -> 421 (146)
245 -> 677 (186)
247 -> 670 (166)
248 -> 478 (89)
249 -> 330 (175)
250 -> 7 (54)
250 -> 23 (15)
250 -> 28 (154)
250 -> 60 (22)
250 -> 81 (7)
250 -> 134 (131)
250 -> 170 (128)
250 -> 232 (35)
250 -> 304 (54)
250 -> 399 (92)
250 -> 407 (138)
250 -> 418 (111)
250 -> 427 (86)
250 -> 462 (41)
250 -> 491 (76)
250 -> 543 (118)
250 -> 576 (30)
250 -> 578 (30)
250 -> 585 (33)
250 -> 606 (11)
250 -> 626 (114)
250 -> 655 (60)
250 -> 674 (176)
250 -> 676 (159)
250 -> 697 (61)
250 -> 707 (66)
250 -> 709 (165)
250 -> 717 (187)
250 -> 719 (123)
250 -> 743 (132)
250 -> 751 (139)
251 -> 478 (167)
255 -> 549 (84)
256 -> 421 (156)
257 -> 40 (4)
257 -> 64 (19)
257 -> 72 (118)
257 -> 86 (140)
257 -> 95 (87)
257 -> 111 (65)
257 -> 132 (25)
257 -> 156 (182)
257 -> 211 (175)
257 -> 215 (156)
257 -> 234 (94)
257 -> 259 (19)
257 -> 288 (42)
257 -> 311 (47)
257 -> 330 (18)
257 -> 359 (130)
257 -> 368 (152)
257 -> 383 (186)
257 -> 389 (134)
257 -> 390 (50)
257 -> 396 (5)
257 -> 418 (55)
257 -> 453 (150)
257 -> 457 (72)
257 -> 476 (74)
257 -> 479 (54)
257 -> 492 (15)
257 -> 504 (162)
257 -> 506 (155)
257 -> 512 (73)
257 -> 519 (81)
257 -> 540 (77)
257 -> 570 (139)
257 -> 583 (143)
257 -> 589 (156)
257 -> 593 (1)
257 -> 618 (72)
257 -> 620 (126)
257 -> 624 (94)
257 -> 638 (47)
257 -> 640 (155)
257 -> 654 (109)
257 -> 666 (141)
257 -> 695 (105)
257 -> 696 (90)
257 -> 709 (32)
257 -> 741 (156)
257 -> 748 (137)
257 -> 768 (158)
258 -> 330 (49)
259 -> 343 (185)
260 -> 421 (142)
262 -> 421 (178)
263 -> 670 (136)
264 -> 343 (49)
266 -> 343 (164)
266 -> 670 (11)
267 -> 667 (74)
268 -> 478 (186)
269 -> 86 (49)
269 -> 341 (74)
269 -> 374 (129)
269 -> 402 (164)
269 -> 408 (198)
269 -> 412 (141)
269 -> 443 (88)
269 -> 468 (101)
269 -> 766 (89)
269 -> 786 (26)
270 -> 421 (134)
271 -> 330 (100)
271 -> 558 (6)
272 -> 549 (112)
273 -> 330 (176)
274 -> 330 (135)
275 -> 478 (117)
276 -> 694 (152)
277 -> 343 (186)
278 -> 27 (152)
279 -> 27 (185)
280 -> 330 (199)
281 -> 421 (144)
282 -> 502 (60)
283 -> 677 (105)
284 -> 343 (134)
284 -> 502 (51)
286 -> 330 (139)
286 -> 343 (59)
287 -> 667 (159)
288 -> 27 (168)
289 -> 670 (152)
290 -> 670 (131)
291 -> 330 (101)
292 -> 343 (160)
292 -> 667 (6)
294 -> 667 (113)
296 -> 677 (162)
297 -> 27 (92)
297 -> 667 (21)
298 -> 667 (189)
299 -> 677 (185)
301 -> 330 (110)
301 -> 353 (54)
302 -> 421 (19)
303 -> 343 (174)
304 -> 670 (174)
305 -> 677 (94)
306 -> 677 (182)
308 -> 27 (102)
309 -> 502 (136)
309 -> 670 (49)
310 -> 670 (70)
311 -> 701 (47)
312 -> 330 (162)
313 -> 421 (158)
316 -> 421 (61)
316 -> 667 (66)
316 -> 670 (34)
317 -> 330 (124)
317 -> 478 (66)
318 -> 421 (121)
320 -> 330 (99)
321 -> 330 (155)
322 -> 27 (162)
322 -> 343 (16)
324 -> 667 (173)
325 -> 421 (153)
326 -> 670 (110)
327 -> 667 (88)
328 -> 421 (180)
329 -> 27 (190)
331 -> 343 (149)
331 -> 677 (30)
332 -> 27 (116)
332 -> 343 (25)
333 -> 27 (85)
333 -> 199 (96)
334 -> 543 (10)
335 -> 478 (190)
336 -> 478 (115)
337 -> 502 (148)
338 -> 478 (111)
339 -> 549 (97)
341 -> 667 (186)
341 -> 670 (101)
342 -> 55 (89)
342 -> 72 (71)
342 -> 113 (179)
342 -> 124 (98)
342 -> 129 (17)
342 -> 143 (60)
342 -> 203 (159)
342 -> 274 (135)
342 -> 291 (101)
342 -> 320 (44)
342 -> 324 (83)
342 -> 345 (160)
342 -> 409 (93)
342 -> 419 (41)
342 -> 421 (106)
342 -> 453 (27)
342 -> 465 (104)
342 -> 500 (2)
342 -> 541 (135)
342 -> 542 (147)
342 -> 547 (142)
342 -> 559 (95)
342 -> 617 (116)
342 -> 639 (161)
342 -> 649 (62)
342 -> 650 (120)
342 -> 670 (93)
342 -> 686 (181)
344 -> 478 (94)
345 -> 502 (187)
346 -> 478 (83)
347 -> 343 (111)
348 -> 36 (197)
348 -> 142 (166)
348 -> 189 (137)
348 -> 228 (133)
348 -> 238 (6)
348 -> 290 (75)
348 -> 292 (166)
348 -> 362 (20)
348 -> 386 (173)
348 -> 395 (43)
348 -> 440 (179)
348 -> 451 (15)
348 -> 478 (183)
348 -> 483 (140)
348 -> 521 (77)
348 -> 523 (150)
348 -> 546 (185)
348 -> 551 (142)
348 -> 566 (46)
348 -> 574 (140)
348 -> 575 (52)
348 -> 588 (98)
348 -> 614 (50)
348 -> 636 (130)
348 -> 654 (81)
348 -> 657 (180)
348 -> 665 (27)
348 -> 667 (57)
348 -> 678 (126)
348 -> 693 (108)
348 -> 697 (83)
348 -> 708 (138)
348 -> 719 (22)
348 -> 738 (84)
348 -> 766 (92)
348 -> 793 (50)
349 -> 343 (195)
350 -> 667 (68)
350 -> 734 (6)
351 -> 330 (35)
352 -> 478 (156)
353 -> 502 (54)
354 -> 670 (170)
355 -> 343 (197)
355 -> 502 (3)
356 -> 677 (182)
357 -> 330 (55)
357 -> 502 (60)
358 -> 16 (26)
358 -> 99 (19)
358 -> 103 (154)
358 -> 162 (116)
358 -> 174 (71)
358 -> 283 (105)
358 -> 298 (144)
358 -> 328 (68)
358 -> 355 (200)
358 -> 356 (98)
358 -> 387 (71)
358 -> 405 (145)
358 -> 439 (174)
358 -> 629 (146)
358 -> 632 (110)
358 -> 640 (37)
358 -> 644 (162)
358 -> 677 (140)
358 -> 727 (130)
358 -> 728 (139)
358 -> 732 (80)
358 -> 736 (115)
358 -> 770 (132)
358 -> 772 (191)
358 -> 792 (91)
358 -> 796 (167)
359 -> 684 (130)
360 -> 667 (120)
361 -> 330 (90)
361 -> 670 (65)
362 -> 343 (195)
364 -> 670 (95)
365 -> 423 (92)
365 -> 549 (112)
367 -> 343 (155)
368 -> 667 (164)
369 -> 343 (161)
369 -> 421 (21)
371 -> 502 (161)
372 -> 405 (41)
373 -> 343 (169)
373 -> 478 (11)
374 -> 502 (155)
375 -> 502 (163)
376 -> 421 (75)
376 -> 677 (13)
377 -> 670 (39)
378 -> 343 (121)
379 -> 421 (79)
379 -> 478 (86)
380 -> 330 (102)
382 -> 330 (169)
383 -> 27 (152)
383 -> 421 (34)
384 -> 478 (100)
384 -> 502 (48)
385 -> 677 (200)
386 -> 670 (173)
387 -> 502 (71)
388 -> 21 (121)
388 -> 34 (62)
388 -> 127 (114)
388 -> 179 (27)
388 -> 242 (198)
388 -> 263 (15)
388 -> 349 (36)
388 -> 464 (76)
388 -> 478 (70)
388 -> 594 (185)
388 -> 609 (36)
388 -> 612 (109)
388 -> 637 (21)
388 -> 646 (16)
388 -> 670 (125)
388 -> 702 (152)
388 -> 712 (176)
388 -> 715 (178)
388 -> 720 (109)
388 -> 732 (21)
388 -> 763 (8)
388 -> 774 (156)
388 -> 789 (156)
389 -> 27 (134)
390 -> 635 (136)
391 -> 10 (31)
391 -> 231 (180)
391 -> 266 (175)
391 -> 267 (74)
391 -> 373 (180)
391 -> 421 (140)
391 -> 514 (58)
391 -> 682 (3)
391 -> 705 (156)
391 -> 780 (90)
391 -> 795 (84)
392 -> 330 (132)
393 -> 158 (6)
394 -> 27 (67)
395 -> 502 (43)
396 -> 421 (199)
397 -> 502 (63)
398 -> 670 (141)
399 -> 27 (119)
401 -> 667 (193)
402 -> 330 (199)
403 -> 667 (130)
404 -> 27 (145)
404 -> 343 (51)
405 -> 343 (186)
406 -> 190 (33)
407 -> 421 (171)
408 -> 667 (183)
408 -> 670 (15)
409 -> 421 (93)
410 -> 478 (93)
411 -> 549 (111)
411 -> 677 (51)
412 -> 27 (172)
413 -> 478 (200)
414 -> 421 (189)
416 -> 27 (79)
416 -> 677 (58)
418 -> 330 (166)
419 -> 421 (186)
422 -> 27 (102)
423 -> 670 (189)
424 -> 421 (145)
425 -> 677 (169)
427 -> 677 (114)
429 -> 670 (90)
430 -> 378 (18)
430 -> 667 (50)
431 -> 330 (167)
432 -> 478 (182)
432 -> 502 (15)
433 -> 51 (39)
434 -> 670 (176)
435 -> 343 (142)
436 -> 421 (154)
438 -> 19 (173)
438 -> 197 (192)
438 -> 211 (12)
438 -> 278 (152)
438 -> 287 (21)
438 -> 298 (45)
438 -> 352 (156)
438 -> 449 (183)
438 -> 494 (65)
438 -> 529 (105)
438 -> 542 (25)
438 -> 549 (80)
438 -> 556 (111)
438 -> 634 (191)
438 -> 767 (58)
438 -> 776 (98)
439 -> 343 (167)
439 -> 502 (7)
440 -> 478 (138)
440 -> 502 (41)
441 -> 677 (189)
442 -> 421 (109)
442 -> 478 (77)
443 -> 27 (81)
443 -> 789 (7)
444 -> 198 (39)
444 -> 289 (19)
444 -> 302 (19)
444 -> 330 (22)
444 -> 351 (35)
444 -> 385 (45)
444 -> 509 (123)
444 -> 621 (25)
444 -> 632 (68)
444 -> 656 (2)
444 -> 662 (112)
444 -> 667 (122)
444 -> 670 (45)
444 -> 778 (50)
445 -> 502 (136)
445 -> 667 (42)
446 -> 343 (176)
447 -> 27 (101)
447 -> 69 (66)
448 -> 330 (120)
448 -> 677 (28)
449 -> 343 (190)
450 -> 478 (142)
451 -> 421 (15)
453 -> 667 (177)
454 -> 330 (183)
454 -> 667 (5)
455 -> 667 (195)
457 -> 677 (156)
458 -> 27 (147)
459 -> 329 (50)
459 -> 667 (88)
460 -> 330 (132)
461 -> 375 (122)
462 -> 549 (176)
464 -> 502 (76)
465 -> 478 (104)
467 -> 27 (4)
468 -> 27 (95)
468 -> 564 (6)
469 -> 474 (22)
469 -> 600 (150)
470 -> 343 (157)
471 -> 330 (63)
472 -> 421 (123)
473 -> 478 (114)
474 -> 773 (161)
475 -> 27 (87)
475 -> 343 (58)
476 -> 502 (124)
477 -> 30 (8)
477 -> 44 (86)
477 -> 208 (182)
477 -> 421 (63)
477 -> 485 (139)
477 -> 493 (86)
477 -> 502 (61)
477 -> 507 (12)
477 -> 509 (11)
477 -> 530 (119)
477 -> 581 (104)
477 -> 596 (123)
477 -> 721 (148)
477 -> 743 (65)
477 -> 762 (22)
477 -> 777 (73)
479 -> 27 (54)
481 -> 330 (128)
