--Rotas do 1º turno-----------------------------
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 195º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 196º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 197º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 198º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 199º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 200º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 201º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 202º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 203º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 204º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 205º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 206º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 207º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 208º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 209º turno-----------------------------
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 210º turno-----------------------------
14 -> 132 (7)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (77)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
132 -> 366 (77)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (77)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (77)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (77)
Fluxo: 364
Arestas removidas: 24935

--Rotas do 211º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 212º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 213º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 214º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 215º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 216º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 217º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 218º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 219º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 220º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 221º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 222º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 223º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 224º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 225º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 226º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 227º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (102)
91 -> 65 (99)
112 -> 115 (102)
115 -> 332 (102)
149 -> 185 (99)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (102)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (102)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (102)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 332
Arestas removidas: 24964

--Rotas do 228º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (87)
91 -> 65 (99)
112 -> 115 (87)
115 -> 332 (87)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (87)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (87)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (87)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 317
Arestas removidas: 25048

--Rotas do 229º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 230º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 231º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 232º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 233º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 234º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 235º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (86)
20 -> 360 (86)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
253 -> 277 (86)
277 -> 20 (86)
281 -> 245 (18)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (86)
366 -> 221 (45)
Fluxo: 248
Arestas removidas: 25048

--Rotas do 236º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (80)
20 -> 360 (80)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
277 -> 20 (80)
281 -> 245 (18)
297 -> 277 (80)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (80)
366 -> 221 (45)
Fluxo: 242
Arestas removidas: 25052

--Rotas do 237º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (80)
20 -> 360 (80)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
277 -> 20 (80)
281 -> 245 (18)
297 -> 277 (80)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (80)
366 -> 221 (45)
Fluxo: 242
Arestas removidas: 25052

--Rotas do 238º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (80)
20 -> 360 (80)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
277 -> 20 (80)
281 -> 245 (18)
297 -> 277 (80)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (80)
366 -> 221 (45)
Fluxo: 242
Arestas removidas: 25052

--Rotas do 239º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (80)
20 -> 360 (80)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
277 -> 20 (80)
281 -> 245 (18)
297 -> 277 (80)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (80)
366 -> 221 (45)
Fluxo: 242
Arestas removidas: 25052

--Rotas do 240º turno-----------------------------
5 -> 10 (45)
10 -> 330 (45)
18 -> 159 (80)
20 -> 360 (80)
65 -> 215 (99)
78 -> 98 (45)
88 -> 281 (18)
91 -> 65 (99)
112 -> 115 (18)
115 -> 332 (18)
149 -> 185 (99)
154 -> 112 (18)
185 -> 91 (99)
215 -> 220 (99)
220 -> 186 (99)
221 -> 325 (45)
245 -> 25 (18)
277 -> 20 (80)
281 -> 245 (18)
297 -> 277 (80)
325 -> 78 (45)
330 -> 366 (45)
332 -> 88 (18)
360 -> 18 (80)
366 -> 221 (45)
Fluxo: 242
Arestas removidas: 25052

