--Rotas do 1º turno-----------------------------
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 130º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 131º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 132º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 133º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 134º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 135º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 136º turno-----------------------------
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
89 -> 392 (68)
113 -> 228 (93)
117 -> 388 (110)
135 -> 113 (93)
139 -> 209 (78)
140 -> 157 (110)
143 -> 372 (78)
146 -> 211 (68)
152 -> 232 (68)
157 -> 16 (110)
176 -> 152 (68)
207 -> 276 (101)
209 -> 265 (78)
211 -> 311 (68)
224 -> 368 (93)
228 -> 224 (93)
232 -> 89 (68)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
302 -> 140 (110)
303 -> 243 (78)
313 -> 384 (101)
318 -> 146 (68)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
388 -> 302 (110)
392 -> 318 (68)
Fluxo: 450
Arestas removidas: 15989

--Rotas do 137º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 138º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 139º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 140º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 141º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 142º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 143º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 144º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 145º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 146º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 147º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 148º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 149º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 15994

--Rotas do 150º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
95 -> 72 (49)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16003

--Rotas do 151º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16003

--Rotas do 152º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16003

--Rotas do 153º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16003

--Rotas do 154º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
83 -> 176 (9)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16025

--Rotas do 155º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16025

--Rotas do 156º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16025

--Rotas do 157º turno-----------------------------
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (93)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (93)
135 -> 113 (93)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (93)
228 -> 224 (93)
243 -> 139 (78)
251 -> 3 (93)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (93)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 382
Arestas removidas: 16025

--Rotas do 158º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (58)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (58)
135 -> 113 (58)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (58)
228 -> 224 (58)
243 -> 139 (78)
251 -> 3 (58)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (58)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 347
Arestas removidas: 16028

--Rotas do 159º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 160º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 161º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 162º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 163º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 164º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 165º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 166º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
251 -> 3 (22)
276 -> 313 (101)
291 -> 303 (78)
295 -> 10 (110)
303 -> 243 (78)
306 -> 295 (110)
313 -> 384 (101)
343 -> 245 (110)
368 -> 29 (22)
372 -> 291 (78)
384 -> 193 (101)
Fluxo: 311
Arestas removidas: 16028

--Rotas do 167º turno-----------------------------
5 -> 135 (22)
10 -> 157 (110)
16 -> 343 (110)
27 -> 207 (101)
29 -> 251 (22)
72 -> 27 (101)
83 -> 176 (110)
95 -> 72 (101)
113 -> 228 (22)
135 -> 113 (22)
139 -> 209 (78)
143 -> 372 (78)
157 -> 16 (110)
176 -> 306 (110)
207 -> 276 (101)
209 -> 265 (78)
224 -> 368 (22)
228 -> 224 (22)
243 -> 139 (78)
