--Rotas do 1º turno-----------------------------
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 28º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 29º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 30º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 31º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (4)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 32º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 33º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 34º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 35º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 36º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 37º turno-----------------------------
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 38º turno-----------------------------
0 -> 29 (140)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 39º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 40º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 41º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 42º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 43º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 44º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 45º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3835

--Rotas do 46º turno-----------------------------
0 -> 29 (194)
1 -> 60 (142)
2 -> 64 (102)
6 -> 1 (31)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
47 -> 130 (101)
60 -> 163 (142)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1379
Arestas removidas: 3836

--Rotas do 47º turno-----------------------------
0 -> 29 (194)
1 -> 60 (113)
2 -> 64 (102)
6 -> 1 (113)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
32 -> 124 (75)
47 -> 130 (101)
60 -> 163 (113)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (192)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1350
Arestas removidas: 3853

--Rotas do 48º turno-----------------------------
0 -> 29 (194)
1 -> 60 (113)
2 -> 64 (102)
6 -> 1 (113)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (102)
29 -> 194 (194)
32 -> 124 (99)
47 -> 130 (101)
60 -> 163 (113)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (99)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (102)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (102)
Fluxo: 1257
Arestas removidas: 3863

--Rotas do 49º turno-----------------------------
0 -> 29 (194)
1 -> 60 (113)
2 -> 64 (102)
6 -> 1 (113)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
26 -> 90 (1)
29 -> 194 (194)
32 -> 124 (99)
47 -> 130 (101)
60 -> 163 (113)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (99)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
134 -> 26 (1)
157 -> 132 (102)
161 -> 125 (193)
199 -> 134 (1)
Fluxo: 1156
Arestas removidas: 3864

--Rotas do 50º turno-----------------------------
0 -> 29 (194)
1 -> 60 (113)
2 -> 64 (102)
6 -> 1 (113)
9 -> 47 (101)
10 -> 161 (193)
22 -> 9 (101)
29 -> 194 (194)
32 -> 124 (99)
47 -> 130 (101)
60 -> 163 (113)
62 -> 10 (193)
67 -> 50 (101)
73 -> 136 (194)
87 -> 67 (101)
96 -> 140 (159)
123 -> 96 (159)
124 -> 23 (99)
126 -> 123 (159)
130 -> 87 (101)
132 -> 2 (102)
157 -> 132 (102)
161 -> 125 (193)
Fluxo: 1155
Arestas removidas: 3864

--Rotas do 51º turno-----------------------------
0 -> 29 (194)
1 -> 60 (113)
2 -> 64 (102)
6 -> 1 (113)
