--Rotas do 1º turno-----------------------------
136 -> 226 (21)
136 -> 298 (1)
136 -> 318 (156)
136 -> 327 (176)
136 -> 338 (17)
136 -> 339 (186)
136 -> 355 (134)
136 -> 362 (164)
136 -> 365 (41)
136 -> 383 (185)
136 -> 387 (77)
136 -> 397 (178)
136 -> 398 (56)
137 -> 101 (94)
137 -> 220 (42)
138 -> 202 (156)
139 -> 365 (151)
140 -> 159 (149)
141 -> 202 (192)
142 -> 220 (177)
143 -> 202 (181)
144 -> 159 (179)
145 -> 186 (167)
146 -> 387 (185)
147 -> 365 (200)
148 -> 25 (38)
149 -> 27 (10)
149 -> 98 (39)
149 -> 107 (67)
149 -> 116 (17)
149 -> 147 (46)
149 -> 159 (11)
149 -> 202 (152)
149 -> 220 (127)
149 -> 229 (7)
149 -> 303 (37)
149 -> 347 (19)
150 -> 48 (110)
151 -> 186 (155)
152 -> 25 (88)
152 -> 79 (48)
152 -> 85 (22)
152 -> 159 (162)
152 -> 186 (22)
152 -> 198 (6)
152 -> 221 (190)
152 -> 222 (88)
152 -> 238 (184)
152 -> 250 (167)
152 -> 271 (200)
152 -> 292 (15)
152 -> 302 (9)
152 -> 304 (166)
152 -> 309 (35)
152 -> 340 (156)
152 -> 357 (192)
152 -> 362 (9)
152 -> 387 (143)
153 -> 25 (88)
153 -> 365 (91)
154 -> 60 (20)
154 -> 98 (8)
154 -> 159 (5)
154 -> 230 (172)
154 -> 240 (121)
154 -> 311 (24)
154 -> 343 (120)
154 -> 365 (188)
154 -> 384 (8)
155 -> 103 (105)
155 -> 220 (148)
155 -> 328 (172)
155 -> 352 (146)
155 -> 364 (168)
155 -> 377 (17)
155 -> 378 (3)
156 -> 98 (108)
156 -> 220 (90)
157 -> 365 (151)
158 -> 25 (150)
160 -> 98 (138)
160 -> 186 (25)
161 -> 25 (171)
162 -> 101 (168)
162 -> 387 (23)
163 -> 25 (184)
164 -> 220 (190)
165 -> 159 (149)
166 -> 98 (162)
167 -> 98 (125)
167 -> 186 (38)
168 -> 25 (107)
168 -> 186 (64)
169 -> 220 (142)
169 -> 365 (47)
170 -> 220 (165)
171 -> 98 (191)
172 -> 25 (162)
173 -> 202 (75)
173 -> 220 (97)
174 -> 202 (128)
175 -> 186 (128)
176 -> 387 (176)
177 -> 202 (132)
177 -> 365 (5)
178 -> 87 (5)
179 -> 98 (157)
180 -> 101 (166)
181 -> 25 (181)
182 -> 159 (163)
183 -> 220 (131)
184 -> 159 (166)
185 -> 59 (13)
185 -> 146 (59)
185 -> 159 (1)
185 -> 202 (66)
185 -> 220 (26)
185 -> 266 (174)
185 -> 365 (29)
187 -> 202 (56)
187 -> 365 (41)
188 -> 25 (162)
188 -> 220 (15)
189 -> 220 (192)
190 -> 25 (170)
191 -> 159 (162)
192 -> 202 (150)
193 -> 202 (156)
194 -> 25 (71)
194 -> 186 (52)
195 -> 25 (93)
195 -> 365 (75)
196 -> 25 (178)
197 -> 101 (128)
197 -> 159 (6)
198 -> 25 (185)
199 -> 186 (120)
200 -> 98 (154)
201 -> 101 (175)
201 -> 159 (2)
203 -> 341 (54)
204 -> 98 (123)
204 -> 202 (66)
205 -> 365 (105)
205 -> 387 (63)
206 -> 101 (194)
207 -> 25 (120)
207 -> 186 (17)
208 -> 186 (112)
208 -> 202 (24)
209 -> 98 (169)
209 -> 101 (123)
209 -> 137 (136)
209 -> 202 (116)
209 -> 220 (49)
209 -> 230 (19)
209 -> 361 (128)
210 -> 159 (95)
210 -> 202 (7)
211 -> 159 (158)
211 -> 365 (32)
212 -> 43 (85)
212 -> 101 (59)
212 -> 202 (125)
212 -> 220 (105)
212 -> 301 (136)
212 -> 305 (121)
212 -> 306 (169)
212 -> 365 (35)
212 -> 387 (76)
212 -> 395 (159)
213 -> 220 (103)
213 -> 387 (54)
214 -> 220 (184)
215 -> 101 (131)
215 -> 220 (199)
215 -> 284 (181)
215 -> 355 (53)
216 -> 25 (177)
218 -> 98 (163)
219 -> 101 (116)
219 -> 159 (76)
221 -> 220 (131)
221 -> 365 (59)
222 -> 220 (197)
223 -> 25 (148)
224 -> 25 (171)
224 -> 202 (21)
225 -> 365 (163)
226 -> 186 (189)
227 -> 25 (175)
228 -> 387 (151)
229 -> 98 (195)
230 -> 159 (191)
231 -> 365 (122)
232 -> 159 (147)
232 -> 365 (49)
233 -> 98 (183)
234 -> 98 (184)
235 -> 220 (189)
235 -> 387 (10)
237 -> 202 (142)
238 -> 98 (150)
238 -> 202 (34)
239 -> 387 (154)
240 -> 365 (185)
241 -> 25 (116)
241 -> 148 (199)
241 -> 159 (178)
241 -> 186 (10)
241 -> 202 (76)
241 -> 220 (92)
242 -> 186 (110)
243 -> 202 (190)
243 -> 365 (7)
244 -> 365 (89)
245 -> 25 (199)
246 -> 25 (192)
247 -> 331 (119)
248 -> 101 (139)
248 -> 202 (190)
249 -> 365 (180)
250 -> 101 (165)
250 -> 369 (2)
252 -> 101 (187)
253 -> 98 (126)
253 -> 186 (35)
253 -> 202 (32)
253 -> 240 (64)
253 -> 349 (189)
253 -> 387 (63)
253 -> 391 (162)
254 -> 101 (139)
254 -> 159 (60)
255 -> 98 (134)
256 -> 98 (124)
257 -> 387 (81)
259 -> 25 (123)
259 -> 186 (77)
260 -> 98 (196)
261 -> 365 (114)
262 -> 98 (194)
263 -> 25 (118)
263 -> 101 (134)
263 -> 220 (117)
263 -> 323 (11)
263 -> 387 (73)
264 -> 202 (198)
265 -> 202 (141)
266 -> 365 (174)
268 -> 159 (183)
269 -> 202 (179)
271 -> 25 (126)
271 -> 202 (74)
272 -> 101 (125)
272 -> 220 (49)
273 -> 178 (5)
275 -> 261 (114)
277 -> 25 (118)
277 -> 98 (123)
277 -> 159 (62)
277 -> 344 (138)
277 -> 363 (114)
277 -> 365 (60)
277 -> 394 (186)
278 -> 202 (186)
279 -> 305 (46)
280 -> 202 (84)
280 -> 220 (100)
281 -> 202 (154)
282 -> 25 (23)
282 -> 98 (8)
282 -> 148 (130)
282 -> 202 (102)
282 -> 220 (184)
282 -> 387 (172)
283 -> 98 (195)
283 -> 148 (175)
283 -> 182 (57)
283 -> 186 (52)
283 -> 202 (146)
283 -> 220 (159)
284 -> 202 (181)
285 -> 159 (125)
286 -> 101 (104)
287 -> 186 (168)
288 -> 25 (196)
289 -> 31 (67)
289 -> 101 (189)
289 -> 186 (182)
289 -> 202 (88)
289 -> 365 (34)
290 -> 25 (18)
290 -> 373 (165)
291 -> 202 (181)
291 -> 365 (4)
292 -> 299 (182)
293 -> 25 (146)
293 -> 202 (34)
294 -> 159 (154)
294 -> 387 (17)
295 -> 202 (165)
296 -> 365 (162)
297 -> 365 (14)
297 -> 387 (84)
298 -> 159 (188)
299 -> 25 (182)
300 -> 202 (168)
301 -> 98 (136)
302 -> 202 (188)
303 -> 98 (184)
304 -> 98 (148)
304 -> 365 (18)
305 -> 98 (167)
306 -> 220 (139)
306 -> 365 (30)
307 -> 25 (153)
307 -> 202 (22)
308 -> 287 (23)
309 -> 202 (193)
310 -> 220 (173)
311 -> 25 (191)
312 -> 365 (195)
313 -> 220 (105)
314 -> 25 (126)
315 -> 101 (196)
315 -> 186 (38)
317 -> 387 (123)
318 -> 25 (156)
319 -> 186 (130)
319 -> 202 (46)
321 -> 220 (193)
322 -> 220 (127)
323 -> 202 (197)
324 -> 365 (198)
325 -> 220 (152)
326 -> 74 (73)
327 -> 98 (142)
327 -> 159 (34)
328 -> 98 (172)
329 -> 186 (194)
330 -> 98 (121)
331 -> 387 (119)
332 -> 159 (161)
332 -> 365 (38)
333 -> 101 (195)
334 -> 98 (159)
334 -> 148 (168)
334 -> 159 (52)
334 -> 186 (67)
334 -> 220 (197)
334 -> 365 (179)
335 -> 98 (197)
335 -> 159 (197)
335 -> 202 (4)
335 -> 387 (73)
336 -> 25 (167)
337 -> 220 (67)
337 -> 387 (52)
338 -> 220 (169)
339 -> 98 (164)
339 -> 387 (22)
340 -> 50 (156)
341 -> 387 (156)
342 -> 220 (192)
343 -> 159 (120)
344 -> 365 (118)
344 -> 387 (20)
345 -> 220 (150)
346 -> 98 (128)
346 -> 202 (52)
347 -> 98 (181)
348 -> 159 (179)
349 -> 25 (149)
349 -> 220 (40)
350 -> 101 (102)
350 -> 148 (197)
350 -> 159 (149)
350 -> 220 (165)
350 -> 365 (11)
350 -> 369 (137)
351 -> 159 (120)
351 -> 186 (19)
352 -> 202 (146)
354 -> 25 (110)
354 -> 98 (135)
354 -> 101 (65)
354 -> 220 (56)
354 -> 365 (119)
355 -> 98 (187)
356 -> 98 (87)
356 -> 101 (43)
356 -> 159 (187)
356 -> 202 (32)
356 -> 300 (31)
356 -> 387 (192)
357 -> 98 (184)
357 -> 159 (8)
360 -> 101 (177)
360 -> 159 (83)
360 -> 186 (41)
360 -> 220 (81)
360 -> 365 (125)
361 -> 186 (128)
362 -> 98 (173)
363 -> 365 (114)
364 -> 25 (152)
364 -> 186 (16)
366 -> 25 (154)
366 -> 186 (45)
367 -> 25 (130)
367 -> 98 (41)
367 -> 101 (103)
367 -> 220 (93)
367 -> 324 (55)
368 -> 159 (141)
368 -> 365 (52)
369 -> 98 (139)
370 -> 25 (169)
371 -> 101 (64)
371 -> 148 (154)
371 -> 159 (181)
371 -> 186 (51)
371 -> 202 (104)
371 -> 220 (23)
371 -> 387 (199)
372 -> 220 (146)
372 -> 387 (198)
373 -> 202 (165)
374 -> 25 (35)
374 -> 101 (161)
374 -> 159 (181)
374 -> 186 (57)
374 -> 202 (171)
374 -> 365 (100)
375 -> 186 (158)
376 -> 25 (96)
376 -> 202 (120)
376 -> 220 (176)
376 -> 365 (22)
377 -> 101 (172)
378 -> 25 (184)
381 -> 365 (62)
381 -> 387 (107)
382 -> 98 (163)
382 -> 159 (22)
383 -> 25 (134)
383 -> 186 (51)
384 -> 25 (151)
385 -> 216 (177)
386 -> 25 (120)
386 -> 159 (55)
389 -> 25 (105)
389 -> 174 (29)
390 -> 25 (179)
391 -> 101 (145)
391 -> 186 (17)
392 -> 220 (123)
394 -> 98 (183)
394 -> 186 (3)
395 -> 25 (159)
396 -> 25 (145)
397 -> 98 (176)
397 -> 387 (2)
398 -> 202 (156)
Fluxo: 70527
Arestas removidas: 32216

--Rotas do 2º turno-----------------------------
0 -> 101 (104)
0 -> 186 (66)
2 -> 15 (160)
2 -> 16 (137)
2 -> 21 (153)
2 -> 22 (134)
2 -> 23 (136)
2 -> 33 (175)
2 -> 41 (179)
2 -> 73 (142)
2 -> 75 (112)
2 -> 159 (126)
3 -> 25 (164)
3 -> 365 (21)
4 -> 25 (102)
4 -> 98 (85)
5 -> 0 (170)
5 -> 4 (187)
5 -> 10 (179)
5 -> 12 (168)
5 -> 25 (156)
5 -> 51 (172)
5 -> 54 (119)
5 -> 61 (102)
5 -> 159 (150)
5 -> 186 (123)
7 -> 25 (190)
7 -> 98 (5)
8 -> 220 (189)
9 -> 98 (150)
9 -> 220 (4)
10 -> 25 (179)
11 -> 7 (195)
11 -> 25 (176)
11 -> 26 (88)
11 -> 28 (151)
11 -> 30 (198)
11 -> 39 (166)
11 -> 53 (177)
11 -> 62 (102)
11 -> 74 (126)
11 -> 96 (143)
11 -> 113 (189)
11 -> 116 (78)
12 -> 98 (168)
14 -> 8 (116)
14 -> 64 (180)
14 -> 67 (163)
14 -> 81 (130)
14 -> 82 (110)
14 -> 98 (130)
14 -> 111 (111)
14 -> 129 (119)
14 -> 133 (178)
14 -> 143 (181)
14 -> 145 (167)
14 -> 161 (171)
14 -> 165 (149)
14 -> 167 (163)
14 -> 168 (171)
14 -> 169 (189)
14 -> 192 (150)
14 -> 201 (177)
14 -> 207 (113)
15 -> 98 (160)
16 -> 25 (137)
17 -> 157 (151)
20 -> 38 (199)
20 -> 55 (88)
20 -> 98 (115)
20 -> 120 (171)
20 -> 127 (136)
20 -> 148 (95)
20 -> 151 (155)
20 -> 156 (198)
20 -> 159 (168)
20 -> 166 (123)
20 -> 171 (191)
20 -> 202 (192)
20 -> 220 (192)
21 -> 25 (153)
22 -> 101 (134)
23 -> 101 (136)
24 -> 25 (100)
24 -> 37 (137)
24 -> 70 (164)
24 -> 83 (184)
24 -> 98 (181)
24 -> 122 (97)
24 -> 126 (151)
24 -> 139 (151)
24 -> 141 (153)
24 -> 162 (126)
24 -> 170 (159)
24 -> 174 (99)
24 -> 180 (152)
24 -> 191 (162)
24 -> 196 (159)
24 -> 218 (45)
24 -> 220 (189)
24 -> 365 (142)
26 -> 387 (134)
27 -> 159 (185)
28 -> 202 (123)
28 -> 220 (28)
30 -> 98 (137)
30 -> 159 (61)
31 -> 159 (199)
32 -> 98 (190)
33 -> 220 (175)
35 -> 186 (161)
36 -> 35 (161)
36 -> 57 (132)
36 -> 97 (165)
36 -> 153 (179)
36 -> 160 (163)
36 -> 164 (153)
36 -> 172 (119)
36 -> 173 (172)
36 -> 175 (128)
36 -> 187 (97)
36 -> 197 (129)
36 -> 199 (120)
36 -> 229 (188)
36 -> 232 (196)
36 -> 242 (110)
36 -> 245 (191)
36 -> 264 (166)
36 -> 265 (141)
36 -> 268 (166)
36 -> 278 (186)
36 -> 280 (184)
36 -> 300 (137)
36 -> 312 (109)
36 -> 321 (161)
36 -> 322 (127)
36 -> 345 (150)
37 -> 159 (102)
37 -> 186 (35)
38 -> 98 (197)
38 -> 186 (2)
39 -> 202 (166)
40 -> 5 (142)
40 -> 9 (154)
40 -> 25 (188)
40 -> 46 (184)
40 -> 68 (123)
40 -> 98 (148)
40 -> 124 (168)
40 -> 130 (156)
40 -> 135 (107)
40 -> 140 (136)
40 -> 158 (125)
40 -> 159 (68)
40 -> 180 (14)
40 -> 181 (140)
40 -> 193 (156)
40 -> 203 (54)
40 -> 206 (143)
40 -> 210 (102)
40 -> 231 (122)
40 -> 237 (142)
40 -> 243 (197)
40 -> 257 (81)
40 -> 262 (194)
40 -> 275 (107)
40 -> 376 (155)
40 -> 378 (181)
41 -> 159 (131)
41 -> 387 (48)
42 -> 186 (176)
42 -> 220 (2)
43 -> 159 (85)
44 -> 58 (179)
44 -> 69 (197)
44 -> 71 (105)
44 -> 77 (146)
44 -> 107 (131)
44 -> 119 (176)
44 -> 131 (138)
44 -> 147 (154)
44 -> 163 (184)
44 -> 177 (137)
44 -> 200 (104)
44 -> 202 (147)
44 -> 211 (89)
46 -> 220 (184)
47 -> 2 (174)
47 -> 3 (185)
47 -> 63 (182)
47 -> 134 (178)
47 -> 159 (103)
47 -> 387 (81)
48 -> 98 (110)
49 -> 87 (134)
49 -> 98 (176)
49 -> 101 (98)
49 -> 186 (65)
49 -> 202 (98)
49 -> 220 (167)
49 -> 387 (86)
50 -> 159 (156)
51 -> 186 (125)
51 -> 202 (47)
52 -> 25 (164)
52 -> 372 (27)
53 -> 220 (152)
53 -> 387 (25)
54 -> 202 (119)
55 -> 98 (88)
56 -> 186 (110)
57 -> 159 (104)
57 -> 202 (28)
58 -> 25 (165)
58 -> 159 (14)
59 -> 25 (104)
60 -> 186 (125)
61 -> 98 (102)
62 -> 159 (102)
63 -> 98 (116)
63 -> 186 (66)
64 -> 220 (180)
65 -> 49 (37)
65 -> 52 (191)
65 -> 138 (154)
65 -> 142 (177)
65 -> 159 (164)
65 -> 179 (133)
65 -> 186 (175)
65 -> 188 (177)
65 -> 189 (135)
65 -> 202 (147)
65 -> 205 (168)
