Atenção!
Os abrigos não tem capacidade para atender a todos, apenas 241357 das 273757 UTs (88.16%) serão salvas!

--Rotas do 1º turno-----------------------------
109 -> 127 (185)
109 -> 135 (100)
109 -> 137 (156)
109 -> 140 (133)
109 -> 141 (87)
109 -> 151 (158)
109 -> 160 (178)
109 -> 169 (183)
109 -> 172 (174)
109 -> 179 (164)
109 -> 185 (176)
109 -> 189 (134)
109 -> 192 (121)
109 -> 214 (178)
109 -> 216 (63)
109 -> 225 (151)
109 -> 236 (118)
109 -> 237 (178)
109 -> 241 (173)
109 -> 245 (132)
109 -> 246 (199)
109 -> 248 (116)
109 -> 267 (93)
109 -> 289 (198)
109 -> 309 (143)
109 -> 319 (140)
109 -> 338 (127)
109 -> 354 (135)
109 -> 367 (76)
109 -> 372 (159)
109 -> 387 (172)
109 -> 434 (139)
109 -> 456 (106)
109 -> 482 (64)
109 -> 507 (145)
109 -> 550 (166)
110 -> 367 (195)
111 -> 354 (125)
111 -> 379 (45)
112 -> 98 (193)
113 -> 98 (131)
114 -> 98 (123)
114 -> 231 (9)
115 -> 98 (187)
116 -> 98 (143)
117 -> 139 (13)
117 -> 379 (138)
118 -> 231 (155)
118 -> 379 (16)
119 -> 240 (146)
120 -> 354 (179)
121 -> 131 (149)
121 -> 379 (47)
122 -> 131 (156)
123 -> 98 (188)
124 -> 131 (118)
124 -> 231 (15)
125 -> 231 (171)
126 -> 276 (104)
126 -> 367 (13)
127 -> 379 (168)
127 -> 536 (17)
128 -> 240 (123)
128 -> 379 (57)
129 -> 354 (189)
130 -> 131 (190)
132 -> 98 (181)
132 -> 367 (18)
133 -> 131 (119)
134 -> 98 (126)
135 -> 131 (129)
136 -> 98 (190)
137 -> 231 (153)
137 -> 379 (3)
138 -> 231 (160)
139 -> 98 (13)
140 -> 98 (165)
141 -> 379 (87)
142 -> 131 (162)
144 -> 367 (112)
145 -> 231 (96)
145 -> 379 (63)
146 -> 98 (184)
147 -> 131 (185)
148 -> 276 (192)
149 -> 367 (183)
150 -> 231 (139)
150 -> 367 (28)
151 -> 276 (158)
152 -> 131 (162)
153 -> 36 (2)
153 -> 65 (130)
153 -> 77 (36)
153 -> 111 (170)
153 -> 131 (179)
153 -> 134 (106)
153 -> 148 (111)
153 -> 156 (126)
153 -> 186 (147)
153 -> 203 (133)
153 -> 276 (115)
153 -> 340 (176)
153 -> 341 (112)
153 -> 355 (44)
153 -> 530 (182)
154 -> 379 (177)
155 -> 131 (71)
156 -> 276 (192)
157 -> 354 (174)
158 -> 116 (18)
158 -> 276 (123)
159 -> 44 (7)
159 -> 52 (1)
159 -> 55 (123)
159 -> 67 (20)
159 -> 73 (200)
159 -> 87 (56)
159 -> 131 (184)
159 -> 132 (199)
159 -> 154 (177)
159 -> 231 (166)
159 -> 233 (143)
159 -> 340 (172)
159 -> 379 (87)
159 -> 461 (122)
159 -> 521 (11)
159 -> 539 (105)
159 -> 558 (39)
159 -> 571 (32)
159 -> 579 (45)
160 -> 98 (178)
161 -> 231 (193)
162 -> 276 (183)
163 -> 98 (164)
164 -> 276 (141)
165 -> 276 (129)
166 -> 231 (168)
167 -> 98 (137)
167 -> 276 (31)
168 -> 131 (117)
169 -> 131 (119)
169 -> 367 (64)
170 -> 98 (123)
170 -> 131 (29)
171 -> 276 (126)
172 -> 240 (183)
173 -> 98 (171)
174 -> 200 (8)
174 -> 240 (93)
174 -> 523 (40)
176 -> 276 (146)
177 -> 271 (192)
178 -> 98 (152)
179 -> 98 (111)
179 -> 367 (53)
180 -> 98 (122)
180 -> 276 (69)
181 -> 32 (3)
182 -> 367 (125)
182 -> 371 (74)
183 -> 131 (165)
184 -> 98 (157)
184 -> 276 (26)
185 -> 240 (172)
185 -> 276 (4)
186 -> 240 (114)
186 -> 367 (33)
188 -> 131 (158)
189 -> 231 (171)
190 -> 98 (181)
191 -> 171 (8)
191 -> 379 (145)
192 -> 367 (145)
193 -> 177 (4)
193 -> 231 (184)
194 -> 482 (115)
195 -> 98 (144)
195 -> 367 (13)
196 -> 231 (178)
197 -> 276 (164)
198 -> 276 (120)
199 -> 131 (177)
199 -> 367 (14)
200 -> 231 (183)
201 -> 367 (166)
202 -> 231 (110)
203 -> 98 (142)
204 -> 131 (190)
205 -> 98 (182)
206 -> 231 (111)
206 -> 379 (46)
207 -> 131 (91)
207 -> 276 (73)
208 -> 276 (176)
209 -> 354 (192)
210 -> 98 (174)
211 -> 41 (8)
211 -> 102 (186)
211 -> 283 (163)
211 -> 313 (116)
211 -> 354 (95)
211 -> 357 (63)
211 -> 367 (140)
211 -> 379 (76)
211 -> 424 (93)
211 -> 463 (151)
211 -> 482 (106)
211 -> 545 (47)
212 -> 367 (130)
213 -> 131 (183)
214 -> 231 (112)
214 -> 379 (66)
215 -> 13 (198)
215 -> 51 (107)
215 -> 60 (3)
215 -> 98 (101)
215 -> 131 (91)
215 -> 148 (81)
215 -> 152 (148)
215 -> 156 (66)
215 -> 167 (168)
215 -> 183 (156)
215 -> 191 (153)
215 -> 204 (153)
215 -> 207 (164)
215 -> 218 (108)
215 -> 253 (176)
215 -> 261 (183)
215 -> 265 (94)
215 -> 267 (107)
215 -> 280 (71)
215 -> 293 (43)
215 -> 295 (145)
215 -> 297 (112)
215 -> 311 (196)
215 -> 315 (200)
215 -> 327 (44)
215 -> 354 (142)
215 -> 360 (148)
215 -> 367 (91)
215 -> 379 (96)
215 -> 386 (122)
215 -> 462 (98)
215 -> 480 (63)
215 -> 489 (191)
215 -> 495 (150)
215 -> 554 (8)
215 -> 578 (184)
216 -> 240 (182)
217 -> 231 (147)
218 -> 231 (76)
218 -> 398 (25)
218 -> 556 (7)
219 -> 51 (63)
219 -> 56 (108)
219 -> 130 (180)
219 -> 131 (109)
219 -> 135 (29)
219 -> 140 (32)
219 -> 146 (133)
219 -> 164 (141)
219 -> 276 (153)
219 -> 340 (186)
219 -> 354 (191)
219 -> 379 (190)
219 -> 419 (157)
219 -> 449 (160)
219 -> 482 (161)
219 -> 522 (167)
220 -> 367 (176)
221 -> 276 (131)
222 -> 98 (135)
222 -> 131 (48)
223 -> 56 (57)
223 -> 118 (171)
223 -> 146 (51)
223 -> 178 (152)
223 -> 190 (181)
223 -> 212 (130)
223 -> 231 (153)
223 -> 240 (125)
223 -> 276 (180)
223 -> 283 (34)
223 -> 326 (102)
223 -> 379 (105)
223 -> 396 (46)
223 -> 551 (189)
224 -> 94 (170)
224 -> 98 (149)
224 -> 130 (10)
224 -> 152 (14)
224 -> 163 (24)
224 -> 168 (117)
224 -> 172 (9)
224 -> 180 (191)
224 -> 184 (183)
224 -> 201 (166)
224 -> 209 (69)
224 -> 228 (175)
224 -> 265 (13)
224 -> 292 (198)
224 -> 294 (119)
224 -> 335 (182)
224 -> 351 (108)
224 -> 366 (188)
224 -> 379 (87)
224 -> 418 (159)
224 -> 420 (178)
224 -> 427 (154)
224 -> 445 (15)
224 -> 482 (197)
225 -> 276 (195)
226 -> 231 (154)
227 -> 276 (192)
228 -> 98 (172)
228 -> 367 (3)
229 -> 98 (129)
229 -> 131 (77)
229 -> 145 (159)
229 -> 166 (27)
229 -> 183 (9)
229 -> 189 (37)
229 -> 192 (24)
229 -> 195 (157)
229 -> 222 (183)
229 -> 231 (150)
229 -> 239 (154)
229 -> 240 (179)
229 -> 250 (167)
229 -> 276 (109)
229 -> 299 (131)
229 -> 307 (170)
229 -> 330 (184)
229 -> 331 (164)
229 -> 332 (114)
229 -> 341 (73)
229 -> 347 (179)
229 -> 352 (154)
229 -> 382 (189)
229 -> 384 (19)
229 -> 429 (180)
229 -> 539 (88)
229 -> 544 (20)
229 -> 587 (89)
230 -> 98 (137)
232 -> 231 (104)
232 -> 444 (47)
233 -> 131 (157)
234 -> 98 (171)
235 -> 98 (171)
235 -> 231 (21)
236 -> 131 (195)
237 -> 240 (136)
237 -> 276 (42)
238 -> 231 (185)
239 -> 231 (154)
241 -> 231 (80)
241 -> 367 (80)
241 -> 379 (13)
242 -> 231 (139)
243 -> 242 (6)
243 -> 367 (162)
244 -> 379 (170)
245 -> 482 (161)
246 -> 231 (153)
246 -> 276 (46)
247 -> 413 (154)
248 -> 276 (177)
249 -> 98 (30)
250 -> 354 (165)
250 -> 379 (2)
251 -> 367 (102)
252 -> 231 (198)
253 -> 276 (176)
254 -> 482 (118)
255 -> 98 (136)
255 -> 177 (16)
256 -> 231 (151)
256 -> 276 (33)
257 -> 89 (29)
257 -> 98 (171)
257 -> 131 (68)
257 -> 170 (152)
257 -> 235 (192)
257 -> 240 (193)
257 -> 251 (102)
257 -> 276 (196)
257 -> 340 (196)
257 -> 367 (86)
257 -> 379 (53)
257 -> 415 (151)
257 -> 434 (38)
257 -> 459 (193)
257 -> 485 (157)
257 -> 579 (125)
258 -> 98 (106)
259 -> 98 (125)
259 -> 354 (63)
260 -> 61 (46)
260 -> 83 (103)
260 -> 131 (155)
260 -> 147 (185)
260 -> 196 (84)
260 -> 197 (164)
260 -> 198 (92)
260 -> 217 (107)
260 -> 225 (44)
260 -> 231 (149)
260 -> 240 (127)
260 -> 261 (15)
260 -> 263 (194)
260 -> 272 (90)
260 -> 290 (162)
260 -> 291 (132)
260 -> 294 (65)
260 -> 300 (191)
260 -> 308 (151)
260 -> 312 (185)
260 -> 323 (124)
260 -> 337 (167)
260 -> 343 (175)
260 -> 349 (179)
260 -> 352 (38)
260 -> 353 (161)
260 -> 358 (138)
260 -> 367 (65)
260 -> 379 (36)
260 -> 385 (123)
260 -> 391 (193)
260 -> 394 (194)
260 -> 401 (155)
260 -> 402 (157)
260 -> 426 (148)
260 -> 431 (189)
260 -> 439 (101)
260 -> 448 (146)
260 -> 463 (10)
260 -> 471 (176)
260 -> 477 (171)
260 -> 487 (184)
260 -> 518 (128)
260 -> 523 (159)
260 -> 524 (166)
260 -> 580 (46)
260 -> 587 (107)
261 -> 276 (198)
262 -> 98 (149)
262 -> 379 (49)
263 -> 379 (117)
263 -> 482 (77)
264 -> 98 (119)
264 -> 231 (56)
265 -> 98 (107)
266 -> 231 (155)
267 -> 240 (200)
268 -> 98 (97)
268 -> 131 (15)
268 -> 150 (167)
268 -> 217 (40)
268 -> 240 (154)
268 -> 256 (184)
268 -> 258 (106)
268 -> 264 (175)
268 -> 269 (118)
268 -> 273 (153)
268 -> 276 (124)
268 -> 314 (127)
268 -> 317 (151)
268 -> 334 (4)
268 -> 336 (174)
268 -> 340 (198)
268 -> 342 (145)
268 -> 344 (197)
268 -> 346 (183)
268 -> 356 (194)
268 -> 376 (173)
268 -> 378 (170)
268 -> 395 (143)
268 -> 400 (94)
268 -> 404 (167)
268 -> 406 (133)
268 -> 408 (172)
268 -> 419 (17)
268 -> 450 (194)
268 -> 453 (90)
268 -> 478 (97)
268 -> 485 (41)
268 -> 545 (45)
268 -> 564 (168)
269 -> 276 (186)
270 -> 379 (181)
271 -> 440 (7)
271 -> 482 (185)
272 -> 367 (151)
273 -> 131 (153)
274 -> 240 (155)
274 -> 379 (43)
275 -> 482 (183)
277 -> 238 (185)
278 -> 98 (198)
279 -> 98 (160)
279 -> 379 (22)
280 -> 98 (146)
281 -> 131 (137)
282 -> 88 (116)
282 -> 165 (129)
282 -> 231 (166)
282 -> 240 (99)
282 -> 242 (133)
282 -> 243 (168)
282 -> 245 (29)
282 -> 254 (118)
282 -> 274 (198)
282 -> 276 (95)
282 -> 279 (182)
282 -> 298 (155)
282 -> 301 (33)
282 -> 328 (181)
282 -> 354 (113)
282 -> 379 (92)
282 -> 389 (175)
282 -> 392 (185)
282 -> 395 (32)
282 -> 397 (149)
282 -> 411 (194)
282 -> 416 (196)
282 -> 438 (163)
282 -> 444 (138)
282 -> 447 (166)
282 -> 466 (193)
282 -> 467 (157)
282 -> 470 (9)
282 -> 479 (163)
282 -> 482 (35)
282 -> 489 (9)
282 -> 492 (172)
282 -> 497 (155)
282 -> 504 (119)
282 -> 514 (28)
282 -> 570 (156)
282 -> 578 (7)
283 -> 231 (197)
284 -> 98 (167)
284 -> 131 (39)
284 -> 171 (118)
284 -> 213 (13)
284 -> 231 (34)
284 -> 240 (125)
284 -> 270 (173)
284 -> 276 (70)
284 -> 281 (137)
284 -> 325 (15)
284 -> 326 (98)
284 -> 331 (25)
284 -> 340 (178)
284 -> 354 (172)
284 -> 367 (59)
284 -> 379 (100)
284 -> 398 (171)
284 -> 399 (129)
284 -> 407 (195)
284 -> 426 (45)
284 -> 443 (188)
284 -> 473 (126)
284 -> 482 (95)
284 -> 491 (138)
284 -> 493 (195)
284 -> 494 (161)
284 -> 500 (154)
284 -> 502 (173)
284 -> 508 (172)
284 -> 509 (191)
284 -> 515 (150)
284 -> 521 (13)
284 -> 531 (145)
284 -> 532 (177)
284 -> 567 (124)
284 -> 574 (161)
284 -> 576 (145)
284 -> 579 (25)
284 -> 582 (191)
285 -> 29 (11)
285 -> 231 (46)
285 -> 340 (193)
285 -> 367 (151)
285 -> 379 (138)
285 -> 535 (87)
288 -> 131 (109)
289 -> 131 (150)
289 -> 231 (48)
290 -> 98 (144)
290 -> 131 (18)
291 -> 276 (90)
291 -> 379 (42)
292 -> 98 (113)
292 -> 131 (85)
293 -> 173 (43)
294 -> 98 (184)
295 -> 131 (138)
295 -> 379 (7)
297 -> 231 (130)
298 -> 379 (155)
299 -> 98 (131)
300 -> 98 (182)
300 -> 249 (9)
301 -> 276 (186)
303 -> 50 (44)
303 -> 98 (172)
303 -> 131 (160)
303 -> 272 (61)
303 -> 276 (172)
303 -> 314 (47)
303 -> 317 (38)
303 -> 348 (179)
303 -> 360 (47)
303 -> 379 (109)
303 -> 381 (151)
303 -> 390 (152)
303 -> 410 (158)
303 -> 414 (189)
303 -> 430 (1)
303 -> 472 (184)
303 -> 481 (185)
303 -> 515 (48)
303 -> 520 (155)
303 -> 529 (190)
303 -> 535 (86)
303 -> 537 (199)
303 -> 552 (168)
303 -> 558 (107)
303 -> 567 (50)
304 -> 231 (148)
305 -> 482 (102)
305 -> 486 (65)
306 -> 98 (148)
307 -> 367 (170)
308 -> 98 (139)
308 -> 276 (12)
309 -> 131 (96)
309 -> 276 (47)
310 -> 42 (5)
310 -> 69 (155)
310 -> 98 (168)
310 -> 131 (194)
310 -> 134 (20)
310 -> 155 (14)
310 -> 205 (182)
310 -> 230 (137)
310 -> 231 (108)
310 -> 270 (8)
310 -> 276 (61)
310 -> 305 (167)
310 -> 354 (188)
310 -> 361 (142)
310 -> 370 (180)
310 -> 379 (91)
310 -> 381 (5)
310 -> 405 (178)
310 -> 437 (149)
310 -> 454 (166)
310 -> 473 (73)
310 -> 482 (197)
310 -> 505 (147)
310 -> 518 (49)
310 -> 531 (25)
310 -> 543 (107)
310 -> 561 (181)
310 -> 562 (169)
311 -> 98 (178)
311 -> 231 (18)
312 -> 482 (185)
313 -> 547 (194)
314 -> 131 (174)
315 -> 98 (167)
315 -> 231 (33)
317 -> 98 (189)
318 -> 131 (170)
319 -> 240 (140)
320 -> 14 (8)
320 -> 93 (125)
320 -> 98 (133)
320 -> 136 (6)
320 -> 231 (160)
320 -> 244 (170)
320 -> 276 (111)
320 -> 333 (162)
320 -> 339 (200)
320 -> 362 (165)
320 -> 379 (146)
320 -> 499 (150)
320 -> 516 (174)
320 -> 549 (157)
320 -> 563 (185)
320 -> 572 (147)
320 -> 595 (162)
320 -> 597 (189)
321 -> 98 (197)
322 -> 98 (109)
322 -> 131 (190)
322 -> 354 (171)
322 -> 367 (180)
322 -> 379 (191)
322 -> 462 (61)
322 -> 482 (72)
323 -> 231 (150)
325 -> 131 (146)
326 -> 231 (200)
327 -> 482 (195)
328 -> 231 (181)
329 -> 231 (144)
330 -> 379 (184)
331 -> 231 (189)
332 -> 98 (101)
332 -> 379 (13)
333 -> 379 (110)
333 -> 482 (52)
334 -> 340 (199)
335 -> 240 (181)
335 -> 588 (1)
336 -> 231 (161)
336 -> 354 (196)
336 -> 379 (134)
336 -> 482 (87)
337 -> 98 (164)
337 -> 379 (3)
338 -> 276 (181)
339 -> 98 (187)
339 -> 231 (13)
340 -> 131 (3)
341 -> 276 (185)
342 -> 367 (145)
343 -> 276 (126)
343 -> 367 (49)
344 -> 276 (162)
344 -> 379 (35)
345 -> 367 (123)
346 -> 98 (177)
346 -> 276 (6)
347 -> 231 (106)
347 -> 379 (73)
348 -> 231 (179)
349 -> 98 (171)
349 -> 131 (8)
351 -> 276 (196)
352 -> 21 (192)
353 -> 131 (161)
355 -> 367 (196)
356 -> 98 (177)
356 -> 249 (17)
357 -> 482 (198)
358 -> 231 (66)
358 -> 367 (72)
360 -> 276 (195)
361 -> 98 (142)
362 -> 131 (165)
363 -> 98 (119)
363 -> 231 (55)
363 -> 269 (68)
363 -> 354 (122)
363 -> 367 (181)
363 -> 464 (117)
363 -> 465 (136)
363 -> 478 (73)
363 -> 496 (166)
363 -> 498 (198)
363 -> 513 (173)
363 -> 546 (153)
363 -> 557 (117)
363 -> 560 (200)
363 -> 592 (189)
364 -> 131 (200)
365 -> 8 (3)
365 -> 88 (36)
365 -> 98 (183)
365 -> 199 (191)
365 -> 240 (139)
365 -> 248 (61)
365 -> 278 (176)
365 -> 367 (95)
365 -> 379 (142)
365 -> 437 (18)
365 -> 458 (162)
365 -> 482 (35)
365 -> 488 (191)
365 -> 499 (25)
365 -> 540 (185)
365 -> 596 (145)
366 -> 276 (178)
366 -> 482 (10)
368 -> 240 (24)
370 -> 240 (123)
370 -> 276 (57)
371 -> 131 (74)
372 -> 482 (159)
374 -> 98 (187)
374 -> 233 (14)
374 -> 236 (77)
374 -> 252 (70)
374 -> 266 (155)
374 -> 276 (107)
374 -> 318 (146)
374 -> 367 (176)
374 -> 379 (185)
374 -> 421 (103)
374 -> 435 (182)
374 -> 468 (182)
374 -> 482 (40)
374 -> 519 (171)
374 -> 527 (193)
374 -> 529 (4)
374 -> 550 (30)
374 -> 568 (181)
375 -> 231 (8)
375 -> 240 (144)
375 -> 262 (198)
375 -> 277 (160)
375 -> 340 (137)
375 -> 367 (46)
375 -> 379 (38)
375 -> 528 (139)
375 -> 593 (112)
375 -> 599 (122)
376 -> 231 (102)
376 -> 379 (71)
377 -> 98 (94)
377 -> 226 (154)
377 -> 318 (24)
377 -> 321 (197)
377 -> 340 (119)
377 -> 379 (41)
377 -> 383 (170)
377 -> 451 (177)
377 -> 482 (187)
377 -> 565 (158)
378 -> 231 (130)
378 -> 367 (40)
380 -> 98 (63)
380 -> 202 (110)
380 -> 276 (149)
380 -> 340 (100)
380 -> 379 (56)
380 -> 475 (186)
380 -> 482 (197)
380 -> 534 (28)
380 -> 542 (191)
380 -> 577 (192)
381 -> 98 (156)
382 -> 98 (184)
382 -> 240 (5)
383 -> 276 (170)
