--Rotas do 1º turno-----------------------------
64 -> 967 (109)
65 -> 361 (158)
65 -> 981 (20)
66 -> 981 (61)
67 -> 261 (92)
67 -> 967 (53)
68 -> 261 (147)
68 -> 338 (4)
69 -> 338 (144)
70 -> 967 (150)
71 -> 133 (167)
72 -> 651 (169)
73 -> 320 (194)
74 -> 133 (194)
75 -> 338 (140)
75 -> 967 (9)
76 -> 261 (116)
76 -> 338 (33)
77 -> 361 (108)
77 -> 844 (71)
78 -> 651 (139)
79 -> 261 (164)
80 -> 320 (107)
80 -> 981 (82)
81 -> 338 (107)
81 -> 651 (64)
82 -> 338 (95)
82 -> 361 (36)
83 -> 338 (155)
83 -> 844 (21)
84 -> 338 (162)
85 -> 338 (159)
86 -> 651 (162)
86 -> 844 (21)
87 -> 361 (96)
88 -> 261 (95)
88 -> 361 (72)
90 -> 261 (113)
90 -> 844 (78)
91 -> 940 (21)
92 -> 133 (102)
93 -> 651 (137)
93 -> 706 (15)
93 -> 759 (29)
93 -> 946 (13)
94 -> 21 (172)
94 -> 29 (149)
94 -> 51 (172)
94 -> 179 (144)
94 -> 185 (114)
94 -> 189 (134)
94 -> 273 (174)
94 -> 489 (173)
94 -> 561 (140)
94 -> 569 (51)
94 -> 624 (120)
94 -> 640 (21)
94 -> 650 (52)
95 -> 361 (69)
95 -> 981 (102)
96 -> 6 (105)
96 -> 47 (98)
96 -> 50 (43)
96 -> 98 (190)
96 -> 132 (179)
96 -> 134 (148)
96 -> 138 (190)
96 -> 140 (158)
96 -> 160 (160)
96 -> 191 (164)
96 -> 192 (135)
96 -> 197 (3)
96 -> 320 (178)
96 -> 343 (145)
96 -> 388 (192)
96 -> 469 (200)
96 -> 647 (194)
96 -> 680 (197)
96 -> 704 (157)
96 -> 708 (152)
96 -> 719 (153)
96 -> 889 (166)
96 -> 904 (116)
96 -> 958 (153)
96 -> 967 (170)
96 -> 993 (7)
97 -> 467 (55)
97 -> 852 (14)
97 -> 938 (7)
97 -> 967 (82)
98 -> 133 (186)
98 -> 981 (4)
101 -> 133 (83)
101 -> 844 (114)
103 -> 361 (189)
104 -> 133 (144)
105 -> 844 (132)
105 -> 967 (2)
106 -> 361 (159)
106 -> 981 (35)
107 -> 361 (155)
108 -> 338 (177)
109 -> 133 (93)
109 -> 261 (33)
110 -> 260 (2)
110 -> 967 (96)
111 -> 261 (164)
112 -> 261 (136)
112 -> 305 (13)
112 -> 402 (7)
112 -> 467 (1)
113 -> 844 (189)
113 -> 981 (6)
114 -> 981 (192)
115 -> 261 (124)
115 -> 338 (18)
116 -> 261 (144)
117 -> 133 (182)
117 -> 338 (13)
118 -> 338 (168)
119 -> 261 (127)
120 -> 967 (74)
121 -> 261 (180)
122 -> 133 (196)
123 -> 361 (157)
123 -> 967 (18)
124 -> 133 (182)
124 -> 261 (5)
125 -> 163 (106)
126 -> 261 (200)
127 -> 133 (126)
127 -> 338 (31)
128 -> 261 (138)
128 -> 338 (56)
129 -> 320 (178)
131 -> 967 (136)
131 -> 981 (2)
132 -> 844 (155)
132 -> 967 (24)
134 -> 261 (123)
134 -> 361 (25)
135 -> 361 (129)
135 -> 981 (25)
136 -> 844 (165)
137 -> 133 (185)
137 -> 706 (4)
138 -> 844 (94)
138 -> 981 (96)
139 -> 261 (142)
139 -> 651 (8)
140 -> 261 (158)
141 -> 133 (160)
141 -> 361 (17)
142 -> 57 (24)
142 -> 79 (164)
142 -> 97 (158)
142 -> 103 (41)
142 -> 133 (65)
142 -> 144 (39)
142 -> 180 (193)
142 -> 187 (159)
142 -> 191 (30)
142 -> 192 (59)
142 -> 207 (144)
142 -> 209 (180)
142 -> 213 (146)
142 -> 215 (134)
142 -> 272 (195)
142 -> 317 (159)
142 -> 364 (90)
142 -> 423 (173)
142 -> 429 (179)
142 -> 484 (60)
142 -> 508 (128)
142 -> 511 (138)
142 -> 566 (98)
142 -> 572 (124)
142 -> 585 (169)
142 -> 586 (141)
142 -> 675 (90)
142 -> 844 (172)
142 -> 862 (73)
142 -> 880 (157)
142 -> 883 (51)
142 -> 933 (117)
142 -> 954 (87)
143 -> 133 (98)
143 -> 844 (97)
144 -> 855 (85)
145 -> 261 (198)
146 -> 844 (103)
146 -> 967 (68)
147 -> 133 (176)
148 -> 981 (170)
149 -> 981 (98)
150 -> 361 (183)
151 -> 133 (161)
152 -> 155 (10)
152 -> 844 (103)
153 -> 844 (183)
153 -> 967 (15)
154 -> 338 (103)
155 -> 133 (162)
156 -> 133 (121)
156 -> 361 (66)
157 -> 133 (167)
158 -> 261 (118)
158 -> 651 (18)
159 -> 361 (102)
160 -> 844 (125)
160 -> 981 (35)
161 -> 651 (168)
161 -> 967 (24)
162 -> 261 (81)
163 -> 133 (106)
164 -> 133 (183)
165 -> 967 (127)
166 -> 133 (124)
166 -> 261 (24)
167 -> 790 (155)
168 -> 338 (91)
168 -> 361 (57)
169 -> 133 (121)
169 -> 361 (64)
170 -> 20 (195)
172 -> 338 (179)
173 -> 967 (61)
174 -> 981 (158)
175 -> 261 (123)
175 -> 361 (30)
176 -> 361 (195)
177 -> 651 (167)
177 -> 981 (3)
178 -> 651 (164)
179 -> 967 (157)
180 -> 361 (196)
181 -> 844 (194)
182 -> 125 (33)
183 -> 338 (81)
184 -> 338 (127)
184 -> 651 (54)
185 -> 338 (114)
187 -> 338 (156)
187 -> 967 (3)
188 -> 261 (155)
188 -> 967 (35)
189 -> 338 (155)
190 -> 844 (132)
190 -> 967 (11)
191 -> 844 (194)
192 -> 338 (194)
193 -> 967 (135)
194 -> 133 (158)
195 -> 967 (198)
196 -> 133 (171)
197 -> 338 (154)
198 -> 261 (149)
199 -> 981 (192)
200 -> 361 (168)
200 -> 651 (13)
201 -> 338 (155)
201 -> 981 (35)
202 -> 75 (149)
202 -> 93 (194)
202 -> 110 (98)
202 -> 133 (143)
202 -> 166 (148)
202 -> 193 (135)
202 -> 242 (170)
202 -> 248 (181)
202 -> 265 (191)
202 -> 286 (112)
202 -> 289 (196)
202 -> 294 (200)
202 -> 297 (141)
202 -> 299 (192)
202 -> 304 (184)
202 -> 307 (174)
202 -> 309 (198)
202 -> 318 (121)
202 -> 322 (163)
202 -> 323 (153)
202 -> 330 (199)
202 -> 337 (136)
202 -> 367 (113)
202 -> 376 (165)
202 -> 399 (127)
202 -> 427 (161)
202 -> 445 (177)
202 -> 448 (189)
202 -> 491 (181)
202 -> 505 (105)
202 -> 525 (177)
202 -> 542 (86)
202 -> 569 (141)
202 -> 579 (119)
202 -> 598 (134)
202 -> 610 (103)
202 -> 627 (129)
202 -> 639 (120)
202 -> 650 (104)
202 -> 683 (170)
202 -> 699 (134)
202 -> 739 (91)
202 -> 768 (149)
202 -> 771 (88)
202 -> 833 (195)
202 -> 844 (80)
202 -> 851 (69)
202 -> 862 (106)
202 -> 915 (150)
202 -> 967 (97)
202 -> 981 (49)
203 -> 133 (146)
204 -> 133 (154)
206 -> 133 (155)
206 -> 651 (22)
207 -> 133 (185)
208 -> 651 (120)
209 -> 844 (187)
210 -> 338 (189)
211 -> 261 (178)
211 -> 651 (1)
212 -> 133 (177)
212 -> 466 (6)
213 -> 338 (110)
213 -> 967 (36)
214 -> 361 (189)
215 -> 261 (134)
218 -> 651 (148)
220 -> 133 (109)
220 -> 338 (85)
221 -> 981 (189)
222 -> 133 (118)
223 -> 261 (99)
224 -> 133 (147)
225 -> 844 (105)
226 -> 361 (129)
226 -> 981 (67)
227 -> 338 (190)
227 -> 981 (6)
228 -> 967 (175)
229 -> 467 (13)
229 -> 552 (2)
230 -> 844 (139)
231 -> 338 (160)
232 -> 133 (127)
232 -> 796 (16)
233 -> 133 (191)
234 -> 261 (182)
234 -> 361 (1)
235 -> 338 (136)
235 -> 361 (61)
236 -> 261 (159)
237 -> 338 (113)
238 -> 338 (118)
238 -> 361 (82)
239 -> 338 (169)
240 -> 338 (179)
241 -> 133 (83)
242 -> 967 (170)
243 -> 338 (150)
243 -> 844 (38)
245 -> 261 (174)
246 -> 844 (185)
247 -> 133 (184)
248 -> 133 (154)
248 -> 967 (27)
249 -> 261 (138)
249 -> 338 (58)
250 -> 133 (123)
251 -> 133 (109)
252 -> 651 (115)
252 -> 967 (72)
253 -> 261 (121)
254 -> 133 (191)
255 -> 338 (165)
256 -> 361 (89)
257 -> 338 (99)
257 -> 651 (33)
258 -> 261 (168)
258 -> 338 (11)
259 -> 133 (134)
259 -> 361 (58)
260 -> 584 (2)
262 -> 133 (187)
263 -> 981 (195)
264 -> 338 (176)
265 -> 338 (136)
265 -> 651 (55)
266 -> 133 (162)
266 -> 338 (26)
267 -> 276 (6)
267 -> 793 (75)
268 -> 361 (170)
269 -> 844 (175)
270 -> 651 (144)
271 -> 9 (193)
271 -> 43 (167)
271 -> 67 (145)
271 -> 109 (126)
271 -> 126 (198)
271 -> 184 (181)
271 -> 300 (75)
271 -> 320 (184)
271 -> 338 (126)
271 -> 360 (189)
271 -> 361 (192)
271 -> 534 (64)
271 -> 640 (140)
271 -> 651 (128)
271 -> 752 (144)
271 -> 762 (175)
271 -> 775 (156)
271 -> 776 (59)
271 -> 802 (35)
271 -> 810 (10)
271 -> 840 (16)
271 -> 844 (149)
272 -> 844 (193)
272 -> 976 (2)
273 -> 981 (174)
274 -> 338 (177)
275 -> 133 (188)
276 -> 338 (181)
278 -> 43 (28)
278 -> 116 (110)
278 -> 195 (68)
278 -> 230 (139)
278 -> 261 (120)
278 -> 459 (166)
278 -> 651 (91)
278 -> 751 (139)
278 -> 844 (109)
278 -> 864 (193)
278 -> 871 (159)
278 -> 981 (176)
279 -> 133 (105)
279 -> 338 (63)
280 -> 981 (193)
281 -> 605 (18)
283 -> 435 (131)
284 -> 76 (149)
284 -> 121 (9)
284 -> 161 (192)
284 -> 209 (7)
284 -> 218 (146)
284 -> 232 (143)
284 -> 239 (103)
284 -> 247 (131)
284 -> 309 (134)
284 -> 316 (134)
284 -> 329 (115)
284 -> 473 (181)
284 -> 563 (116)
284 -> 583 (190)
284 -> 584 (184)
284 -> 588 (94)
284 -> 595 (99)
284 -> 597 (64)
284 -> 615 (7)
284 -> 635 (121)
284 -> 651 (195)
284 -> 662 (156)
284 -> 753 (148)
284 -> 778 (131)
284 -> 844 (134)
284 -> 977 (155)
284 -> 981 (96)
285 -> 844 (136)
286 -> 361 (185)
287 -> 115 (142)
287 -> 127 (157)
287 -> 157 (97)
287 -> 188 (190)
287 -> 194 (158)
287 -> 196 (171)
287 -> 220 (194)
287 -> 225 (105)
287 -> 226 (196)
287 -> 234 (183)
287 -> 300 (98)
287 -> 315 (127)
287 -> 361 (182)
287 -> 405 (183)
287 -> 447 (194)
287 -> 601 (109)
287 -> 651 (152)
287 -> 653 (139)
287 -> 939 (103)
288 -> 117 (195)
288 -> 361 (125)
288 -> 479 (35)
288 -> 604 (53)
288 -> 784 (31)
288 -> 799 (86)
289 -> 133 (176)
289 -> 361 (20)
290 -> 133 (144)
290 -> 844 (17)
291 -> 261 (124)
291 -> 981 (75)
292 -> 66 (35)
292 -> 402 (16)
292 -> 574 (22)
292 -> 626 (15)
292 -> 717 (3)
292 -> 967 (104)
293 -> 361 (127)
294 -> 261 (194)
294 -> 651 (6)
295 -> 68 (151)
295 -> 126 (2)
295 -> 169 (185)
295 -> 210 (124)
295 -> 211 (179)
295 -> 246 (169)
295 -> 280 (152)
295 -> 321 (139)
295 -> 545 (126)
295 -> 607 (113)
296 -> 981 (189)
297 -> 133 (141)
298 -> 981 (138)
299 -> 133 (134)
299 -> 261 (58)
300 -> 844 (173)
301 -> 361 (181)
302 -> 981 (193)
303 -> 651 (186)
304 -> 261 (149)
304 -> 361 (35)
305 -> 967 (143)
306 -> 47 (49)
306 -> 146 (171)
306 -> 149 (98)
306 -> 195 (130)
306 -> 199 (192)
306 -> 210 (65)
306 -> 262 (187)
306 -> 269 (35)
306 -> 280 (41)
306 -> 301 (94)
306 -> 338 (184)
306 -> 478 (162)
306 -> 592 (173)
306 -> 651 (161)
306 -> 981 (158)
307 -> 321 (42)
307 -> 344 (29)
307 -> 473 (18)
307 -> 844 (62)
307 -> 879 (23)
308 -> 651 (145)
308 -> 844 (2)
310 -> 10 (95)
310 -> 133 (130)
310 -> 164 (183)
310 -> 227 (196)
310 -> 261 (89)
310 -> 309 (126)
310 -> 338 (173)
310 -> 363 (169)
310 -> 598 (58)
310 -> 610 (16)
310 -> 652 (120)
310 -> 659 (43)
310 -> 663 (143)
310 -> 679 (169)
310 -> 688 (98)
310 -> 694 (4)
310 -> 844 (103)
311 -> 104 (1)
311 -> 338 (186)
312 -> 261 (115)
313 -> 261 (150)
313 -> 967 (33)
314 -> 261 (182)
315 -> 361 (136)
316 -> 133 (97)
316 -> 562 (30)
316 -> 944 (7)
317 -> 440 (27)
317 -> 981 (132)
318 -> 967 (121)
319 -> 338 (116)
319 -> 797 (5)
319 -> 846 (13)
319 -> 898 (1)
320 -> 844 (197)
321 -> 967 (181)
322 -> 261 (157)
322 -> 361 (6)
323 -> 261 (103)
323 -> 338 (50)
324 -> 651 (193)
325 -> 133 (115)
325 -> 201 (190)
325 -> 235 (197)
325 -> 240 (137)
325 -> 247 (53)
325 -> 251 (105)
325 -> 257 (132)
325 -> 279 (168)
325 -> 312 (115)
325 -> 329 (55)
325 -> 334 (126)
325 -> 338 (150)
325 -> 352 (113)
325 -> 355 (163)
325 -> 359 (143)
325 -> 361 (148)
325 -> 369 (175)
325 -> 398 (180)
325 -> 430 (197)
325 -> 438 (125)
325 -> 440 (163)
325 -> 443 (177)
325 -> 455 (179)
325 -> 472 (154)
325 -> 556 (180)
325 -> 558 (176)
325 -> 635 (78)
325 -> 758 (192)
325 -> 771 (82)
325 -> 802 (78)
325 -> 863 (119)
325 -> 881 (144)
325 -> 902 (114)
325 -> 913 (132)
325 -> 922 (31)
325 -> 945 (168)
326 -> 338 (182)
326 -> 651 (2)
327 -> 133 (124)
328 -> 967 (182)
329 -> 261 (170)
330 -> 338 (105)
330 -> 967 (94)
331 -> 264 (112)
332 -> 844 (187)
333 -> 361 (93)
333 -> 995 (30)
334 -> 361 (153)
335 -> 133 (85)
335 -> 981 (65)
336 -> 844 (156)
337 -> 338 (169)
339 -> 651 (122)
340 -> 254 (47)
340 -> 256 (27)
341 -> 981 (185)
342 -> 303 (186)
342 -> 308 (147)
342 -> 327 (124)
342 -> 334 (27)
342 -> 338 (90)
342 -> 344 (164)
342 -> 345 (162)
342 -> 346 (179)
342 -> 348 (120)
342 -> 350 (9)
342 -> 356 (119)
342 -> 366 (74)
342 -> 371 (116)
342 -> 377 (177)
342 -> 385 (155)
342 -> 397 (182)
342 -> 436 (141)
342 -> 456 (153)
342 -> 468 (120)
342 -> 472 (25)
342 -> 477 (195)
342 -> 485 (130)
342 -> 496 (119)
342 -> 506 (155)
342 -> 507 (172)
342 -> 546 (154)
342 -> 600 (106)
342 -> 631 (116)
342 -> 673 (48)
342 -> 689 (163)
342 -> 692 (126)
342 -> 721 (161)
342 -> 735 (115)
342 -> 739 (98)
342 -> 770 (76)
342 -> 783 (145)
342 -> 804 (111)
342 -> 821 (134)
342 -> 851 (120)
342 -> 855 (99)
342 -> 858 (171)
342 -> 880 (38)
342 -> 899 (107)
342 -> 915 (40)
342 -> 923 (35)
342 -> 950 (91)
342 -> 967 (103)
342 -> 981 (93)
343 -> 133 (194)
344 -> 967 (193)
345 -> 338 (167)
346 -> 361 (102)
346 -> 981 (77)
347 -> 651 (150)
348 -> 133 (100)
348 -> 844 (20)
349 -> 261 (199)
350 -> 315 (9)
352 -> 981 (114)
354 -> 967 (93)
355 -> 338 (146)
355 -> 361 (17)
356 -> 261 (183)
357 -> 651 (150)
358 -> 261 (197)
359 -> 338 (127)
359 -> 651 (16)
360 -> 967 (194)
362 -> 133 (165)
363 -> 133 (197)
364 -> 651 (198)
365 -> 261 (110)
365 -> 844 (9)
366 -> 651 (74)
367 -> 133 (196)
368 -> 361 (187)
369 -> 361 (161)
369 -> 981 (14)
370 -> 967 (94)
371 -> 261 (179)
372 -> 715 (151)
372 -> 842 (1)
373 -> 844 (101)
373 -> 930 (6)
374 -> 133 (140)
374 -> 239 (66)
374 -> 251 (4)
374 -> 258 (179)
374 -> 301 (87)
374 -> 302 (161)
374 -> 314 (135)
374 -> 337 (33)
374 -> 361 (186)
374 -> 368 (143)
374 -> 371 (63)
374 -> 789 (190)
374 -> 798 (177)
374 -> 967 (150)
374 -> 974 (79)
375 -> 133 (172)
376 -> 981 (165)
377 -> 547 (48)
377 -> 651 (53)
377 -> 981 (76)
378 -> 981 (174)
379 -> 261 (166)
379 -> 338 (15)
380 -> 338 (138)
381 -> 651 (134)
381 -> 844 (23)
382 -> 651 (169)
383 -> 338 (160)
383 -> 844 (40)
384 -> 844 (165)
384 -> 981 (14)
385 -> 261 (179)
386 -> 361 (169)
387 -> 338 (141)
388 -> 651 (195)
389 -> 338 (106)
390 -> 133 (137)
390 -> 261 (61)
392 -> 133 (158)
393 -> 844 (172)
394 -> 261 (197)
395 -> 261 (143)
395 -> 361 (45)
396 -> 261 (178)
397 -> 261 (180)
397 -> 981 (2)
398 -> 361 (165)
398 -> 844 (15)
399 -> 261 (177)
400 -> 361 (132)
400 -> 651 (51)
401 -> 338 (128)
402 -> 338 (191)
403 -> 651 (187)
404 -> 844 (159)
405 -> 361 (183)
406 -> 338 (74)
406 -> 361 (111)
407 -> 133 (60)
407 -> 967 (97)
408 -> 361 (154)
409 -> 309 (133)
409 -> 361 (43)
410 -> 338 (140)
412 -> 981 (174)
413 -> 361 (131)
414 -> 261 (195)
415 -> 133 (121)
415 -> 320 (132)
415 -> 338 (185)
415 -> 361 (102)
415 -> 441 (180)
415 -> 651 (172)
416 -> 981 (130)
418 -> 133 (181)
418 -> 338 (9)
419 -> 571 (107)
420 -> 261 (142)
421 -> 133 (159)
423 -> 133 (196)
424 -> 651 (166)
426 -> 361 (140)
426 -> 967 (20)
427 -> 261 (106)
427 -> 338 (55)
428 -> 30 (100)
428 -> 87 (96)
428 -> 133 (161)
428 -> 150 (128)
428 -> 255 (157)
428 -> 275 (188)
428 -> 276 (175)
428 -> 309 (162)
428 -> 314 (47)
428 -> 320 (92)
428 -> 363 (28)
428 -> 373 (107)
428 -> 379 (181)
428 -> 380 (117)
428 -> 386 (169)
428 -> 420 (142)
428 -> 450 (154)
428 -> 451 (147)
428 -> 476 (197)
428 -> 496 (18)
428 -> 533 (83)
428 -> 537 (165)
428 -> 562 (118)
428 -> 585 (17)
428 -> 594 (159)
428 -> 604 (44)
428 -> 613 (186)
428 -> 625 (136)
428 -> 644 (153)
428 -> 654 (98)
428 -> 685 (122)
428 -> 728 (172)
428 -> 747 (101)
428 -> 756 (107)
428 -> 761 (166)
428 -> 797 (157)
428 -> 799 (56)
428 -> 807 (129)
428 -> 808 (22)
428 -> 819 (111)
428 -> 847 (119)
428 -> 848 (96)
428 -> 888 (94)
428 -> 946 (156)
428 -> 967 (65)
428 -> 972 (191)
428 -> 983 (177)
429 -> 104 (21)
429 -> 651 (151)
429 -> 706 (7)
430 -> 261 (111)
430 -> 361 (86)
431 -> 361 (144)
432 -> 116 (34)
432 -> 240 (42)
432 -> 252 (187)
432 -> 255 (8)
432 -> 290 (161)
432 -> 291 (199)
432 -> 296 (169)
432 -> 339 (122)
432 -> 361 (192)
432 -> 364 (108)
432 -> 368 (44)
432 -> 416 (130)
432 -> 439 (182)
432 -> 444 (112)
432 -> 449 (142)
432 -> 471 (168)
432 -> 487 (176)
432 -> 490 (147)
432 -> 509 (177)
432 -> 522 (1)
432 -> 538 (146)
432 -> 540 (175)
432 -> 599 (159)
432 -> 603 (123)
432 -> 651 (113)
432 -> 656 (159)
432 -> 659 (151)
432 -> 660 (121)
432 -> 679 (5)
432 -> 693 (135)
432 -> 747 (87)
432 -> 754 (169)
432 -> 784 (129)
432 -> 791 (135)
432 -> 820 (56)
432 -> 843 (192)
432 -> 844 (198)
432 -> 857 (41)
432 -> 913 (65)
432 -> 949 (95)
432 -> 967 (69)
433 -> 133 (137)
433 -> 338 (49)
434 -> 338 (191)
435 -> 651 (131)
436 -> 261 (133)
436 -> 651 (8)
437 -> 133 (172)
437 -> 981 (17)
438 -> 261 (125)
439 -> 133 (165)
439 -> 361 (17)
440 -> 651 (190)
441 -> 173 (61)
441 -> 338 (118)
441 -> 352 (1)
443 -> 981 (177)
444 -> 361 (185)
445 -> 125 (73)
445 -> 361 (104)
446 -> 844 (197)
447 -> 338 (199)
448 -> 236 (18)
448 -> 651 (100)
448 -> 844 (71)
449 -> 133 (194)
450 -> 133 (187)
451 -> 133 (147)
452 -> 384 (179)
454 -> 844 (158)
455 -> 651 (115)
455 -> 844 (64)
456 -> 361 (133)
456 -> 981 (20)
457 -> 133 (146)
458 -> 338 (135)
459 -> 651 (183)
460 -> 338 (176)
461 -> 967 (197)
462 -> 338 (183)
